query,phylum,family,ottid_species,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,class,order,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type
Cytherissa parva,Arthropoda,Cytherideidae,108002,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa donquixotei,Arthropoda,Cytherideidae,42907,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa cytheriformis,Arthropoda,Cytherideidae,108011,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa parallela,Arthropoda,Cytherideidae,108013,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa lata,Arthropoda,Cytherideidae,108015,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa verrucosa,Arthropoda,Cytherideidae,682027,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa triangulata,Arthropoda,Cytherideidae,338632,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa pterygota,Arthropoda,Cytherideidae,682033,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa golyschkinae,Arthropoda,Cytherideidae,108009,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Cytherissa truncata,Arthropoda,Cytherideidae,206022,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Romecytheridea ampla,Arthropoda,Cytherideidae,158673,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Tanganyikacythere burtonensis,Arthropoda,Cytherideidae,733413,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Romecytheridea longior,Arthropoda,Cytherideidae,158671,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Kavalacythereis braconensis,Arthropoda,Cytherideidae,158676,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Romecytheridea tenuisculpta,Arthropoda,Cytherideidae,733417,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Tanganyikacythere caljoni,Arthropoda,Cytherideidae,733415,127495,Cytherideidae,"Sars, 1925",accepted,NA,Family,127495,Cytherideidae,"Sars, 1925",127477,Animalia,Ostracoda,Podocopida,NA,1,1,NA,0,NA,exact
Neoantistea quelpartensis,Arthropoda,Hahniidae,1047880,510114,Hahniidae,"Bertkau, 1878",accepted,NA,Family,510114,Hahniidae,"Bertkau, 1878",150467,Animalia,Arachnida,Araneae,NA,1,NA,NA,1,NA,exact
Bothriocroton concolor,Arthropoda,Ixodidae,735709,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Bothriocroton undatum,Arthropoda,Ixodidae,735703,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Robertsicus elaphensis,Arthropoda,Ixodidae,1098064,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma fimbriatum,Arthropoda,Ixodidae,1035540,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Allopauropus lasiochlamis,Arthropoda,Pauropodidae,467906,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Allopauropus tetrachotomous,Arthropoda,Pauropodidae,467908,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Decapauropus biclavulus,Arthropoda,Pauropodidae,843405,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Decapauropus crassescens,Arthropoda,Pauropodidae,956397,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Decapauropus disphaeroides,Arthropoda,Pauropodidae,1044614,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Donzelotauropus lanceus,Arthropoda,Pauropodidae,1044622,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Donzelotauropus zijinensis,Arthropoda,Pauropodidae,1044620,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Pauropus bifurcus,Arthropoda,Pauropodidae,1044612,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Pauropus longiramus,Arthropoda,Pauropodidae,404891,384689,Pauropodidae,"Lubbock, 1867",accepted,NA,Family,384689,Pauropodidae,"Lubbock, 1867",384688,Animalia,Pauropoda,Tetramerocerata,NA,1,NA,1,1,NA,exact
Haemaphysalis doenitzi,Arthropoda,Ixodidae,992177,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Stenosoma mediterraneum,Arthropoda,Idoteidae,7122248,118283,Idoteidae,"Samouelle, 1819",accepted,NA,Family,118283,Idoteidae,"Samouelle, 1819",13800,Animalia,Malacostraca,Isopoda,NA,1,0,1,0,NA,exact
Hyalomma anatolicum,Arthropoda,Ixodidae,827325,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Hyalomma asiaticum,Arthropoda,Ixodidae,705445,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor silvarum,Arthropoda,Ixodidae,507394,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Dermacentor everestianus,Arthropoda,Ixodidae,3525417,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis qinghaiensis,Arthropoda,Ixodidae,8833,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Proasellus assaforensis,Arthropoda,Asellidae,4669900,148665,Asellidae,"Rafinesque, 1815",accepted,NA,Family,148665,Asellidae,"Rafinesque, 1815",155713,Animalia,Malacostraca,Isopoda,NA,0,1,1,0,0,exact
Galkinius decimus,Arthropoda,Pyrgomatidae,671369,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Galkinius depressus,Arthropoda,Pyrgomatidae,751027,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Paradoxiclamousella fideli,Arthropoda,Bathynellidae,5511798,1039066,Bathynellidae,"Grobben, 1905",accepted,NA,Family,1039066,Bathynellidae,"Grobben, 1905",149671,Animalia,Malacostraca,Bathynellacea,NA,0,1,1,0,NA,exact
Paradoxiclamousella pirata,Arthropoda,Bathynellidae,5511797,1039066,Bathynellidae,"Grobben, 1905",accepted,NA,Family,1039066,Bathynellidae,"Grobben, 1905",149671,Animalia,Malacostraca,Bathynellacea,NA,0,1,1,0,NA,exact
Thiratoscirtinae,Arthropoda,Salticidae,NULL,150472,Salticidae,"Blackwall, 1841",accepted,NA,Family,150472,Salticidae,"Blackwall, 1841",150467,Animalia,Arachnida,Araneae,NA,1,NA,NA,1,NA,exact
Ixodes pavlovskyi,Arthropoda,Ixodidae,310083,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis concinna,Arthropoda,Ixodidae,956594,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis sulcata,Arthropoda,Ixodidae,396112,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes arboricola,Arthropoda,Ixodidae,468567,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes hexagonus,Arthropoda,Ixodidae,493147,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Ixodes redikorzevi,Arthropoda,Ixodidae,822315,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Portunus tenuipes,Arthropoda,Portunidae,2978967,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis hongkongensis,Arthropoda,Portunidae,2979036,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Charybdis bimaculata,Arthropoda,Portunidae,2979077,106763,Portunidae,"Rafinesque, 1815",accepted,NA,Family,106763,Portunidae,"Rafinesque, 1815",106702,Animalia,Malacostraca,Decapoda,NA,1,1,NA,NA,NA,exact
Parasesarma erythrodactyla,Arthropoda,Sesarmidae,7117799,158047,Sesarmidae,"Dana, 1851",accepted,NA,Family,158047,Sesarmidae,"Dana, 1851",106706,Animalia,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Ampithoe sectimanus,Arthropoda,Ampithoidae,2985214,101366,Ampithoidae,"Boeck, 1871",accepted,NA,Family,101366,Ampithoidae,"Boeck, 1871",716535,Animalia,Malacostraca,Amphipoda,NA,1,0,0,0,NA,exact
Protohyale frequens,Arthropoda,Hyalidae,2983554,101385,Hyalidae,"Bulyčeva, 1957",accepted,NA,Family,101385,Hyalidae,"Bulyčeva, 1957",1325691,Animalia,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Protohyale frequens,Mollusca,Hyalidae,2983554,767212,Hyalidae,"Golikov & Starobogatov, 1975",unaccepted,NA,Family,122,Iravadiidae,"Thiele, 1928",722756,Animalia,Gastropoda,Littorinimorpha,NA,1,0,0,0,NA,exact
Amblyomma cajennense,Arthropoda,Ixodidae,617198,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Macrobrachium snpurii,Arthropoda,Palaemonidae,5539522,106788,Palaemonidae,"Rafinesque, 1815",accepted,NA,Family,106788,Palaemonidae,"Rafinesque, 1815",106715,Animalia,Malacostraca,Decapoda,NA,1,1,1,1,NA,exact
Trhypochthonius,Arthropoda,Trhypochthoniidae,NULL,508146,Trhypochthoniidae,"Willman, 1931",accepted,NA,Family,508146,Trhypochthoniidae,"Willman, 1931",449172,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Peloribates,Arthropoda,Haplozetidae,NULL,508167,Haplozetidae,"Grandjean, 1936",accepted,NA,Family,508167,Haplozetidae,"Grandjean, 1936",449179,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Propelops,Arthropoda,Phenopelopidae,NULL,449186,Phenopelopidae,"Petrunkevitch, 1955",accepted,NA,Family,449186,Phenopelopidae,"Petrunkevitch, 1955",449185,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Ghilarovizetes,Arthropoda,Ceratozetidae,NULL,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Neotrombicula microti,Arthropoda,Trombiculidae,882329,509945,Trombiculidae,"Ewing, 1929",accepted,NA,Family,509945,Trombiculidae,"Ewing, 1929",762086,Animalia,Arachnida,Trombidiformes,NA,1,NA,NA,NA,NA,exact
Neonothrus,Arthropoda,Camisiidae,NULL,449173,Camisiidae,"Oudemans, 1900",accepted,NA,Family,449173,Camisiidae,"Oudemans, 1900",449172,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,1,1,NA,exact
Cepheus corae (species in Bilateria,Arthropoda,Cepheidae,894894,449196,Cepheidae,"Berlese, 1896",unaccepted,synonym,Family,450497,Compactozetidae,"Luxton, 1988",450496,Animalia,Arachnida,Sarcoptiformes,NA,NA,NA,NA,NA,NA,exact
Cepheus corae (species in Bilateria,Cnidaria,Cepheidae,894894,135236,Cepheidae,"Agassiz, 1862",accepted,NA,Family,135236,Cepheidae,"Agassiz, 1862",1393803,Animalia,Scyphozoa,Rhizostomeae,NA,1,0,0,0,0,exact
Iugoribates,Arthropoda,Ceratozetidae,NULL,449165,Ceratozetidae,"Jacot, 1925",accepted,NA,Family,449165,Ceratozetidae,"Jacot, 1925",150376,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Dorycranosus,Arthropoda,Liacaridae,NULL,449171,Liacaridae,"Sellnick, 1928",accepted,NA,Family,449171,Liacaridae,"Sellnick, 1928",449170,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,NA,NA,exact
Bennelongia dedeckkeri,Arthropoda,Cyprididae,5093537,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Bennelongia mckenziei,Arthropoda,Cyprididae,5093536,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Bennelongia regina,Arthropoda,Cyprididae,5093534,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Bennelongia pinpi,Arthropoda,Cyprididae,5093533,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Bennelongia harpago,Arthropoda,Cyprididae,5093535,146873,Cyprididae,"Baird, 1845",accepted,NA,Family,146873,Cyprididae,"Baird, 1845",127476,Animalia,Ostracoda,Podocopida,NA,1,1,1,0,0,exact
Euscorpius avcii,Arthropoda,Euscorpiidae,5327518,509935,Euscorpiidae,NA,accepted,NA,Family,509935,Euscorpiidae,NA,509933,Animalia,Arachnida,Scorpiones,NA,1,NA,NA,1,NA,exact
Euscorpius tauricus,Arthropoda,Euscorpiidae,210199,509935,Euscorpiidae,NA,accepted,NA,Family,509935,Euscorpiidae,NA,509933,Animalia,Arachnida,Scorpiones,NA,1,NA,NA,1,NA,exact
Euscorpius naupliensis,Arthropoda,Euscorpiidae,508936,509935,Euscorpiidae,NA,accepted,NA,Family,509935,Euscorpiidae,NA,509933,Animalia,Arachnida,Scorpiones,NA,1,NA,NA,1,NA,exact
Euscorpius balearicus,Arthropoda,Euscorpiidae,5504,509935,Euscorpiidae,NA,accepted,NA,Family,509935,Euscorpiidae,NA,509933,Animalia,Arachnida,Scorpiones,NA,1,NA,NA,1,NA,exact
Euscorpius tergestinus,Arthropoda,Euscorpiidae,333723,509935,Euscorpiidae,NA,accepted,NA,Family,509935,Euscorpiidae,NA,509933,Animalia,Arachnida,Scorpiones,NA,1,NA,NA,1,NA,exact
Niphargus forelii,Arthropoda,Niphargidae,7119413,545660,Niphargidae,"Bousfield, 1977",accepted,NA,Family,545660,Niphargidae,"Bousfield, 1977",720164,Animalia,Malacostraca,Amphipoda,NA,NA,1,1,1,NA,exact
Podoribates longipes,Arthropoda,Mochlozetidae,4686322,449194,Mochlozetidae,"Grandjean, 1960",accepted,NA,Family,449194,Mochlozetidae,"Grandjean, 1960",449179,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Bosmina meridionalis,Arthropoda,Bosminidae,2960552,106262,Bosminidae,"Baird, 1845",accepted,NA,Family,106262,Bosminidae,"Baird, 1845",106259,Animalia,Branchiopoda,Anomopoda,NA,1,1,1,0,NA,exact
Micromoina arboricola,Arthropoda,Moinidae,5521223,148345,Moinidae,"Goulden, 1968",accepted,NA,Family,148345,Moinidae,"Goulden, 1968",106259,Animalia,Branchiopoda,Anomopoda,NA,0,1,1,0,NA,exact
Aleuroglyphus ovatus,Arthropoda,Acaridae,694334,150325,Acaridae,NA,accepted,NA,Family,150325,Acaridae,NA,150317,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Argas lagenoplastis,Arthropoda,Argasidae,938683,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Otobius megnini,Arthropoda,Argasidae,617195,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Argas miniatus,Arthropoda,Argasidae,3525081,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Antricola mexicanus,Arthropoda,Argasidae,617204,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Ornithodoros brasiliensis,Arthropoda,Argasidae,44784,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Carios marinkellei,Arthropoda,Argasidae,1082792,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Nothoaspis amazoniensis,Arthropoda,Argasidae,426114,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Ornithodoros savignyi,Arthropoda,Argasidae,614090,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Antricola marginatus,Arthropoda,Argasidae,263255,762205,Argasidae,"Koch, 1844",accepted,NA,Family,762205,Argasidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,1,1,1,NA,exact
Amblyomma oblongoguttatum,Arthropoda,Ixodidae,617067,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Haemaphysalis juxtakochi,Arthropoda,Ixodidae,306706,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma calcaratum,Arthropoda,Ixodidae,483687,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma naponense,Arthropoda,Ixodidae,617076,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma tapirellum,Arthropoda,Ixodidae,95714,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma sabanerae,Arthropoda,Ixodidae,688914,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma geayi,Arthropoda,Ixodidae,617085,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma longirostre,Arthropoda,Ixodidae,617078,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma nodosum,Arthropoda,Ixodidae,217755,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma dissimile,Arthropoda,Ixodidae,617080,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma auricularium,Arthropoda,Ixodidae,147294,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Amblyomma pecarium,Arthropoda,Ixodidae,95726,762201,Ixodidae,"Koch, 1844",accepted,NA,Family,762201,Ixodidae,"Koch, 1844",762031,Animalia,Arachnida,Ixodida,NA,1,NA,NA,NA,NA,exact
Berniniella hauseri,Arthropoda,Oppiidae,3529845,449174,Oppiidae,"Sellnick, 1937",accepted,NA,Family,449174,Oppiidae,"Sellnick, 1937",150380,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Laelaps taingueni,Arthropoda,Laelapidae,5264862,150322,Laelapidae,"Berlese, 1892",accepted,NA,Family,150322,Laelapidae,"Berlese, 1892",762060,Animalia,Arachnida,Mesostigmata,NA,1,NA,NA,NA,NA,exact
Homoeogammarus monomerus,Arthropoda,Gammaridae,2982719,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Echinogammarus anisocheirus,Arthropoda,Gammaridae,2982709,101383,Gammaridae,"Leach, 1814",accepted,NA,Family,101383,Gammaridae,"Leach, 1814",720708,Animalia,Malacostraca,Amphipoda,NA,1,1,1,NA,NA,exact
Sancassania berlesei,Arthropoda,Acaridae,549024,150325,Acaridae,NA,accepted,NA,Family,150325,Acaridae,NA,150317,Animalia,Arachnida,Sarcoptiformes,NA,1,NA,NA,1,NA,exact
Trevathana doni,Arthropoda,Pyrgomatidae,7115589,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana longidonta,Arthropoda,Pyrgomatidae,5781978,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Trevathana taiwanus,Arthropoda,Pyrgomatidae,7115590,106058,Pyrgomatidae,"Gray, 1825",accepted,NA,Family,106058,Pyrgomatidae,"Gray, 1825",106041,Animalia,Thecostraca,Balanomorpha,NA,1,NA,NA,NA,0,exact
Panopeus hartii,Arthropoda,Panopeidae,2978869,106765,Panopeidae,"Ortmann, 1893",accepted,NA,Family,106765,Panopeidae,"Ortmann, 1893",106703,Animalia,Malacostraca,Decapoda,NA,1,NA,NA,NA,NA,exact
Panopeus hartii,Mollusca,Panopeidae,2978869,716013,Panopeidae,"Bronn, 1862",unaccepted,NA,Family,251,Hiatellidae,"Gray, 1824",14624,Animalia,Bivalvia,Adapedonta,NA,NA,NA,NA,NA,NA,exact
Niphargus valvasori,Arthropoda,Niphargidae,533134,545660,Niphargidae,"Bousfield, 1977",accepted,NA,Family,545660,Niphargidae,"Bousfield, 1977",720164,Animalia,Malacostraca,Amphipoda,NA,NA,1,1,1,NA,exact
Niphargus gabrovceci,Arthropoda,Niphargidae,533138,545660,Niphargidae,"Bousfield, 1977",accepted,NA,Family,545660,Niphargidae,"Bousfield, 1977",720164,Animalia,Malacostraca,Amphipoda,NA,NA,1,1,1,NA,exact
