"","query","usagekey","scientificname","rank","status","matchtype","canonicalname","confidence","kingdom","phylum","order","family","genus","species","kingdomkey","phylumkey","classkey","orderkey","familykey","genuskey","specieskey","synonym","class","acceptedusagekey","note"
"18551","Polyclinum madrasensis",5200495,"Polyclinum Savigny, 1816","genus","ACCEPTED","HIGHERRANK","Polyclinum",94,"Animalia","Chordata","Aplousobranchia","Polyclinidae","Polyclinum",NA,1,44,356,9589977,7348,5200495,NA,FALSE,"Ascidiacea",NA,NA
"18672","Melanochromis johannii",2373190,"Melanochromis johannii (Eccles, 1973)","species","SYNONYM","EXACT","Melanochromis johannii",98,"Animalia","Chordata","Perciformes","Cichlidae","Pseudotropheus","Pseudotropheus johannii",1,44,204,587,8522,2373062,2373191,TRUE,"Actinopterygii",2373191,NA
"18673","Melanochromis johannii",2373192,"Melanochromis johanni (Eccles, 1973)","species","SYNONYM","FUZZY","Melanochromis johanni",94,"Animalia","Chordata","Perciformes","Cichlidae","Pseudotropheus","Pseudotropheus johannii",1,44,204,587,8522,2373062,2373191,TRUE,"Actinopterygii",2373191,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"18757","Alburnoides samii",8523786,"Alburnoides samiii Mousavi-Sabet, Vatandoust & Doadrio, 2015","species","ACCEPTED","FUZZY","Alburnoides samiii",96,"Animalia","Chordata","Cypriniformes","Cyprinidae","Alburnoides","Alburnoides samiii",1,44,204,1153,7336,2360279,8523786,FALSE,"Actinopterygii",NA,NA
"18780","Cheilinus quinquecinctus",4285442,"Cheilinus quinquecinctus Rüppell, 1835","species","SYNONYM","EXACT","Cheilinus quinquecinctus",98,"Animalia","Chordata","Perciformes","Labridae","Cheilinus","Cheilinus fasciatus",1,44,204,587,8535,2383304,2383309,TRUE,"Actinopterygii",2383309,NA
"18787","Hime formosanus",2401661,"Hime formosanus (Lee & Chao, 1994)","species","SYNONYM","EXACT","Hime formosanus",98,"Animalia","Chordata","Aulopiformes","Aulopidae","Hime","Hime formosana",1,44,204,497,2961,2401658,2401659,TRUE,"Actinopterygii",2401659,NA
"18788","Hime formosanus",2401659,"Hime formosana (Lee & Chao, 1994)","species","ACCEPTED","FUZZY","Hime formosana",94,"Animalia","Chordata","Aulopiformes","Aulopidae","Hime","Hime formosana",1,44,204,497,2961,2401658,2401659,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"18789","Hime damasi",2401684,"Hime damasi (Tanaka, 1915)","species","SYNONYM","EXACT","Hime damasi",98,"Animalia","Chordata","Aulopiformes","Aulopidae","Leptaulopus","Leptaulopus damasi",1,44,204,497,2961,7742777,7755300,TRUE,"Actinopterygii",7755300,NA
"18909","Opistognathus nubilis",2391754,"Opistognathus Cuvier, 1816","genus","ACCEPTED","HIGHERRANK","Opistognathus",94,"Animalia","Chordata","Perciformes","Opistognathidae","Opistognathus",NA,1,44,204,587,8552,2391754,NA,FALSE,"Actinopterygii",NA,NA
"18980","Mesonoemacheilus petrubanarescui",2358497,"Mesonoemacheilus petrubanarescui (Menon, 1984)","species","SYNONYM","EXACT","Mesonoemacheilus petrubanarescui",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Nemacheilus","Nemacheilus petrubanarescui",1,44,204,1153,6759123,6759124,5205326,TRUE,"Actinopterygii",5205326,NA
"19010","Mesonoemacheilus guentheri",2358156,"Mesonoemacheilus guentheri (Day, 1867)","species","SYNONYM","EXACT","Mesonoemacheilus guentheri",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Nemacheilus","Nemacheilus guentheri",1,44,204,1153,6759123,6759124,5205204,TRUE,"Actinopterygii",5205204,NA
"19019","Prochilodus harttii",2352168,"Prochilodus hartii Steindachner, 1875","species","ACCEPTED","FUZZY","Prochilodus hartii",96,"Animalia","Chordata","Characiformes","Prochilodontidae","Prochilodus","Prochilodus hartii",1,44,204,537,7331,2352148,2352168,FALSE,"Actinopterygii",NA,NA
"19028","Ancistomus snethlageae",7192955,"Ancistomus snethlageae (Steindachner, 1911)","species","SYNONYM","EXACT","Ancistomus snethlageae",98,"Animalia","Chordata","Siluriformes","Loricariidae","Hemiancistrus","Hemiancistrus snethlageae",1,44,204,708,5158,2340139,7192954,TRUE,"Actinopterygii",7192954,NA
"19035","Nemacheilus denisoni",5204994,"Nemacheilus denisoni Day, 1867","species","SYNONYM","EXACT","Nemacheilus denisoni",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Schistura","Schistura denisoni",1,44,204,1153,6759123,2357673,5204993,TRUE,"Actinopterygii",5204993,NA
"19153","Hemitilapia oxyrhynchus",2370435,"Hemitilapia oxyrhynchus Boulenger, 1902","species","SYNONYM","EXACT","Hemitilapia oxyrhynchus",98,"Animalia","Chordata","Perciformes","Cichlidae","Hemitilapia","Hemitilapia oxyrhyncha",1,44,204,587,8522,2370433,2370434,TRUE,"Actinopterygii",2370434,NA
"19154","Hemitilapia oxyrhynchus",2370434,"Hemitilapia oxyrhyncha Boulenger, 1902","species","ACCEPTED","FUZZY","Hemitilapia oxyrhyncha",94,"Animalia","Chordata","Perciformes","Cichlidae","Hemitilapia","Hemitilapia oxyrhyncha",1,44,204,587,8522,2370433,2370434,FALSE,"Actinopterygii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"19181","Paratrygon ajereba",5842848,"Paratrygon ajereba (Walbaum, 1792)","species","SYNONYM","EXACT","Paratrygon ajereba",98,"Animalia","Chordata","Myliobatiformes","Potamotrygonidae","Paratrygon","Paratrygon aiereba",1,44,121,8214029,2191,2419324,2419325,TRUE,"Elasmobranchii",2419325,NA
"19182","Paratrygon ajereba",2419325,"Paratrygon aiereba (Müller & Henle, 1841)","species","ACCEPTED","FUZZY","Paratrygon aiereba",94,"Animalia","Chordata","Myliobatiformes","Potamotrygonidae","Paratrygon","Paratrygon aiereba",1,44,121,8214029,2191,2419324,2419325,FALSE,"Elasmobranchii",NA,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=1"
"19183","Paratrygon ajereba",8983047,"Paratrygon aiereba (Walbaum, 1792)","species","SYNONYM","FUZZY","Paratrygon aiereba",94,"Animalia","Chordata","Myliobatiformes","Potamotrygonidae","Paratrygon","Paratrygon aiereba",1,44,121,8214029,2191,2419324,2419325,TRUE,"Elasmobranchii",2419325,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"19206","Oxyporhamphus convexus",2368727,"Oxyporhamphus convexus (Weber & de Beaufort, 1922)","species","SYNONYM","EXACT","Oxyporhamphus convexus",98,"Animalia","Chordata","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus convexus",1,44,204,498,7191,2368949,5961088,TRUE,"Actinopterygii",5961088,NA
"19207","Larimichthys terengganui",8603702,"Larimichthys terengganui Seah, Hanafi, Mazlan & Chao, 2015","species","SYNONYM","EXACT","Larimichthys terengganui",98,"Animalia","Chordata","Perciformes","Sciaenidae","Pseudolarimichthys","Pseudolarimichthys terengganui",1,44,204,587,5062,9483710,10897668,TRUE,"Actinopterygii",10897668,NA
"19209","Sinocyclocheilus ronganensis",2359891,"Sinocyclocheilus Fang, 1936","genus","ACCEPTED","HIGHERRANK","Sinocyclocheilus",94,"Animalia","Chordata","Cypriniformes","Cyprinidae","Sinocyclocheilus",NA,1,44,204,1153,7336,2359891,NA,FALSE,"Actinopterygii",NA,NA
"19246","Oxynoemacheilus freyhofi",9145227,"Oxynoemacheilus freyhofi Jouladeh-Roudbar, Eagderi & Hosseinpour, 2016","species","SYNONYM","EXACT","Oxynoemacheilus freyhofi",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Oxynoemacheilus","Oxynoemacheilus euphraticus",1,44,204,1153,6759123,2357176,9322033,TRUE,"Actinopterygii",9322033,NA
"19299","Halicampus crinitus",2333185,"Halicampus crinitus (Jenyns, 1842)","species","SYNONYM","EXACT","Halicampus crinitus",98,"Animalia","Chordata","Syngnathiformes","Syngnathidae","Micrognathus","Micrognathus crinitus",1,44,204,773,5901,2333168,2333177,TRUE,"Actinopterygii",2333177,NA
"19394","Paracanthocobitis botia",10139700,"Paracanthocobitis botia (Hamilton, 1822)","species","SYNONYM","EXACT","Paracanthocobitis botia",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Acanthocobitis","Acanthocobitis botia",1,44,204,1153,6759123,2358634,2358641,TRUE,"Actinopterygii",2358641,NA
"19401","Deuterodon pedri",2353137,"Deuterodon pedri Eigenmann, 1908","species","SYNONYM","EXACT","Deuterodon pedri",98,"Animalia","Chordata","Characiformes","Characidae","Astyanax","Astyanax pedri",1,44,204,537,7201,6565197,5204389,TRUE,"Actinopterygii",5204389,NA
"19406","Pseudambassis baculis",2387264,"Pseudambassis baculis (Hamilton, 1822)","species","SYNONYM","EXACT","Pseudambassis baculis",98,"Animalia","Chordata","Perciformes","Ambassidae","Parambassis","Parambassis baculis",1,44,204,587,4235,2387201,2387267,TRUE,"Actinopterygii",2387267,NA
"19409","Gymnocranius elogatus",2374996,"Gymnocranius elongatus Senta, 1973","species","ACCEPTED","FUZZY","Gymnocranius elongatus",94,"Animalia","Chordata","Perciformes","Lethrinidae","Gymnocranius","Gymnocranius elongatus",1,44,204,587,8540,2374972,2374996,FALSE,"Actinopterygii",NA,NA
"19422","Scolopsis torquata",2380098,"Scolopsis torquata (Cuvier, 1830)","species","SYNONYM","EXACT","Scolopsis torquata",98,"Animalia","Chordata","Perciformes","Nemipteridae","Scolopsis","Scolopsis vosmeri",1,44,204,587,4288,2369316,2380093,TRUE,"Actinopterygii",2380093,NA
"19448","Channa pseudomarulius",9537128,"Channa pseudomarulius (Günther, 1861)","species","SYNONYM","EXACT","Channa pseudomarulius",98,"Animalia","Chordata","Perciformes","Channidae","Channa","Channa marulius",1,44,204,587,4259,2387196,2391548,TRUE,"Actinopterygii",2391548,NA
"19502","Cirrhitus spilotoceps",2375090,"Cirrhitus spilotoceps Schultz, 1950","species","SYNONYM","EXACT","Cirrhitus spilotoceps",98,"Animalia","Chordata","Perciformes","Cirrhitidae","Cirrhitus","Cirrhitus pinnulatus",1,44,204,587,8523,2375085,2375089,TRUE,"Actinopterygii",2375089,NA
"19533","Glyptosternon oschanini",9403319,"Glyptosternon oschanini (Herzenstein, 1889)","species","SYNONYM","EXACT","Glyptosternon oschanini",98,"Animalia","Chordata","Siluriformes","Sisoridae","Glyptosternon","Glyptosternon reticulatum",1,44,204,708,9229,2341218,2341221,TRUE,"Actinopterygii",2341221,NA
"19568","Trichomycterus hasemani",2343035,"Trichomycterus hasemani (Eigenmann, 1914)","species","SYNONYM","EXACT","Trichomycterus hasemani",98,"Animalia","Chordata","Siluriformes","Trichomycteridae","Potamoglanis","Potamoglanis hasemani",1,44,204,708,9230,9576213,9455625,TRUE,"Actinopterygii",9455625,NA
"19590","Cambeva cubataonis",10078907,"Cambeva Katz, Barbosa, Mattos & Costa, 2018","genus","ACCEPTED","HIGHERRANK","Cambeva",94,"Animalia","Chordata","Siluriformes","Trichomycteridae","Cambeva",NA,1,44,204,708,9230,10078907,NA,FALSE,"Actinopterygii",NA,NA
"19647","Alcichthys alcicornis",2333973,"Alcichthys alcicornis (Herzenstein, 1890)","species","SYNONYM","EXACT","Alcichthys alcicornis",98,"Animalia","Chordata","Scorpaeniformes","Cottidae","Alcichthys","Alcichthys elongatus",1,44,204,590,8621,2333972,2333975,TRUE,"Actinopterygii",2333975,NA
"19671","Hypodytes rubripinnis",5201286,"Hypodytes rubripinnis (Temminck & Schlegel, 1843)","species","SYNONYM","EXACT","Hypodytes rubripinnis",98,"Animalia","Chordata","Scorpaeniformes","Tetrarogidae","Paracentropogon","Paracentropogon rubripinnis",1,44,204,590,8634,2335219,2335221,TRUE,"Actinopterygii",2335221,NA
"19712","Monopterus javanensis",5204086,"Monopterus javanensis Lacepède, 1800","species","SYNONYM","EXACT","Monopterus javanensis",98,"Animalia","Chordata","Synbranchiformes","Synbranchidae","Monopterus","Monopterus albus",1,44,204,889,2223,2352025,5204081,TRUE,"Actinopterygii",5204081,NA
"19722","Puntius schanicus",2363997,"Puntius schanicus (Boulenger, 1893)","species","SYNONYM","EXACT","Puntius schanicus",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Poropuntius","Poropuntius schanicus",1,44,204,1153,7336,2366124,9506806,TRUE,"Actinopterygii",9506806,NA
"19826","Chimarrichthys davidi",2341485,"Chimarrichthys davidi Sauvage, 1874","species","SYNONYM","EXACT","Chimarrichthys davidi",98,"Animalia","Chordata","Siluriformes","Sisoridae","Euchiloglanis","Euchiloglanis kishinouyei",1,44,204,708,9229,2341480,2341484,TRUE,"Actinopterygii",2341484,NA
"19873","Nectamia zebrina",5788260,"Nectamia zebrinus (Fraser, Randall & Lachner, 1999)","species","ACCEPTED","FUZZY","Nectamia zebrinus",96,"Animalia","Chordata","Perciformes","Apogonidae","Nectamia","Nectamia zebrinus",1,44,204,587,4236,2397460,5788260,FALSE,"Actinopterygii",NA,NA
"19890","Mugil soiuy",2400647,"Mugil soiuy Basilewsky, 1855","species","SYNONYM","EXACT","Mugil soiuy",98,"Animalia","Chordata","Mugiliformes","Mugilidae","Planiliza","Planiliza haematocheila",1,44,204,1067,8473,4835954,9377860,TRUE,"Actinopterygii",9377860,NA
"19891","Mugil soiuy",2400649,"Mugil so-iuy Basilewsky, 1855","species","SYNONYM","FUZZY","Mugil so-iuy",94,"Animalia","Chordata","Mugiliformes","Mugilidae","Planiliza","Planiliza haematocheila",1,44,204,1067,8473,4835954,9377860,TRUE,"Actinopterygii",9377860,"Similarity: name=100; authorship=0; classification=-2; rank=5; status=0"
"19903","Paracanthocobitis pictilis",4837866,"Paracanthocobitis Grant, 2007","genus","ACCEPTED","HIGHERRANK","Paracanthocobitis",94,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Paracanthocobitis",NA,1,44,204,1153,6759123,4837866,NA,FALSE,"Actinopterygii",NA,NA
"19904","Paracanthocobitis mandalayensis",4837866,"Paracanthocobitis Grant, 2007","genus","ACCEPTED","HIGHERRANK","Paracanthocobitis",94,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Paracanthocobitis",NA,1,44,204,1153,6759123,4837866,NA,FALSE,"Actinopterygii",NA,NA
"19907","Paracanthocobitis zonalternans",9423838,"Paracanthocobitis zonalternans (Blyth, 1860)","species","SYNONYM","EXACT","Paracanthocobitis zonalternans",98,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Acanthocobitis","Acanthocobitis zonalternans",1,44,204,1153,6759123,2358634,2358648,TRUE,"Actinopterygii",2358648,NA
"19938","Rhonciscus bayanus",11096519,"Rhonciscus bayanus (Jordan & Evermann, 1898)","species","DOUBTFUL","EXACT","Rhonciscus bayanus",97,"Animalia","Chordata","Perciformes","Haemulidae","Pomadasys","Rhonciscus bayanus",1,44,204,587,4276,2382821,11096519,FALSE,"Actinopterygii",NA,NA
"19941","Brachygenys jessiae",2382498,"Brachygenys Poey, 1868","genus","SYNONYM","HIGHERRANK","Brachygenys",94,"Animalia","Chordata","Perciformes","Haemulidae","Haemulon",NA,1,44,204,587,4276,2382500,NA,TRUE,"Actinopterygii",2382500,NA
"19979","Sillaginopsis domina",2391980,"Sillaginopsis domina (Cuvier, 1829)","species","SYNONYM","EXACT","Sillaginopsis domina",98,"Animalia","Chordata","Perciformes","Sillaginidae","Sillaginopsis","Sillaginopsis panijus",1,44,204,587,5067,2391974,2391975,TRUE,"Actinopterygii",2391975,NA
"19991","Gephyromochlus leopardus",7009745,"Gephyromochlus Hoedeman, 1961","genus","SYNONYM","HIGHERRANK","Gephyromochlus",94,"Animalia","Chordata","Siluriformes","Auchenipteridae","Glanidium",NA,1,44,204,708,8640,2344592,NA,TRUE,"Actinopterygii",2344592,NA
"20010","Mesonoemacheilus tambaraparniensis",2358141,"Mesonoemacheilus Banarescu & Nalbant, 1982","genus","ACCEPTED","HIGHERRANK","Mesonoemacheilus",94,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Mesonoemacheilus",NA,1,44,204,1153,6759123,2358141,NA,FALSE,"Actinopterygii",NA,NA
"20011","Mesonoemacheilus periyarensis",2358141,"Mesonoemacheilus Banarescu & Nalbant, 1982","genus","ACCEPTED","HIGHERRANK","Mesonoemacheilus",94,"Animalia","Chordata","Cypriniformes","Nemacheilidae","Mesonoemacheilus",NA,1,44,204,1153,6759123,2358141,NA,FALSE,"Actinopterygii",NA,NA
"20014","Gymnocypris selincuoensis",2361995,"Gymnocypris Günther, 1868","genus","ACCEPTED","HIGHERRANK","Gymnocypris",94,"Animalia","Chordata","Cypriniformes","Cyprinidae","Gymnocypris",NA,1,44,204,1153,7336,2361995,NA,FALSE,"Actinopterygii",NA,NA
"20062","Leuroglossus urotranus",2410969,"Leuroglossus urotranus Bussing, 1965","species","SYNONYM","EXACT","Leuroglossus urotranus",98,"Animalia","Chordata","Osmeriformes","Bathylagidae","Leuroglossus","Leuroglossus stilbius",1,44,204,1068,4223,2410948,2410951,TRUE,"Actinopterygii",2410951,NA
"20096","Garra pingi",2366901,"Garra pingi (Tchang, 1929)","species","SYNONYM","EXACT","Garra pingi",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Garra","Garra imberba",1,44,204,1153,7336,2366716,2366898,TRUE,"Actinopterygii",2366898,NA
"20103","Satyrichthys hians",2335026,"Satyrichthys hians (Gilbert & Cramer, 1897)","species","SYNONYM","EXACT","Satyrichthys hians",98,"Animalia","Chordata","Scorpaeniformes","Peristediidae","Scalicus","Scalicus hians",1,44,204,590,8630,4837972,8081430,TRUE,"Actinopterygii",8081430,NA
"20129","Guyanancistrus longispinis",2339890,"Guyanancistrus longispinis (Heitmans, Nijssen & Isbrücker, 1983)","species","SYNONYM","EXACT","Guyanancistrus longispinis",98,"Animalia","Chordata","Siluriformes","Loricariidae","Pseudancistrus","Pseudancistrus longispinis",1,44,204,708,5158,2339879,5202282,TRUE,"Actinopterygii",5202282,NA
"20130","Guyanancistrus niger",2339904,"Guyanancistrus niger (Norman, 1926)","species","SYNONYM","EXACT","Guyanancistrus niger",98,"Animalia","Chordata","Siluriformes","Loricariidae","Pseudancistrus","Pseudancistrus niger",1,44,204,708,5158,2339879,5202291,TRUE,"Actinopterygii",5202291,NA
"20161","Eretmobrycon terrabensis",10387185,"Eretmobrycon terrabensis (Meek, 1914)","species","SYNONYM","EXACT","Eretmobrycon terrabensis",98,"Animalia","Chordata","Characiformes","Characidae","Bryconamericus","Bryconamericus terrabensis",1,44,204,537,7201,2352817,2352864,TRUE,"Actinopterygii",2352864,NA
"20162","Hypostomus aspidolepis",10252224,"Hypostomus aspidolepis (Günther, 1867)","species","SYNONYM","EXACT","Hypostomus aspidolepis",98,"Animalia","Chordata","Siluriformes","Loricariidae","Hemiancistrus","Hemiancistrus aspidolepis",1,44,204,708,5158,2340139,2340160,TRUE,"Actinopterygii",2340160,NA
"20178","Epinephelus coriallicola",2387823,"Epinephelus corallicola (Valenciennes, 1828)","species","ACCEPTED","FUZZY","Epinephelus corallicola",92,"Animalia","Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus corallicola",1,44,204,587,8597,2335319,2387823,FALSE,"Actinopterygii",NA,NA
"20179","Epinephelus coriallicola",2388138,"Epinephelus coralicola (Valenciennes, 1828)","species","SYNONYM","FUZZY","Epinephelus coralicola",92,"Animalia","Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus corallicola",1,44,204,587,8597,2335319,2387823,TRUE,"Actinopterygii",2387823,"Similarity: name=95; authorship=0; classification=-2; rank=5; status=0"
"20238","Myleus arnoldi",2354488,"Myleus arnoldi (Ahl, 1936)","species","SYNONYM","EXACT","Myleus arnoldi",98,"Animalia","Chordata","Characiformes","Serrasalmidae","Myloplus","Myloplus arnoldi",1,44,204,537,4287106,2353403,2354489,TRUE,"Actinopterygii",2354489,NA
"20244","Myleus rhomboidalis",2354497,"Myleus rhomboidalis (Cuvier, 1818)","species","SYNONYM","EXACT","Myleus rhomboidalis",98,"Animalia","Chordata","Characiformes","Serrasalmidae","Myloplus","Myloplus rhomboidalis",1,44,204,537,4287106,2353403,7193780,TRUE,"Actinopterygii",7193780,NA
"20247","Myleus tiete",2354492,"Myleus tiete (Eigenmann & Norris, 1900)","species","SYNONYM","EXACT","Myleus tiete",98,"Animalia","Chordata","Characiformes","Serrasalmidae","Myloplus","Myloplus tiete",1,44,204,537,4287106,2353403,4287103,TRUE,"Actinopterygii",4287103,NA
"20263","Patagonotothen brevicauda",4284943,"Patagonotothen brevicauda (Lönnberg, 1905)","species","DOUBTFUL","EXACT","Patagonotothen brevicauda",97,"Animalia","Chordata","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen brevicauda",1,44,204,587,8549,2385854,4284943,FALSE,"Actinopterygii",NA,NA
"20322","Rutilus panosi",2359647,"Rutilus panosi Bogutskaya & Iliadou, 2006","species","SYNONYM","EXACT","Rutilus panosi",98,"Animalia","Chordata","Cypriniformes","Cyprinidae","Leucos","Leucos panosi",1,44,204,1153,7336,2365816,8478641,TRUE,"Actinopterygii",8478641,NA
