found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Stylodrilus asiaticus,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Stylodrilus,1040882,82937,9081714,564551,Stylodrilus asiaticus,accepted,NA,FALSE,NA,"(Michaelsen, 1901)",Stylodrilus asiaticus,Stylodrilus asiaticus,Stylodrilus asiaticus,"Stylodrilus asiaticus (Michaelsen, 1901)",1,0
Questa ersei,species,Annelida,Polychaeta,NA,Orbiniidae,Questa,331465,247856,2318697,60515,Questa ersei,accepted,NA,FALSE,NA,"Jamieson & Webb, 1984",Questa ersei,Questa ersei,Questa ersei,"Questa ersei Jamieson & Webb, 1984",0,0
Melinna cristata,species,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna,129804,300482,5199199,974917,Melinna cristata,accepted,NA,FALSE,NA,"(M. Sars, 1851)",Melinna cristata,Melinna cristata,Melinna cristata,"Melinna cristata (M.Sars, 1851)",0,0
Nicidion notata,species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,742193,300500,5198476,494530,Eunice notata,unaccepted,superseded recombination,FALSE,NA,"(Treadwell, 1921)",Nicidion notata,Eunice notata,Eunice notata,"Eunice notata (Treadwell, 1921)",0,0
Nicidion mikeli,species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,742190,300526,5198430,1070832,Eunice mikeli,unaccepted,superseded original combination,FALSE,NA,"(Carrera-Parra & Salazar-Vallejo, 1998)",Nicidion mikeli,Eunice mikeli,Eunice mikeli,"Eunice mikeli Carrera-Parra & Salazar-Vallejo, 1998",0,0
Flabegraviera mundata,species,Annelida,Polychaeta,Terebellida,Flabelligeridae,Flabelligera,934969,266396,2325578,1045798,Flabelligera mundata,unaccepted,superseded original combination,FALSE,sibling_higher,"(Gravier, 1906)",Flabegraviera mundata,Flabelligera mundata,Flabelligera mundata,"Flabelligera mundata Gravier, 1906",0,0
Orobdella mononoke,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594414,666575,9138792,534497,Orobdella mononoke,accepted,NA,FALSE,NA,"Nakano, 2012",Orobdella mononoke,Orobdella mononoke,Orobdella mononoke,"Orobdella mononoke Nakano, 2012",0,1
Drawida gracilis,species,Annelida,Clitellata,Moniligastrida,Moniligastridae,Drawida,1068974,506791,9476238,749884,Drawida gracilis,unassessed,NA,FALSE,NA,"Gates, 1925",Drawida gracilis,Drawida gracilis,Drawida gracilis,"Drawida gracilis Gates, 1925",NA,1
Haemadipsa picta,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Haemadipsa,1572182,29721,9065333,89383,Haemadipsa picta,accepted,NA,FALSE,NA,"Moore, 1929",Haemadipsa picta,Haemadipsa picta,Haemadipsa picta,"Haemadipsa picta Moore, 1929",0,1
Ampharete octocirrata,species,Annelida,Polychaeta,Terebellida,Ampharetidae,Sabellides,332932,494716,5199210,4166750,Sabellides octocirrata,unaccepted,superseded subsequent combination,FALSE,NA,"(Sars, 1835)",Ampharete octocirrata,Sabellides octocirrata,Sabellides octocirrata,"Sabellides octocirrata (M.Sars, 1835)",0,0
Sosane wahrbergi,species,Annelida,Polychaeta,Terebellida,Ampharetidae,Mugga,334811,516031,2326073,4166752,Mugga wahrbergi,unaccepted,superseded original combination,FALSE,NA,"(Eliason, 1955)",Sosane wahrbergi,Mugga wahrbergi,Mugga wahrbergi,"Mugga wahrbergi Eliason, 1955",0,0
Melinna albicincta,species,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna,129802,494695,5199197,4166747,Melinna albicincta,accepted,NA,FALSE,NA,"Mackie & Pleijel, 1995",Melinna albicincta,Melinna albicincta,Melinna albicincta,"Melinna albicincta Mackie & Pleijel, 1995",0,0
Ikeda taenioides,species,Annelida,Polychaeta,Echiuroidea,Ikedidae,Ikeda,266770,671134,2508937,2848108,Ikeda taenioides,accepted,NA,FALSE,unplaced_inherited,"(Ikeda, 1904)",Ikeda taenioides,Ikeda taenioides,Ikeda taenioides,"Ikeda taenioides (Ikeda, 1904)",0,0
Oxyptychus,genus,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Oxyptychus,1439623,29704,4810292,663524,Oxyptychus,accepted,NA,FALSE,sibling_higher,"Grube, 1850",Oxyptychus,Oxyptychus,Oxyptychus,"Oxyptychus Grube, 1850",1,NA
Orobdella ketagalan,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594557,666595,8837847,756115,Orobdella ketagalan,accepted,NA,FALSE,NA,"Nakano & Lai, 2012",Orobdella ketagalan,Orobdella ketagalan,Orobdella ketagalan,"Orobdella ketagalan Nakano & Lai, 2012",0,1
Themiste (Themiste) pyroides,species,Annelida,NA,Sipuncula,Golfingiidae,Themiste,266870,106547,2509556,690188,Themiste pyroides,alternate representation,NA,FALSE,sibling_higher,"(Chamberlin, 1919)",Themiste (Themiste) pyroides,Themiste pyroides,Themiste pyroides,"Themiste pyroides (Chamberlin, 1920)",0,0
Eunoe bathydomus,species,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,729875,668480,2313776,4984351,Harmothoe bathydomus,unaccepted,superseded original combination,FALSE,sibling_higher,"(Ditlevsen, 1917)",Eunoe bathydomus,Harmothoe bathydomus,Harmothoe bathydomus,"Harmothoe bathydomus Ditlevsen, 1917",0,0
Orobdella masaakikuroiwai,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594560,652805,9222743,5723677,Orobdella masaakikuroiwai,accepted,NA,FALSE,NA,"Nakano, 2014",Orobdella masaakikuroiwai,Orobdella masaakikuroiwai,Orobdella masaakikuroiwai,"Orobdella masaakikuroiwai Nakano, 2014",0,1
Archinome storchi,species,Annelida,Polychaeta,Amphinomida,Amphinomidae,Archinome,988177,657552,9526692,368399,Archinome storchi,accepted,NA,FALSE,NA,"Fiege & Bock, 2009",Archinome storchi,Archinome storchi,Archinome storchi,"Archinome storchi Fiege & Bock, 2009",0,0
Archinome rosacea,species,Annelida,Polychaeta,Amphinomida,Amphinomidae,Archinome,333028,657551,2317374,593255,Archinome rosacea,accepted,NA,FALSE,NA,"(Blake, 1985)",Archinome rosacea,Archinome rosacea,Archinome rosacea,"Archinome rosacea (Blake, 1985)",0,0
Archinome levinae,species,Annelida,Polychaeta,Amphinomida,Amphinomidae,Archinome,988144,657550,9627759,5263474,Archinome levinae,accepted,NA,FALSE,NA,"Borda, Kudenov, Chevaldonné, Blake, Desbruyères, Fabri, Hourdez, Pleijel, Shank, Wilson, Schulze & Rouse, 2013",Archinome levinae,Archinome levinae,Archinome levinae,"Archinome levinae Borda, Kudenov, Chevaldonné, Blake, Desbruyères, Fabri, Hourdez, Pleijel, Shank, Wilson, Schulze & Rouse, 2013",0,0
Scolelepis (Scolelepis) eltaninae,species,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis,174831,266412,2321193,4976106,Scolelepis eltaninae,alternate representation,NA,FALSE,sibling_higher,"Blake, 1983",Scolelepis (Scolelepis) eltaninae,Scolelepis eltaninae,Scolelepis eltaninae,"Scolelepis eltaninae Blake, 1983",0,0
Rhyacodrilus falciformis,species,Annelida,Clitellata,Tubificida,Naididae,Rhyacodrilus,1040596,657298,2308497,160977,Rhyacodrilus falciformis,accepted,NA,FALSE,NA,"Bretscher, 1901",Rhyacodrilus falciformis,Rhyacodrilus falciformis,Rhyacodrilus falciformis,"Rhyacodrilus falciformis Bretscher, 1901",1,0
Rhyacodrilus,genus,Annelida,Clitellata,Tubificida,Naididae,Rhyacodrilus,176320,655653,2308495,160976,Rhyacodrilus,accepted,NA,FALSE,NA,"Bretscher, 1901",Rhyacodrilus,Rhyacodrilus,Rhyacodrilus,"Rhyacodrilus Bretscher, 1901",1,0
Rhyacodrilus subterraneus,species,Annelida,Clitellata,Tubificida,Naididae,Rhyacodrilus,1040622,657299,4410135,139724,Rhyacodrilus subterraneus,accepted,NA,FALSE,NA,"Hrabĕ, 1963",Rhyacodrilus subterraneus,Rhyacodrilus subterraneus,Rhyacodrilus subterraneus,"Rhyacodrilus subterraneus Hrabĕ, 1963",1,0
Placobdella sophieae,species,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,Placobdella,1471170,653295,10633021,5492580,Placobdella sophieae,accepted,NA,FALSE,sibling_higher,"Oceguera-Figueroa, Kvist, Watson, Sankar, Overstreet & Siddall, 2010",Placobdella sophieae,Placobdella sophieae,Placobdella sophieae,"Placobdella sophieae Oceguera-Figueroa, Kvist, Watson, Sankar, Overstreet & Siddall, 2010",1,0
Calamyzas amphictenicola,species,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Calamyzas,129873,641105,2309421,4983209,Calamyzas amphictenicola,accepted,NA,FALSE,NA,"Arwidsson, 1932",Calamyzas amphictenicola,Calamyzas amphictenicola,Calamyzas amphictenicola,"Calamyzas amphictenicola Arwidsson, 1932",0,0
Leodice antennata,species,Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,336660,80789,5198233,687270,Eunice antennata,unaccepted,superseded subsequent combination,FALSE,NA,"Savigny in Lamarck, 1818",Leodice antennata,Eunice antennata,Eunice antennata,"Eunice antennata (Savigny, 1818)",0,0
Lamprodrilus melanotus,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,1040311,651856,9043909,5320541,Lamprodrilus melanotus,accepted,NA,FALSE,NA,"Izosimov, 1962",Lamprodrilus melanotus,Lamprodrilus melanotus,Lamprodrilus melanotus,"Lamprodrilus melanotus Izosimov, 1962",1,0
Lamprodrilus nigrescens,species,Annelida,Clitellata,Lumbriculida,Lumbriculidae,Lamprodrilus,1040313,651857,8946063,5320540,Lamprodrilus nigrescens,accepted,NA,FALSE,NA,"Michaelsen, 1903",Lamprodrilus nigrescens,Lamprodrilus nigrescens,Lamprodrilus nigrescens,"Lamprodrilus nigrescens Michaelsen, 1903",1,0
Pelagobia longicirrata,species,Annelida,Polychaeta,Phyllodocida,Lopadorrhynchidae,Pelagobia,130219,606678,2316453,19215,Pelagobia longicirrata,accepted,NA,FALSE,NA,"Greeff, 1879",Pelagobia longicirrata,Pelagobia longicirrata,Pelagobia longicirrata,"Pelagobia longicirrata Greeff, 1879",0,0
Claudrilus corderoi,species,Annelida,Polychaeta,NA,Protodrilidae,Protodrilus,998044,653479,5197632,4985507,Protodrilus corderoi,unaccepted,superseded original combination,FALSE,"hidden_inherited, sibling_higher","(du Bois-Reymond Marcus, 1948)",Claudrilus corderoi,Protodrilus corderoi,Protodrilus corderoi,"Protodrilus corderoi du Bois-Reymond Marcus, 1948",0,0
Erpobdella monostriata,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,1324288,650928,4411082,172127,Erpobdella monostriata,accepted,NA,FALSE,NA,"(Lindenfeld & Pietruszynski, 1890)",Erpobdella monostriata,Erpobdella monostriata,Erpobdella monostriata,"Erpobdella monostriata (Lindenfeld & Pietruszynski, 1890)",1,NA
Erpobdella vilnensis,species,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,Erpobdella,1324278,517948,4411076,172129,Erpobdella vilnensis,accepted,NA,FALSE,NA,"(Liskiewicz, 1925)",Erpobdella vilnensis,Erpobdella vilnensis,Erpobdella vilnensis,"Erpobdella vilnensis (Liskiewicz, 1925)",1,NA
Salifidae,family,Annelida,Clitellata,Arhynchobdellida,Salifidae,NA,1488164,25576,2256,227457,Salifidae,accepted,NA,FALSE,NA,"Johansson, 1910",Salifidae,Salifidae,Salifidae,Salifidae,1,0
Hormogastridae,family,Annelida,Clitellata,Crassiclitellata,Hormogastridae,NA,1060952,103907,3267611,573152,Hormogastridae,accepted,NA,FALSE,sibling_higher,"Michaelsen, 1900",Hormogastridae,Hormogastridae,Hormogastridae,Hormogastridae,NA,1
Propappidae,family,Annelida,Clitellata,Enchytraeida,Propappidae,NA,468020,532826,3267573,320550,Propappidae,accepted,NA,FALSE,sibling_higher,"Coates, 1986",Propappidae,Propappidae,Propappidae,Propappidae,1,0
Leodamas acutissimus,species,Annelida,Polychaeta,NA,Orbiniidae,Scoloplos,1434274,799218,2319745,4977210,Scoloplos acutissimus,unaccepted,superseded alternate original combination,FALSE,sibling_higher,"(Hartmann-Schröder, 1991)",Leodamas acutissimus,Scoloplos acutissimus,Scoloplos acutissimus,"Scoloplos acutissimus Hartmann-Schröder, 1991",0,0
Scolelepis (Scolelepis) acuta,species,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis,834045,606433,2321124,4976069,Scolelepis acuta,alternate representation,to nominal subgenus ,FALSE,sibling_higher,"(Treadwell, 1914)",Scolelepis (Scolelepis) acuta,Scolelepis acuta,Scolelepis acuta,"Scolelepis acuta (Treadwell, 1914)",0,0
Sphaerephesia martinae,species,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoropsis,1347413,NA,2311338,4980160,Sphaerodoropsis martinae,unaccepted,superseded original combination,FALSE,NA,"(Desbruyères, 1980)",Sphaerephesia martinae,Sphaerodoropsis martinae,NA,"Sphaerodoropsis martinae Desbruyères, 1980",0,0
Pholoe longa,species,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pholoe,130602,799237,5196027,4980768,Pholoe longa,accepted,NA,FALSE,NA,"(O.F. Müller, 1776)",Pholoe longa,Pholoe longa,Pholoe longa,"Pholoe longa (O.F.Müller, 1776)",0,0
Sphaerodoridium minutum,species,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoropsis,155127,729484,2311376,4980145,Sphaerodoropsis minuta,unaccepted,superseded subsequent combination,FALSE,NA,"(Webster & Benedict, 1887)",Sphaerodoridium minutum,Sphaerodoropsis minuta,Sphaerodoropsis minuta,"Sphaerodoropsis minuta (Webster & Benedict, 1887)",0,0
Sphaerodorum gracilis,species,Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodorum,131100,524755,2311392,649024,Sphaerodorum flavum,unaccepted,subjective synonym,FALSE,NA,"(Rathke, 1843)",Sphaerodorum gracilis,Sphaerodorum flavum,Sphaerodorum flavum,"Sphaerodorum flavum Örsted, 1843",0,0
Melinna maculata,species,Annelida,Polychaeta,Terebellida,Melinnidae,Melinna,157486,799293,5199184,4975491,Melinna maculata,accepted,NA,FALSE,NA,"Webster, 1879",Melinna maculata,Melinna maculata,Melinna maculata,"Melinna maculata Webster, 1879",0,0
Nereis splendida,species,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,334198,646217,5196195,4981224,Nereis falsa,unaccepted,subjective synonym,FALSE,sibling_higher,"Grube, 1840",Nereis splendida,Nereis falsa,Nereis falsa,"Nereis falsa Quatrefages, 1866",0,0
Fridericia galba,species,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Fridericia,1073904,349693,4812535,407575,Fridericia galba,accepted,NA,FALSE,NA,"(Hoffmeister, 1843)",Fridericia galba,Fridericia galba,Fridericia galba,"Fridericia galba (Hoffmeister, 1843)",NA,1
Achaeta affinis,species,Annelida,Clitellata,Enchytraeida,Enchytraeidae,Achaeta,1070110,350244,8265293,882742,Achaeta affinis,accepted,NA,FALSE,NA,"Nielsen & Christensen, 1959",Achaeta affinis,Achaeta affinis,Achaeta affinis,"Achaeta affinis Nielsen & Christensen, 1959",NA,1
Amynthas hawayanus,species,Annelida,Clitellata,Crassiclitellata,Megascolecidae,Amynthas,1507680,105920,9347941,430932,Amynthas hawayanus,accepted,NA,FALSE,sibling_higher,"(Rosa, 1891)",Amynthas hawayanus,Amynthas hawayanus,Amynthas hawayanus,"Amynthas hawayanus (Rosa, 1891)",NA,1
Ikedosoma gogoshimense,species,Annelida,Polychaeta,Echiuroidea,Thalassematidae,Ikedosoma,266775,651711,4288846,2848097,Ikedosoma gogoshimense,accepted,NA,FALSE,NA,"(Ikeda, 1904)",Ikedosoma gogoshimense,Ikedosoma gogoshimense,Ikedosoma gogoshimense,"Ikedosoma gogoshimense (Ikeda, 1904)",0,0
Orobdella whitmani,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594069,506562,9219709,748837,Orobdella whitmani,accepted,NA,FALSE,NA,"Oka, 1895",Orobdella whitmani,Orobdella whitmani,Orobdella whitmani,"Orobdella whitmani Oka, 1895",0,1
Orobdella shimadae,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594729,506564,8060478,567434,Orobdella shimadae,accepted,NA,FALSE,NA,"Nakano, 2011",Orobdella shimadae,Orobdella shimadae,Orobdella shimadae,"Orobdella shimadae Nakano, 2011",0,1
Orobdella dolichopharynx,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594725,506565,7552972,567006,Orobdella dolichopharynx,accepted,NA,FALSE,NA,"Nakano, 2011",Orobdella dolichopharynx,Orobdella dolichopharynx,Orobdella dolichopharynx,"Orobdella dolichopharynx Nakano, 2011",0,1
Orobdella ijimai,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594071,506566,7949056,748831,Orobdella ijimai,accepted,NA,FALSE,NA,"Oka, 1895",Orobdella ijimai,Orobdella ijimai,Orobdella ijimai,"Orobdella ijimai Oka, 1895",0,1
Orobdella kawakatsuorum,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594383,506567,9121860,566592,Orobdella kawakatsuorum,accepted,NA,FALSE,NA,"Richardson, 1975",Orobdella kawakatsuorum,Orobdella kawakatsuorum,Orobdella kawakatsuorum,"Orobdella kawakatsuorum Richardson, 1975",0,1
Orobdella koikei,species,Annelida,Clitellata,Arhynchobdellida,Orobdellidae,Orobdella,1594361,506568,8984988,182139,Orobdella koikei,accepted,NA,FALSE,NA,"Nakano, 2012",Orobdella koikei,Orobdella koikei,Orobdella koikei,"Orobdella koikei Nakano, 2012",0,1
Haemadipsa zeylanica,species,Annelida,Clitellata,Arhynchobdellida,Haemadipsidae,Haemadipsa,1572053,506697,8997397,790912,Haemadipsa zeylanica,accepted,NA,FALSE,NA,"(Moquin-Tandon, 1827)",Haemadipsa zeylanica,Haemadipsa zeylanica,Haemadipsa zeylanica,Haemadipsa zeylanica,NA,1
Hormogaster catalaunensis,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070622,506715,9588775,791647,Hormogaster catalaunensis,unassessed,NA,FALSE,NA,"Qiu & Bouché, 1998",Hormogaster catalaunensis,Hormogaster catalaunensis,Hormogaster catalaunensis,"Hormogaster catalaunensis Qiu & Bouché, 1998",0,1
Hormogaster gallica,species,Annelida,Clitellata,Crassiclitellata,Hormogastridae,Hormogaster,1070837,308920,4410963,791658,Hormogaster gallica,unassessed,NA,FALSE,NA,"Rota, 1994",Hormogaster gallica,Hormogaster gallica,Hormogaster gallica,"Hormogaster gallica Rota, 1994",0,1
Natsushima bifurcata,species,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Natsushima,329444,378451,2317834,318064,Natsushima bifurcata,accepted,NA,FALSE,NA,"Miura & Laubier, 1990",Natsushima bifurcata,Natsushima bifurcata,Natsushima bifurcata,"Natsushima bifurcata Miura & Laubier, 1990",0,0
Shinkai,genus,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Shinkai,324611,506738,2317810,318062,Shinkai,accepted,NA,FALSE,NA,"Miura & Laubier, 1990",Shinkai,Shinkai,Shinkai,"Shinkai Miura & Laubier, 1990",0,0
Shinkai longipedata,species,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Shinkai,331914,506743,2317812,386760,Shinkai longipedata,accepted,NA,FALSE,NA,"Miura & Ohta, 1991",Shinkai longipedata,Shinkai longipedata,Shinkai longipedata,"Shinkai longipedata Miura & Ohta, 1991",0,0
Iheyomytilidicola,genus,Annelida,Polychaeta,Phyllodocida,Chrysopetalidae,Iheyomytilidicola,324603,506744,2317829,89348,Iheyomytilidicola,accepted,NA,FALSE,NA,"Miura & Hashimoto, 1996",Iheyomytilidicola,Iheyomytilidicola,Iheyomytilidicola,"Iheyomytilidicola Miura & Hashimoto, 1996",0,0
Aporrectodea limicola,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,1041021,349014,4410778,245046,Aporrectodea limicola,accepted,NA,FALSE,NA,"(Michaelsen, 1890)",Aporrectodea limicola,Aporrectodea limicola,Aporrectodea limicola,"Aporrectodea limicola (Michaelsen, 1890)",1,0
Aporrectodea smaragdina,species,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Aporrectodea,1550571,506796,4410738,121723,Aporrectodea smaragdina,accepted,NA,FALSE,NA,"(Rosa, 1892)",Aporrectodea smaragdina,Aporrectodea smaragdina,Aporrectodea smaragdina,"Aporrectodea smaragdina Rosa, 1892",NA,1
Nais barbata,species,Annelida,Clitellata,Tubificida,Naididae,Nais,1015301,506805,8282704,160973,Nais barbata,accepted,NA,FALSE,NA,"Müller, 1774",Nais barbata,Nais barbata,Nais barbata,"Nais barbata Müller, 1774",1,0
Nais stolci,species,Annelida,Clitellata,Tubificida,Naididae,Nais,1040534,506806,8764900,269918,Nais stolci,accepted,NA,FALSE,NA,"Hrabĕ, 1981",Nais stolci,Nais stolci,Nais stolci,"Nais stolci Hrabĕ, 1981",1,0
Embolocephalus yamaguchii,species,Annelida,Clitellata,Tubificida,Naididae,Embolocephalus,1040963,506612,4812367,69657,Embolocephalus yamaguchii,accepted,NA,FALSE,NA,"(Brinkhurst, 1971)",Embolocephalus yamaguchii,Embolocephalus yamaguchii,Embolocephalus yamaguchii,"Embolocephalus yamaguchii (Brinkhurst, 1971)",1,0
Amphichaeta raptisae,species,Annelida,Clitellata,Tubificida,Naididae,Amphichaeta,1040899,30688,5194035,521120,Amphichaeta raptisae,accepted,NA,FALSE,NA,"(Chapman, 1981)",Amphichaeta raptisae,Amphichaeta raptisae,Amphichaeta raptisae,"Amphichaeta raptisae (Chapman, 1981)",1,0
Piguetiella michiganensis,species,Annelida,Clitellata,Tubificida,Naididae,Piguetiella,1040547,506621,2308078,951321,Piguetiella michiganensis,accepted,NA,FALSE,NA,"Hiltunen, 1967",Piguetiella michiganensis,Piguetiella michiganensis,Piguetiella michiganensis,"Piguetiella michiganensis Hiltunen, 1967",1,0
Specaria josinae,species,Annelida,Clitellata,Tubificida,Naididae,Specaria,593130,506623,2308167,49226,Specaria josinae,accepted,NA,FALSE,NA,"(Vejdovský, 1884)",Specaria josinae,Specaria josinae,Specaria josinae,"Specaria josinae (Vejdovský, 1884)",1,0
Vejdovskyella,genus,Annelida,Clitellata,Tubificida,Naididae,Vejdovskyella,157599,30652,9571446,919321,Vejdovskyella,accepted,NA,FALSE,NA,"Michaelsen, 1903",Vejdovskyella,Vejdovskyella,Vejdovskyella,"Vejdovskyella Michaelsen, 1903",1,0
Ophryotrocha lobifera,species,Annelida,Polychaeta,Eunicida,Dorvilleidae,Palpiphitime,330206,506633,2321911,1057427,Palpiphitime lobifera,unaccepted,superseded subsequent combination,FALSE,NA,"Oug, 1978",Ophryotrocha lobifera,Palpiphitime lobifera,Palpiphitime lobifera,"Palpiphitime lobifera (Oug, 1978)",0,0
Whitmania pigra,species,Annelida,Clitellata,Arhynchobdellida,Hirudinidae,Whitmania,1337479,493702,10411125,511574,Whitmania pigra,accepted,NA,FALSE,NA,"(Whitman, 1884)",Whitmania pigra,Whitmania pigra,Whitmania pigra,"Whitmania pigra (Whitman, 1884)",1,NA
