query,aphia_id,scientificname,authority,status,unacceptreason,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,match_type,freshwater_only,terrestrial_only
Clathria pauper,175226,Clathria pauper,"Brøndsted, 1927",alternate representation,subgenus assignment,Species,167558,Clathria (Clathria) pauper,"Brøndsted, 1927",131868,Animalia,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,1,0,0,0,0,exact,0,0
Latrunculia biformis,167294,Latrunculia biformis,"Kirkpatrick, 1908",alternate representation,subgenus assignment,Species,231643,Latrunculia (Latrunculia) biformis,"Kirkpatrick, 1908",132038,Animalia,Porifera,Demospongiae,Poecilosclerida,Latrunculiidae,Latrunculia,1,0,0,0,0,exact,0,0
Myxilla mollis,192652,Myxilla mollis,"Ridley & Dendy, 1886",alternate representation,subgenus assignment,Species,169478,Myxilla (Myxilla) mollis,"Ridley & Dendy, 1886",131970,Animalia,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,1,0,0,0,0,exact,0,0
Pseudosuberites,132069,Pseudosuberites,"Topsent, 1896",accepted,NA,Genus,132069,Pseudosuberites,"Topsent, 1896",131676,Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Pseudosuberites,1,0,0,0,0,exact,0,0
Lissodendoryx flabellata,175111,Lissodendoryx flabellata,"Burton, 1929",alternate representation,subgenus assignment,Species,168958,Lissodendoryx (Lissodendoryx) flabellata,"Burton, 1929",131930,Animalia,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Lissodendoryx,1,0,0,0,0,exact,0,0
Suberites topsenti,170879,Suberites topsenti,"(Burton, 1929)",unaccepted,NA,Species,1460699,Hemimycale topsenti,"(Burton, 1929)",132072,Animalia,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,1,0,0,0,0,exact,0,0
Tedania massa,194263,Tedania massa,"Ridley & Dendy, 1886",alternate representation,subgenus assignment,Species,169598,Tedania (Tedaniopsis) massa,"Ridley & Dendy, 1886",131974,Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,1,0,0,0,0,exact,0,0
Tedania oxeata,175302,Tedania oxeata,"Topsent, 1916",alternate representation,subgenus assignment,Species,169599,Tedania (Tedaniopsis) oxeata,"Topsent, 1916",131974,Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,1,0,0,0,0,exact,0,0
Tedania trirhaphis,175303,Tedania trirhaphis,"Koltun, 1964",alternate representation,subgenus assignment,Species,1389161,Tedania (Tedaniopsis) triraphis,"Koltun, 1964",131974,Animalia,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,1,0,0,0,0,exact,0,0
Asbestopluma bihamatifera,133170,Asbestopluma bihamatifera,"(Carter, 1876)",unaccepted,NA,Species,1023331,Asbestopluma (Asbestopluma) bihamatifera,"(Carter, 1876)",131893,Animalia,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Asbestopluma,1,0,0,0,0,exact,0,0
Chondrocladia lyra,1245682,Chondrocladia lyra,"Lee, Reiswig, Austin & Lundsten, 2012",alternate representation,subgenus assignment,Species,710164,Chondrocladia (Symmetrocladia) lyra,"Lee, Reiswig, Austin & Lundsten, 2012",131894,Animalia,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Chondrocladia,1,0,0,0,0,exact,0,0
Mycale lingua,133289,Mycale lingua,"(Bowerbank, 1866)",alternate representation,subgenus assignment,Species,168640,Mycale (Mycale) lingua,"(Bowerbank, 1866)",131907,Animalia,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,1,0,0,0,0,exact,0,0
Scleritoderma nodosum,171197,Scleritoderma nodosum,"Thiele, 1900",accepted,NA,Species,171197,Scleritoderma nodosum,"Thiele, 1900",171193,Animalia,Porifera,Demospongiae,Tetractinellida,Scleritodermidae,Scleritoderma,1,0,0,0,NA,exact,0,0
Mitrocomella,117162,Mitrocomella,"Haeckel, 1879",accepted,NA,Genus,117162,Mitrocomella,"Haeckel, 1879",14665,Animalia,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Mitrocomella,1,NA,0,0,0,exact,0,0
Ramazzottius subanomalus,343558,Ramazzottius subanomalus,"(Biserov, 1985)",accepted,NA,Species,343558,Ramazzottius subanomalus,"(Biserov, 1985)",342610,Animalia,Tardigrada,Eutardigrada,Parachela,Ramazzottiidae,Ramazzottius,0,0,NA,NA,NA,exact,NA,NA
Lepidodermella polaris,1315858,Lepidodermella polaris,"Kolicka, Kotwicki & Dabert, 2018",accepted,NA,Species,1315858,Lepidodermella polaris,"Kolicka, Kotwicki & Dabert, 2018",114432,Animalia,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Lepidodermella,0,0,1,0,NA,exact,1,0
Sinantherina socialis,148351,Sinantherina socialis,"(Linnaeus, 1758)",accepted,NA,Species,148351,Sinantherina socialis,"(Linnaeus, 1758)",148350,Animalia,Rotifera,Eurotatoria,Flosculariaceae,Flosculariidae,Sinantherina,0,0,1,0,NA,exact,1,0
Leuckartiara nobilis,117790,Leuckartiara nobilis,"Hartlaub, 1914",accepted,NA,Species,117790,Leuckartiara nobilis,"Hartlaub, 1914",117183,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leuckartiara,1,NA,NA,NA,NA,exact,0,0
Diplosentis,448567,Diplosentis,"Tubangui & Masilungan, 1937",accepted,NA,Genus,448567,Diplosentis,"Tubangui & Masilungan, 1937",448566,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Diplosentidae,Diplosentis,1,NA,NA,NA,NA,exact,0,0
Mycale acerata,175118,Mycale acerata,"Kirkpatrick, 1907",alternate representation,subgenus assignment,Species,168672,Mycale (Oxymycale) acerata,"Kirkpatrick, 1907",131907,Animalia,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,1,0,0,0,0,exact,0,0
Milnesium dornensis,955601,Milnesium dornensis,"Ciobanu, Roszkowska & Kaczmarek, 2015",accepted,NA,Species,955601,Milnesium dornensis,"Ciobanu, Roszkowska & Kaczmarek, 2015",342586,Animalia,Tardigrada,Eutardigrada,Apochela,Milnesiidae,Milnesium,0,0,0,1,NA,exact,0,1
Sagartiogeton viduatus,101004,Sagartiogeton viduatus,"(Müller, 1776)",unaccepted,"Actinia viduata Müller,1776 is the type species of Sagartia",Species,855677,Sagartia (Cylista) viduata,"(Müller, 1776)",100777,Animalia,Cnidaria,Anthozoa,Actiniaria,Sagartiidae,Sagartiogeton,1,NA,NA,NA,NA,exact,0,0
Paracalyptrophora hawaiinensis,883733,Paracalyptrophora hawaiinensis,"Cairns, 2009",incorrect original spelling,NA,Species,1288564,Paracalyptrophora hawaiiensis,"Cairns, 2009",125320,Animalia,Cnidaria,Anthozoa,Alcyonacea,Primnoidae,Paracalyptrophora,1,0,0,0,NA,exact,0,0
Filisoma caudata,1326793,Filisoma caudata,"Costa Fernandes, Amin, Borges & Santos, 2019",unaccepted,Malformed suffix,Species,1330443,Filisoma caudatum,"Costa Fernandes, Amin, Borges & Santos, 2019",415390,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Cavisomatidae,Filisoma,1,NA,NA,NA,NA,exact,0,0
Pomphorhynchus bosniacus,1392898,Pomphorhynchus bosniacus,"Kiskároly & Čanković, 1967",accepted,NA,Species,1392898,Pomphorhynchus bosniacus,"Kiskároly & Čanković, 1967",20396,Animalia,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Pomphorhynchidae,Pomphorhynchus,NA,NA,1,NA,NA,exact,1,NA
Sarcophyton nanwanensis,288299,Sarcophyton nanwanensis,"Benayahu & Perkol-Finkel, 2004",accepted,NA,Species,288299,Sarcophyton nanwanensis,"Benayahu & Perkol-Finkel, 2004",205483,Animalia,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Sarcophyton,1,NA,0,0,NA,exact,0,0
Hana hanataba,1304879,Hana hanataba,"Lau, Stokvis, Ofwegen & Reimer, 2018",unaccepted,pre-occupied,Species,1424638,Hanah hanataba,"(Lau, Stokvis, Ofwegen & Reimer, 2018)",1304877,Animalia,Cnidaria,Anthozoa,Alcyonacea,Arulidae,Hana,1,0,0,0,NA,exact,0,0
Hana hanagasa,1304878,Hana hanagasa,"Lau, Stokvis, Ofwegen & Reimer, 2018",unaccepted,pre-occupied,Species,1424637,Hanah hanagasa,"(Lau, Stokvis, Ofwegen & Reimer, 2018)",1304877,Animalia,Cnidaria,Anthozoa,Alcyonacea,Arulidae,Hana,1,0,0,0,NA,exact,0,0
Buddenbrockia plumatellae,990512,Buddenbrockia plumatellae,"Schröder, 1910",accepted,NA,Species,990512,Buddenbrockia plumatellae,"Schröder, 1910",990458,Animalia,Cnidaria,Myxozoa,NA,Saccosporidae,Buddenbrockia,NA,NA,1,NA,NA,exact,1,NA
Paramacrobiotus fairbanksi,956584,Paramacrobiotus fairbanksi,"Schill, Förster, Dandekar & Wolf, 2010",accepted,NA,Species,956584,Paramacrobiotus fairbanksi,"Schill, Förster, Dandekar & Wolf, 2010",955441,Animalia,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Paramacrobiotus,0,0,NA,NA,NA,exact,NA,NA
