found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Strobilops labyrinthicus,species,Mollusca,Gastropoda,Stylommatophora,Strobilopsidae,Strobilops,593112,643605,2295970,959795,Strobilops labyrinthicus,accepted,NA,FALSE,NA,"(Say, 1817)",Strobilops labyrinthicus,Strobilops labyrinthicus,Strobilops labyrinthicus,"Strobilops labyrinthicus (Say, 1817)",0,1
Neoterebra variegata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416769,NA,6512453,2906000,Terebra variegata,unaccepted,original combination,FALSE,NA,"(Gray, 1834)",Neoterebra variegata,Terebra variegata,NA,"Terebra variegata Gray, 1834",0,0
Neoterebra elata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416386,458863,6512371,726650,Terebra elata,unaccepted,original combination,FALSE,NA,"(Hinds, 1844)",Neoterebra elata,Terebra elata,Terebra elata,"Terebra elata Hinds, 1844",0,0
Terebra,genus,Mollusca,Gastropoda,Neogastropoda,Terebridae,Triplostephanus,160427,458869,4605154,719041,Triplostephanus,unaccepted,NA,FALSE,NA,"Bruguière, 1789",Terebra,Triplostephanus,Triplostephanus,"Triplostephanus Dall, 1908",0,0
Partecosta albofuscata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Duplicaria,1415411,458871,6512655,330015,Duplicaria albofuscata,unaccepted,NA,FALSE,NA,"(Bozzetti, 2008)",Partecosta albofuscata,Duplicaria albofuscata,Duplicaria albofuscata,"Duplicaria albofuscata (Bozzetti, 2008)",0,0
Partecosta fuscolutea,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Euterebra,1415414,458873,6512170,330023,Euterebra fuscolutea,unaccepted,original combination,FALSE,NA,"(Bozzetti, 2008)",Partecosta fuscolutea,Euterebra fuscolutea,Euterebra fuscolutea,"Euterebra fuscolutea Bozzetti, 2008",0,0
Punctoterebra succincta,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416765,458876,4605299,129713,Terebra succincta,unaccepted,NA,FALSE,NA,"(Gmelin, 1791)",Punctoterebra succincta,Terebra succincta,Terebra succincta,"Terebra succincta (Gmelin, 1791)",0,0
Maculauger minipulcher,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Hastulopsis,1417644,458881,6512049,879079,Hastulopsis minipulchra,unaccepted,NA,FALSE,NA,"(Bozzetti, 2008)",Maculauger minipulcher,Hastulopsis minipulchra,Hastulopsis minipulchra,"Hastulopsis minipulchra (Bozzetti, 2008)",0,0
Punctoterebra textilis,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416766,126907,4369848,316980,Terebra textilis,unaccepted,original combination,FALSE,NA,"(Hinds, 1844)",Punctoterebra textilis,Terebra textilis,Terebra textilis,"Terebra textilis Hinds, 1844",0,0
Myurella pygmaea,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terenolla,1417518,126862,2303046,581843,Terenolla pygmaea,unaccepted,NA,FALSE,NA,"(Hinds, 1844)",Myurella pygmaea,Terenolla pygmaea,Terenolla pygmaea,"Terenolla pygmaea (Hinds, 1844)",0,0
Profunditerebra orientalis,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Myurella,1417509,458895,6104323,704157,Myurella orientalis,unaccepted,NA,FALSE,NA,"(Aubry, 1999)",Profunditerebra orientalis,Myurella orientalis,Myurella orientalis,"Myurella orientalis (Aubry, 1999)",0,0
Neoterebra berryi,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1415975,458900,6512472,330013,Terebra berryi,unaccepted,original combination,FALSE,NA,"(G. B. Campbell, 1961)",Neoterebra berryi,Terebra berryi,Terebra berryi,"Terebra berryi G.B.Campbell, 1961",0,0
Conus martensi,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,428203,596848,6510169,2903438,Conus sazanka,unaccepted,NA,FALSE,sibling_higher,"E. A. Smith, 1884",Conus martensi,Conus sazanka,Conus sazanka,"Conus sazanka Shikama, 1970",0,0
Conus guinaicus,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,224280,596858,5728158,2903418,Conus pineaui,unaccepted,NA,FALSE,sibling_higher,"Hwass in Bruguière, 1792",Conus guinaicus,Conus pineaui,Conus pineaui,"Conus pineaui Pin, 1989",0,0
Conus franciscanus,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,429965,NA,5728296,2903597,Conus hybridus,unaccepted,NA,FALSE,sibling_higher,"Hwass in Bruguière, 1792",Conus franciscanus,Conus hybridus,NA,"Conus hybridus Kiener, 1847",0,0
Conus eversoni,species,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,426491,NA,6511228,2903490,Conus worki,unaccepted,NA,FALSE,sibling_higher,"Petuch, 1987",Conus eversoni,Conus worki,NA,"Conus worki Petuch, 1998",0,0
Profunditerebra brazieri,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Hastula,1415845,914371,5796433,2906198,Hastula brazieri,unaccepted,NA,FALSE,NA,"(Angas, 1871)",Profunditerebra brazieri,Hastula brazieri,Hastula brazieri,"Hastula brazieri (Angas, 1871)",0,0
Terebra jenningsi,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Cinguloterebra,447531,126945,5857206,501132,Cinguloterebra jenningsi,unaccepted,NA,FALSE,NA,"R. D. Burch, 1965",Terebra jenningsi,Cinguloterebra jenningsi,Cinguloterebra jenningsi,"Cinguloterebra jenningsi (R.D.Burch, 1965)",0,0
Duplicaria tricincta,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Granuliterebra,1415842,914356,6512570,2906092,Granuliterebra tricincta,unaccepted,NA,FALSE,NA,"(E. A. Smith, 1877)",Duplicaria tricincta,Granuliterebra tricincta,Granuliterebra tricincta,"Granuliterebra tricincta (E.A.Smith, 1877)",0,0
Punctoterebra plumbea,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Strioterebrum,1417611,199560,5857198,581847,Strioterebrum plumbeum,unaccepted,NA,FALSE,NA,"(Quoy & Gaimard, 1833)",Punctoterebra plumbea,Strioterebrum plumbeum,Strioterebrum plumbeum,"Strioterebrum plumbeum (Quoy & Gaimard, 1833)",0,0
Punctoterebra polygyrata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416718,914362,4605269,2906098,Terebra polygyrata,unaccepted,original combination,FALSE,NA,"(Deshayes, 1859)",Punctoterebra polygyrata,Terebra polygyrata,Terebra polygyrata,"Terebra polygyrata Deshayes, 1859",0,0
Punctoterebra contracta,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416058,914392,6512469,2905938,Terebra contracta,unaccepted,NA,FALSE,NA,"(E. A. Smith, 1873)",Punctoterebra contracta,Terebra contracta,Terebra contracta,"Terebra contracta (E.A.Smith, 1873)",0,0
Terebra anilis,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Cinguloterebra,447405,126939,5857202,522511,Cinguloterebra anilis,unaccepted,NA,FALSE,NA,"(Röding, 1798)",Terebra anilis,Cinguloterebra anilis,Cinguloterebra anilis,"Cinguloterebra anilis (Röding, 1798)",0,0
Terebra fujitai,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Cinguloterebra,447497,126841,5857207,718023,Cinguloterebra fujitai,unaccepted,NA,FALSE,NA,"Shikama & Horikoshi, 1963",Terebra fujitai,Cinguloterebra fujitai,Cinguloterebra fujitai,"Cinguloterebra fujitai (Kuroda & Habe, 1952)",0,0
Terebra hoaraui,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Triplostephanus,367244,914395,6512076,4157496,Triplostephanus hoaraui,unaccepted,NA,FALSE,NA,"Drivas & Jay, 1988",Terebra hoaraui,Triplostephanus hoaraui,Triplostephanus hoaraui,"Triplostephanus hoaraui (Drivas & Jay, 1988)",0,0
Myurella pseudofortunei,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Clathroterebra,1417517,914365,6512554,4157453,Clathroterebra pseudofortunei,unaccepted,NA,FALSE,NA,"(Aubry, 2008)",Myurella pseudofortunei,Clathroterebra pseudofortunei,Clathroterebra pseudofortunei,"Clathroterebra pseudofortunei Aubry, 2008",0,0
Myurellopsis parkinsoni,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Myurella,1417515,126935,5857158,9137,Myurella parkinsoni,unaccepted,NA,FALSE,NA,"(Cernohorsky & Bratcher, 1976)",Myurellopsis parkinsoni,Myurella parkinsoni,Myurella parkinsoni,"Myurella parkinsoni (Bratcher & Cernohorsky, 1976)",0,0
Myurellopsis nathaliae,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Myurella,1417508,914384,6512228,2905953,Myurella nathaliae,unaccepted,NA,FALSE,NA,"(Drivas & Jay, 1988)",Myurellopsis nathaliae,Myurella nathaliae,Myurella nathaliae,"Myurella nathaliae (Drivas & Jay, 1988)",0,0
Myurella multistriata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Clathroterebra,1417506,914397,9700202,7953501,Clathroterebra multistriata,unaccepted,NA,FALSE,NA,"(Schepman, 1913)",Myurella multistriata,Clathroterebra multistriata,Clathroterebra multistriata,"Clathroterebra multistriata (Schepman, 1913)",0,0
Partecosta varia,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Strioterebrum,1415445,914389,6512096,2905861,Strioterebrum varium,unaccepted,original combination,FALSE,NA,"(Bozzetti, 2008)",Partecosta varia,Strioterebrum varium,Strioterebrum varium,"Strioterebrum varium Bozzetti, 2008",0,0
Profunditerebra poppei,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Clathroterebra,1417633,126896,5857195,60833,Clathroterebra poppei,unaccepted,NA,FALSE,NA,"(Terryn, 2003)",Profunditerebra poppei,Clathroterebra poppei,Clathroterebra poppei,"Clathroterebra poppei (Terryn, 2003)",0,0
Punctoterebra solangeae,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Myurella,1417613,914385,8530051,6359066,Myurella solangeae,unaccepted,original combination,FALSE,NA,"(Bozzetti, 2015)",Punctoterebra solangeae,Myurella solangeae,Myurella solangeae,"Myurella solangeae Bozzetti, 2015",0,0
Partecosta sandrinae,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Euterebra,1415439,914370,6512220,2906016,Euterebra sandrinae,unaccepted,NA,FALSE,NA,"(Aubry, 2008)",Partecosta sandrinae,Euterebra sandrinae,Euterebra sandrinae,"Euterebra sandrinae (Aubry, 2008)",0,0
Punctoterebra turrita,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Hastulopsis,1417617,914382,6512047,4157482,Hastulopsis turrita,unaccepted,NA,FALSE,NA,"(E. A. Smith, 1873)",Punctoterebra turrita,Hastulopsis turrita,Hastulopsis turrita,"Hastulopsis turrita (E.A.Smith, 1873)",0,0
Maculauger campbelli,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Hastulopsis,1417642,914380,6512040,4157479,Hastulopsis campbelli,unaccepted,NA,FALSE,NA,"(R. D. Burch, 1965)",Maculauger campbelli,Hastulopsis campbelli,Hastulopsis campbelli,"Hastulopsis campbelli (R.D.Burch, 1965)",0,0
Bathyterebra benthalis,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Duplicaria,1415408,914367,6512646,2906100,Duplicaria benthalis,unaccepted,NA,FALSE,NA,"(Dall, 1889)",Bathyterebra benthalis,Duplicaria benthalis,Duplicaria benthalis,"Duplicaria benthalis (Dall, 1889)",0,0
Neoterebra limatula,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416690,914396,4962199,2905903,Terebra limatula,unaccepted,original combination,FALSE,NA,"(Dall, 1889)",Neoterebra limatula,Terebra limatula,Terebra limatula,"Terebra limatula Dall, 1889",0,0
Terebra stearnsii,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Cinguloterebra,447629,914399,6512148,2906163,Cinguloterebra stearnsii,unaccepted,NA,FALSE,NA,"Pilsbry, 1891",Terebra stearnsii,Cinguloterebra stearnsii,Cinguloterebra stearnsii,"Cinguloterebra stearnsii (Pilsbry, 1891)",0,0
Profunditerebra anseeuwi,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Duplicaria,1415811,914366,6512657,4959099,Duplicaria anseeuwi,unaccepted,NA,FALSE,NA,"(Terryn, 2005)",Profunditerebra anseeuwi,Duplicaria anseeuwi,Duplicaria anseeuwi,"Duplicaria anseeuwi (Terryn, 2005)",0,0
Myurella,genus,Mollusca,Gastropoda,Neogastropoda,Terebridae,Clathroterebra,437445,126895,4605340,60832,Clathroterebra,unaccepted,NA,FALSE,NA,"Hinds, 1845",Myurella,Clathroterebra,Clathroterebra,"Clathroterebra Oyama, 1961",0,0
Maculauger castigatus,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Hastulopsis,1417643,914381,8932461,2906246,Hastulopsis castigata,unaccepted,NA,FALSE,NA,"(A. H. Cooke, 1885)",Maculauger castigatus,Hastulopsis castigata,Hastulopsis castigata,"Hastulopsis castigata (A.H.Cooke, 1885)",0,0
Duplicaria brevicula,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416045,914390,6512197,4157457,Terebra brevicula,unaccepted,NA,FALSE,NA,"(Deshayes, 1859)",Duplicaria brevicula,Terebra brevicula,Terebra brevicula,"Terebra brevicula Deshayes, 1859",0,0
Cryptogemma unilineata,species,Mollusca,Gastropoda,Neogastropoda,Turridae,Gemmula,1425533,970437,9548419,410376,Gemmula unilineata,unaccepted,NA,FALSE,NA,"(Powell, 1967)",Cryptogemma unilineata,Gemmula unilineata,Gemmula unilineata,"Gemmula unilineata Powell, 1967",0,0
Cryptogemma,genus,Mollusca,Gastropoda,Neogastropoda,Turridae,Pinguigemmula,432441,902023,4573731,2910599,Pinguigemmula,unaccepted,NA,FALSE,NA,"Dall, 1918",Cryptogemma,Pinguigemmula,Pinguigemmula,"Pinguigemmula MacNeil, 1961",0,0
Cryptogemma,genus,Mollusca,Gastropoda,Neogastropoda,Turridae,Ptychosyrinx,432441,353055,4603385,783843,Ptychosyrinx,unaccepted,NA,FALSE,NA,"Dall, 1918",Cryptogemma,Ptychosyrinx,Ptychosyrinx,"Ptychosyrinx Thiele, 1925",0,0
Myurella fortunei,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Clathroterebra,1417454,126906,5857194,743876,Clathroterebra fortunei,unaccepted,NA,FALSE,NA,"(Deshayes, 1857)",Myurella fortunei,Clathroterebra fortunei,Clathroterebra fortunei,"Clathroterebra fortunei (Deshayes, 1857)",0,0
Terebra,genus,Mollusca,Gastropoda,Neogastropoda,Terebridae,Cinguloterebra,160427,126840,4605155,92135,Cinguloterebra,unaccepted,NA,FALSE,NA,"Bruguière, 1789",Terebra,Cinguloterebra,Cinguloterebra,"Cinguloterebra Oyama, 1961",0,0
Punctoterebra trismacaria,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Terebra,1416768,199562,5857159,633998,Terebra trismacaria,unaccepted,original combination,FALSE,NA,"(Melvill, 1917)",Punctoterebra trismacaria,Terebra trismacaria,Terebra trismacaria,"Terebra trismacaria Melvill, 1917",0,0
Punctoterebra lineaperlata,species,Mollusca,Gastropoda,Neogastropoda,Terebridae,Myurella,1417608,459275,6104322,704155,Myurella lineaperlata,unaccepted,original combination,FALSE,NA,"(Terryn & Holford, 2008)",Punctoterebra lineaperlata,Myurella lineaperlata,Myurella lineaperlata,"Myurella lineaperlata Terryn & Holford, 2008",0,0
Asperosculptura lita,species,Mollusca,Gastropoda,Neogastropoda,Horaiclavidae,Anacithara,1513484,NA,5856962,887707,Anacithara lita,unaccepted,NA,FALSE,NA,"(Melvill & Standen, 1896)",Asperosculptura lita,Anacithara lita,NA,"Anacithara lita (Melvill & Standen, 1896)",0,0
Doryteuthis (Amerigo) opalescens,species,Mollusca,Cephalopoda,Myopsida,Loliginidae,Doryteuthis,410353,462355,5855962,241282,Doryteuthis opalescens,alternate representation,NA,FALSE,NA,"(Berry, 1911)",Doryteuthis (Amerigo) opalescens,Doryteuthis opalescens,Doryteuthis opalescens,"Doryteuthis opalescens (Berry, 1911)",0,0
Taylorconcha serpenticola,species,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Taylorconcha,886855,79939,8976237,837929,Taylorconcha serpenticola,accepted,NA,FALSE,NA,"Hershler, Frest, Johannes, Bowler & F. G. Thompson, 1994",Taylorconcha serpenticola,Taylorconcha serpenticola,Taylorconcha serpenticola,"Taylorconcha serpenticola Hershler, Frest, Johannes, Bowler & F.G.Thompson, 1994",1,0
Taylorconcha insperata,species,Mollusca,Gastropoda,Littorinimorpha,Amnicolidae,Taylorconcha,886859,79940,8830530,837930,Taylorconcha insperata,accepted,NA,FALSE,NA,"Hershler, H.-P. Liu, Frest, Johannes & W. H. Clark, 2006",Taylorconcha insperata,Taylorconcha insperata,Taylorconcha insperata,"Taylorconcha insperata Hershler, H.-P.Liu, Frest, Johannes & W.H.Clark, 2006",1,0
Biomphalaria camerunensis,species,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,1060866,81451,5784529,142671,Biomphalaria camerunensis,accepted,NA,FALSE,sibling_higher,"(C. R. Boettger, 1941)",Biomphalaria camerunensis,Biomphalaria camerunensis,Biomphalaria camerunensis,"Biomphalaria camerunensis (C.R.Boettger, 1941)",1,0
Biomphalaria choanomphala,species,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,1060869,82129,5784537,142670,Biomphalaria choanomphala,accepted,NA,FALSE,sibling_higher,"(E. von Martens, 1879)",Biomphalaria choanomphala,Biomphalaria choanomphala,Biomphalaria choanomphala,"Biomphalaria choanomphala (E.von Martens, 1879)",1,0
Biomphalaria pfeifferi,species,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,1058681,32907,7480207,960329,Biomphalaria pfeifferi,accepted,NA,FALSE,sibling_higher,"(F. Krauss, 1848)",Biomphalaria pfeifferi,Biomphalaria pfeifferi,Biomphalaria pfeifferi,"Biomphalaria pfeifferi (F.Krauss, 1848)",1,0
Biomphalaria stanleyi,species,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,1060966,79552,5784532,142669,Biomphalaria stanleyi,accepted,NA,FALSE,sibling_higher,"(E. A. Smith, 1888)",Biomphalaria stanleyi,Biomphalaria stanleyi,Biomphalaria stanleyi,"Biomphalaria stanleyi (E.A.Smith, 1888)",1,0
Biomphalaria sudanica,species,Mollusca,Gastropoda,NA,Planorbidae,Biomphalaria,1060923,32906,5784542,268291,Biomphalaria sudanica,accepted,NA,FALSE,sibling_higher,"(E. von Martens, 1870)",Biomphalaria sudanica,Biomphalaria sudanica,Biomphalaria sudanica,"Biomphalaria sudanica (E.von Martens, 1870)",1,0
Aperostoma palmeri,species,Mollusca,Gastropoda,Architaenioglossa,Neocyclotidae,Aperostoma,1063460,83570,9685197,966554,Aperostoma palmeri,accepted,NA,FALSE,NA,"(Bartsch & J. P. E. Morrison, 1942)",Aperostoma palmeri,Aperostoma palmeri,Aperostoma palmeri,"Aperostoma palmeri (Bartsch & J.P.E.Morrison, 1942)",0,1
Elimia ampla,species,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Pleuroceridae,Elimia,1116667,24775,2302213,114836,Elimia ampla,accepted,NA,FALSE,hidden_inherited,"(J. G. Anthony, 1854)",Elimia ampla,Elimia ampla,Elimia ampla,"Elimia ampla (J.G.Anthony, 1854)",1,0
Pyrgulopsis wongi,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,1349876,27485,2299991,663791,Pyrgulopsis wongi,accepted,NA,FALSE,incertae_sedis_inherited,"Hershler, 1989",Pyrgulopsis wongi,Pyrgulopsis wongi,Pyrgulopsis wongi,"Pyrgulopsis wongi Hershler, 1989",1,0
Trochulus montanus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,1002494,79529,8182214,937796,Trochulus montanus,accepted,NA,FALSE,NA,"(S. Studer, 1820)",Trochulus montanus,Trochulus montanus,Trochulus montanus,"Trochulus montanus (S.Studer, 1820)",0,1
Trochulus villosus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,1002500,82122,7351647,362293,Trochulus villosus,accepted,NA,FALSE,NA,"(Draparnaud, 1805)",Trochulus villosus,Trochulus villosus,Trochulus villosus,"Trochulus villosus (Draparnaud, 1805)",0,1
Euconulus,genus,Mollusca,Gastropoda,Stylommatophora,Euconulidae,Trochulus,818246,79528,7524401,131363,Trochulus,unaccepted,"invalid: junior homonym of <i>Trochulus</i> Chemnitz, 1786",FALSE,sibling_higher,"Reinhardt, 1883",Euconulus,Trochulus,Trochulus,"Trochulus Chemnitz, 1786",0,1
Euconulus,genus,Mollusca,Gastropoda,Stylommatophora,Euconulidae,Trochulus,818246,79528,7524401,131363,Trochulus,unaccepted,"invalid: junior homonym of <i>Trochulus</i> Chemnitz, 1786",FALSE,sibling_higher,"Reinhardt, 1883",Euconulus,Trochulus,Trochulus,"Trochulus Chemnitz, 1786",0,1
Trochulus,genus,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,996567,79528,7524401,131363,Trochulus,accepted,NA,FALSE,sibling_higher,"Chemnitz, 1786",Trochulus,Trochulus,Trochulus,"Trochulus Chemnitz, 1786",0,1
Trochulus,genus,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,996567,79528,7524401,131363,Trochulus,accepted,NA,FALSE,sibling_higher,"Chemnitz, 1786",Trochulus,Trochulus,Trochulus,"Trochulus Chemnitz, 1786",0,1
Trochulus caelatus,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,1002489,79533,5780344,1075366,Trochulus caelatus,accepted,NA,FALSE,NA,"(S. Studer, 1820)",Trochulus caelatus,Trochulus caelatus,Trochulus caelatus,"Trochulus caelatus (S.Studer, 1820)",0,1
Plicuteria lubomirskii,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Plicuteria,1002456,657160,9434036,937794,Plicuteria lubomirskii,accepted,NA,FALSE,NA,"(Ślósarski, 1881)",Plicuteria lubomirskii,Plicuteria lubomirskii,Plicuteria lubomirskii,"Plicuteria lubomirskii (Ślósarski, 1881)",0,1
Raeticella biconica,species,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,1590676,106732,5783329,362291,Trochulus biconicus,superseded combination,NA,FALSE,NA,"(Eder, 1917)",Raeticella biconica,Trochulus biconicus,Trochulus biconicus,"Trochulus biconicus (Eder, 1917)",0,1
Ancylus lapicidus,species,Mollusca,Gastropoda,NA,Planorbidae,Ancylus,1000433,106456,5784675,238058,Ancylus lapicidus,accepted,NA,FALSE,NA,"Hubendick, 1960",Ancylus lapicidus,Ancylus lapicidus,Ancylus lapicidus,"Ancylus lapicidus Hubendick, 1960",1,0
Naria miliaris,species,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Erosaria,1079152,31174,4608019,729248,Erosaria miliaris,unaccepted,NA,FALSE,NA,"(Gmelin, 1791)",Naria miliaris,Erosaria miliaris,Erosaria miliaris,"Erosaria miliaris (Gmelin, 1791)",0,0
Pyrgulopsis turbatrix,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,741083,31279,7738803,141359,Pyrgulopsis turbatrix,accepted,NA,FALSE,incertae_sedis_inherited,"Hershler, 1998",Pyrgulopsis turbatrix,Pyrgulopsis turbatrix,Pyrgulopsis turbatrix,"Pyrgulopsis turbatrix Hershler, 1998",1,0
Pyrgulopsis bacchus,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,992089,105772,2300007,488508,Pyrgulopsis bacchus,accepted,NA,FALSE,incertae_sedis_inherited,"Hershler, 1988",Pyrgulopsis bacchus,Pyrgulopsis bacchus,Pyrgulopsis bacchus,"Pyrgulopsis bacchus Hershler, 1988",1,0
Pyrgulopsis morrisoni,species,Mollusca,Gastropoda,Littorinimorpha,Hydrobiidae,Pyrgulopsis,1348787,105770,2300033,488499,Pyrgulopsis morrisoni,accepted,NA,FALSE,incertae_sedis_inherited,"Hershler in Hershler & Landye, 1988",Pyrgulopsis morrisoni,Pyrgulopsis morrisoni,Pyrgulopsis morrisoni,"Pyrgulopsis morrisoni Hershler, 1988",1,0
