found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Longpotamon anyuanense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061262,798066,9763756,2977314,Longpotamon anyuanense,accepted,NA,FALSE,NA,"(Dai, XM Zhou & Peng, 1995)",Longpotamon anyuanense,Longpotamon anyuanense,Longpotamon anyuanense,"Longpotamon anyuanense (Dai, X.M.Zhou & Peng, 1995)",1,0
Longpotamon fujianense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061310,798077,9773979,2977310,Longpotamon fujianense,accepted,NA,FALSE,NA,"(Dai & GX Chen, 1979)",Longpotamon fujianense,Longpotamon fujianense,Longpotamon fujianense,"Longpotamon fujianense (Dai & G.X.Chen, 1979)",1,0
Sinopotamon,genus,Arthropoda,Malacostraca,Decapoda,Potamidae,Sinopotamon,439752,199415,2227451,161556,Sinopotamon,accepted,NA,FALSE,sibling_higher,"Bott, 1967",Sinopotamon,Sinopotamon,Sinopotamon,"Sinopotamon Bott, 1967",1,NA
Longpotamon jiangkuoense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061314,798081,9718834,2977323,Longpotamon jiangkuoense,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon jiangkuoense,Longpotamon jiangkuoense,Longpotamon jiangkuoense,"Longpotamon jiangkuoense (Dai, 1995)",1,0
Liberonautes nimba,species,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Liberonautes,443465,798061,5790727,2977515,Liberonautes nimba,accepted,NA,FALSE,NA,"Cumberlidge, 1999",Liberonautes nimba,Liberonautes nimba,Liberonautes nimba,"Liberonautes nimba Cumberlidge, 1999",1,0
Longpotamon yushanense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061338,798112,9688571,2977366,Longpotamon yushanense,accepted,NA,FALSE,NA,"(Dai, XM Zhou & Peng, 1995)",Longpotamon yushanense,Longpotamon yushanense,Longpotamon yushanense,"Longpotamon yushanense (Dai, X.M.Zhou & Peng, 1995)",1,0
Euastacus guwinus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,885646,24271,4648454,828516,Euastacus guwinus,accepted,NA,FALSE,NA,"Morgan, 1997",Euastacus guwinus,Euastacus guwinus,Euastacus guwinus,"Euastacus guwinus Morgan, 1997",1,0
Longpotamon depressum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061264,797653,9698684,161558,Longpotamon depressum,accepted,NA,FALSE,NA,"(Dai & Fan in Dai, GX Chen, YZ Song, Fan, YG Lin & Zeng, 1979)",Longpotamon depressum,Longpotamon depressum,Longpotamon depressum,"Longpotamon depressum (Dai & Fan, 1979)",1,0
Longpotamon huitongense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061313,798080,9695877,2977307,Longpotamon huitongense,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon huitongense,Longpotamon huitongense,Longpotamon huitongense,"Longpotamon huitongense (Dai, 1995)",1,0
Longpotamon liuyangense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061319,798088,9742045,2977296,Longpotamon liuyangense,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon liuyangense,Longpotamon liuyangense,Longpotamon liuyangense,"Longpotamon liuyangense (Dai, 1995)",1,0
Longpotamon jixiense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061276,798084,9656389,2977334,Longpotamon jixiense,accepted,NA,FALSE,NA,"(Du, W Lai, Deng & SG Shen, 1979)",Longpotamon jixiense,Longpotamon jixiense,Longpotamon jixiense,"Longpotamon jixiense (Du, W.Lai, Deng & S.-G.Shen, 1979)",1,0
Potamon elbursi,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Potamon,1264352,534555,10281623,5230668,Potamon elbursi,accepted,NA,FALSE,sibling_higher,"Pretzmann, 1962",Potamon elbursi,Potamon elbursi,Potamon elbursi,"Potamon elbursi Pretzmann, 1962",1,0
Stygochiltonia bradfordae,species,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Stygochiltonia,744174,798441,8066927,6189024,Stygochiltonia bradfordae,accepted,NA,FALSE,NA,"King, 2012",Stygochiltonia bradfordae,Stygochiltonia bradfordae,Stygochiltonia bradfordae,"Stygochiltonia bradfordae King, 2012",1,0
Niphargus steueri,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546770,797650,4417411,202406,Niphargus steueri,accepted,NA,FALSE,NA,"Schellenberg, 1935",Niphargus steueri,Niphargus steueri,Niphargus steueri,"Niphargus steueri Schellenberg, 1935",1,0
Longpotamon exiguum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1060748,798076,9815162,2977317,Longpotamon exiguum,accepted,NA,FALSE,NA,"(Dai, 1997)",Longpotamon exiguum,Longpotamon exiguum,Longpotamon exiguum,"Longpotamon exiguum (Dai, 1997)",1,0
Neotiwaripotamon jianfengense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Neotiwaripotamon,443240,798175,5790459,714119,Neotiwaripotamon jianfengense,accepted,NA,FALSE,NA,"Dai & Naiyanetr, 1994",Neotiwaripotamon jianfengense,Neotiwaripotamon jianfengense,Neotiwaripotamon jianfengense,"Neotiwaripotamon jianfengense Dai & Naiyanetr, 1994",1,0
Paraplatyarthrus cunyuensis,species,Arthropoda,Malacostraca,Isopoda,Paraplatyarthridae,Paraplatyarthrus,987419,798295,9257283,5931466,Paraplatyarthrus cunyuensis,accepted,NA,FALSE,NA,"Javidkar & King, 2017",Paraplatyarthrus cunyuensis,Paraplatyarthrus cunyuensis,Paraplatyarthrus cunyuensis,"Paraplatyarthrus cunyuensis Javidkar & King, 2017",0,1
Rodriguezus iturbei,species,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Rodriguezus,443794,798416,5791224,2980135,Rodriguezus iturbei,accepted,NA,FALSE,NA,"(Rathbun, 1919)",Rodriguezus iturbei,Rodriguezus iturbei,Rodriguezus iturbei,"Rodriguezus iturbei (Rathbun, 1919)",1,0
Sylviocarcinus pictus,species,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Sylviocarcinus,443910,798442,2223932,2979375,Sylviocarcinus pictus,accepted,NA,FALSE,NA,"(H. Milne Edwards, 1853)",Sylviocarcinus pictus,Sylviocarcinus pictus,Sylviocarcinus pictus,"Sylviocarcinus pictus (H.Milne Edwards, 1853)",1,0
Euastacus bispinosus,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Euastacus,885631,24282,4648492,834397,Euastacus bispinosus,accepted,NA,FALSE,NA,"E. Clark, 1941",Euastacus bispinosus,Euastacus bispinosus,Euastacus bispinosus,"Euastacus bispinosus Clark, 1941",1,0
Niphargus stygius,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545695,753874,4417286,275531,Niphargus stygius,accepted,NA,FALSE,NA,"(Schiödte, 1847)",Niphargus stygius,Niphargus stygius,Niphargus stygius,"Niphargus stygius (Schiödte, 1847)",1,0
Longpotamon anhuiense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061304,798065,9734602,2977357,Longpotamon anhuiense,accepted,NA,FALSE,NA,"(Dai & Fan in Dai, GX Chen, Song, Fan, Lin & Zeng, 1979)",Longpotamon anhuiense,Longpotamon anhuiense,Longpotamon anhuiense,"Longpotamon anhuiense (Dai & Fan, 1979)",1,0
Longpotamon hanyangense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061312,798078,9657270,2977363,Longpotamon hanyangense,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon hanyangense,Longpotamon hanyangense,Longpotamon hanyangense,"Longpotamon hanyangense (Dai, 1995)",1,0
Longpotamon nanum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061322,798093,9707746,2977330,Longpotamon nanum,accepted,NA,FALSE,NA,"(Dai & GX Chen in Dai, GX Chen, JB Liu, Luo, Yi, ZH. Liu, Gu & CH Liu, 1990)",Longpotamon nanum,Longpotamon nanum,Longpotamon nanum,"Longpotamon nanum (Dai & G.X.Chen, 1990)",1,0
Longpotamon turgidum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061292,798102,9650107,2977347,Longpotamon turgidum,accepted,NA,FALSE,NA,"(Dai, GX Chen, SQ Zhang & H Lin, 1986)",Longpotamon turgidum,Longpotamon turgidum,Longpotamon turgidum,"Longpotamon turgidum (Dai, G.X.Chen, S.Q.Zhang & H.Lin, 1986)",1,0
Longpotamon yueyangense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061301,798111,9727149,2977338,Longpotamon yueyangense,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon yueyangense,Longpotamon yueyangense,Longpotamon yueyangense,"Longpotamon yueyangense (Dai, 1995)",1,0
Niphargus croaticus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545768,798188,4417220,5091514,Niphargus croaticus,accepted,NA,FALSE,NA,"(Jurinac, 1887)",Niphargus croaticus,Niphargus croaticus,Niphargus croaticus,"Niphargus croaticus (Jurinac, 1887)",1,0
Longpotamon siguqiaoense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061288,798099,9737419,2977322,Longpotamon siguqiaoense,accepted,NA,FALSE,NA,"(Dai, XM Zhou & Peng, 1995)",Longpotamon siguqiaoense,Longpotamon siguqiaoense,Longpotamon siguqiaoense,"Longpotamon siguqiaoense (Dai, X.M.Zhou & Peng, 1995)",1,0
Longpotamon convexum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061309,798073,9653672,2977333,Longpotamon convexum,accepted,NA,FALSE,NA,"(Dai, 1995)",Longpotamon convexum,Longpotamon convexum,Longpotamon convexum,"Longpotamon convexum (Dai, 1995)",1,0
Niphargus subtypicus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,873347,754953,8606666,275529,Niphargus subtypicus,accepted,NA,FALSE,NA,"Sket, 1960",Niphargus subtypicus,Niphargus subtypicus,Niphargus subtypicus,"Niphargus subtypicus Sket, 1960",1,0
Hypolobocera gorgonensis,species,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Hypolobocera,443635,798040,5791290,2980336,Hypolobocera gorgonensis,accepted,NA,FALSE,sibling_higher,"von Prahl, 1983",Hypolobocera gorgonensis,Hypolobocera gorgonensis,Hypolobocera gorgonensis,"Hypolobocera gorgonensis von Prahl, 1983",1,0
Trichodactylus fluviatilis,species,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Trichodactylus,443928,798465,5178509,2979332,Trichodactylus fluviatilis,accepted,NA,FALSE,sibling_higher,"Latreille, 1828",Trichodactylus fluviatilis,Trichodactylus fluviatilis,Trichodactylus fluviatilis,"Trichodactylus fluviatilis Latreille, 1828",1,0
Longpotamon decrescentum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061271,798074,9812381,2977318,Longpotamon decrescentum,accepted,NA,FALSE,NA,"(Dai, GX Chen, SQ Zhang & H Lin, 1986)",Longpotamon decrescentum,Longpotamon decrescentum,Longpotamon decrescentum,"Longpotamon decrescentum (Dai, G.X.Chen, S.Q.Zhang & H.Lin, 1986)",1,0
Longpotamon styxum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061289,798100,9733776,2977356,Longpotamon styxum,accepted,NA,FALSE,NA,"(Dai, 1990)",Longpotamon styxum,Longpotamon styxum,Longpotamon styxum,"Longpotamon styxum (Dai, 1990)",1,0
Longpotamon jiangxianense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061315,798083,10810943,7117545,Longpotamon jiangxianense,accepted,NA,FALSE,NA,"(Dai, 1999)",Longpotamon jiangxianense,Longpotamon jiangxianense,Longpotamon jiangxianense,"Longpotamon jiangxianense (Dai, 1999)",1,0
Longpotamon baiyanense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061268,798067,9797009,662184,Longpotamon baiyanense,accepted,NA,FALSE,NA,"(NK Ng & Dai, 1997)",Longpotamon baiyanense,Longpotamon baiyanense,Longpotamon baiyanense,"Longpotamon baiyanense (N.K.Ng & Dai, 1997)",1,0
Charybdis (Charybdis) orientalis,species,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,208830,797886,4307406,2979058,Charybdis orientalis,superseded combination,NA,FALSE,NA,"Dana, 1852",Charybdis (Charybdis) orientalis,Charybdis orientalis,Charybdis orientalis,"Charybdis orientalis Dana, 1852",0,0
Niphargus styx,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,957188,798196,9277736,7119499,Niphargus styx,accepted,NA,FALSE,NA,"Fišer, Konec, Alther, Švara & Altermatt, 2017",Niphargus styx,Niphargus styx,Niphargus styx,"Niphargus styx Fišer, Konec, Alther, Švara & Altermatt, 2017",1,0
Niphargus thienemanni,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546817,798198,4417399,5091534,Niphargus thienemanni,accepted,NA,FALSE,NA,"Schellenberg, 1934",Niphargus thienemanni,Niphargus thienemanni,Niphargus thienemanni,"Niphargus thienemanni Schellenberg, 1934",1,0
Niphargus gebhardti,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545807,753870,4417475,5091672,Niphargus gebhardti,accepted,NA,FALSE,NA,"Schellenberg, 1934",Niphargus gebhardti,Niphargus gebhardti,Niphargus gebhardti,"Niphargus gebhardti Schellenberg, 1934",1,0
Niphargus sanctinaumi,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546746,753915,4417477,540703,Niphargus sanctinaumi,accepted,NA,FALSE,NA,"S. Karaman, 1943",Niphargus sanctinaumi,Niphargus sanctinaumi,Niphargus sanctinaumi,"Niphargus sanctinaumi S.Karaman, 1943",1,0
Koonunga hornei,species,Arthropoda,Malacostraca,Anaspidacea,Koonungidae,Koonunga,1578729,798047,8758760,5931531,Koonunga hornei,accepted,NA,FALSE,NA,"Leijs & King <i>in</i> Leis <i>et al.</i>, 2015",Koonunga hornei,Koonunga hornei,Koonunga hornei,"Koonunga hornei Leijs & King, 2015",1,0
Niphargus krameri,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545847,754951,4417223,229597,Niphargus krameri,accepted,NA,FALSE,NA,"Schellenberg, 1935",Niphargus krameri,Niphargus krameri,Niphargus krameri,"Niphargus krameri Schellenberg, 1935",1,0
Tiwaripotamon pingguoense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Tiwaripotamon,443418,798454,5790378,446040,Tiwaripotamon pingguoense,accepted,NA,FALSE,NA,"Dai & Naiyanetr, 1994",Tiwaripotamon pingguoense,Tiwaripotamon pingguoense,Tiwaripotamon pingguoense,"Tiwaripotamon pingguoense Dai & Naiyanetr, 1994",1,0
Trichodactylus borellianus,species,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Trichodactylus,443923,665755,5178496,5827777,Trichodactylus borellianus,accepted,NA,FALSE,NA,"Nobili, 1896",Trichodactylus borellianus,Trichodactylus borellianus,Trichodactylus borellianus,"Trichodactylus borellianus Nobili, 1896",1,0
Lindacatalina gracilignatha,species,Arthropoda,Malacostraca,Decapoda,Pseudothelphusidae,Hypolobocera,1439548,458131,5791263,2980278,Hypolobocera gracilignatha,superseded combination,NA,FALSE,sibling_higher,"(Pretzmann, 1972)",Lindacatalina gracilignatha,Hypolobocera gracilignatha,Hypolobocera gracilignatha,"Hypolobocera gracilignatha Pretzmann, 1972",1,0
Trichodactylus crassus,species,Arthropoda,Malacostraca,Decapoda,Trichodactylidae,Trichodactylus,743332,NA,5178515,2979338,Trichodactylus crassus,accepted,NA,FALSE,sibling_higher,"A. Milne-Edwards, 1869",Trichodactylus crassus,Trichodactylus crassus,NA,"Trichodactylus crassus A.Milne-Edwards, 1869",1,0
Scutachiltonia axfordi,species,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Scutachiltonia,744176,798426,8392167,5809738,Scutachiltonia axfordi,accepted,NA,FALSE,NA,"King, 2012",Scutachiltonia axfordi,Scutachiltonia axfordi,Scutachiltonia axfordi,"Scutachiltonia axfordi King, 2012",1,0
Paraplatyarthrus nahidae,species,Arthropoda,Malacostraca,Isopoda,Paraplatyarthridae,Paraplatyarthrus,987420,798293,9322535,5931464,Paraplatyarthrus nahidae,accepted,NA,FALSE,NA,"Javidkar & King, 2017",Paraplatyarthrus nahidae,Paraplatyarthrus nahidae,Paraplatyarthrus nahidae,"Paraplatyarthrus nahidae Javidkar & King, 2017",0,1
Longpotamon denticulatum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061272,798075,9740256,2977288,Longpotamon denticulatum,accepted,NA,FALSE,NA,"(H. Milne Edwards, 1853)",Longpotamon denticulatum,Longpotamon denticulatum,Longpotamon denticulatum,"Longpotamon denticulatum (A.Milne-Edwards, 1853)",1,0
Niphargus virei,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546830,80352,4417478,1080410,Niphargus virei,accepted,NA,FALSE,NA,"Chevreux, 1896",Niphargus virei,Niphargus virei,Niphargus virei,"Niphargus virei Chevreux, 1896",1,0
Longpotamon unaequum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061293,798103,9817155,2977369,Longpotamon unaequum,accepted,NA,FALSE,NA,"(Dai & YP Jiang, 1991)",Longpotamon unaequum,Longpotamon unaequum,Longpotamon unaequum,"Longpotamon unaequum (Dai & Y.P.Jiang, 1991)",1,0
Longpotamon nanlingense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061283,798092,9741180,2977329,Longpotamon nanlingense,accepted,NA,FALSE,NA,"(Dai & YP Jiang, 1991)",Longpotamon nanlingense,Longpotamon nanlingense,Longpotamon nanlingense,"Longpotamon nanlingense (Dai & Y.P.Jiang, 1991)",1,0
Tenuilapotamon latilum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Tenuilapotamon,447761,798452,5790333,764750,Tenuilapotamon latilum,accepted,NA,FALSE,NA,"(GX Chen, 1980)",Tenuilapotamon latilum,Tenuilapotamon latilum,Tenuilapotamon latilum,"Tenuilapotamon latilum (G.X.Chen, 1980)",1,0
Longpotamon wushanense,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061330,798105,9766365,2977344,Longpotamon wushanense,accepted,NA,FALSE,NA,"(Dai & GX Chen in Dai, GX Chen, JB Liu, Luo, Yi, ZH Liu, Gu & CH Liu, 1990)",Longpotamon wushanense,Longpotamon wushanense,Longpotamon wushanense,"Longpotamon wushanense (Dai & G.X.Chen, 1990)",1,0
Niphargus illidzensis,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545820,753897,4417362,229601,Niphargus illidzensis,accepted,NA,FALSE,NA,"Schäferna, 1932",Niphargus illidzensis,Niphargus illidzensis,Niphargus illidzensis,"Niphargus illidzensis Schäferna, 1932",1,0
Cherax leckii,species,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,885556,650061,5789929,2974643,Cherax leckii,accepted,NA,FALSE,NA,"Coughran, 2005",Cherax leckii,Cherax leckii,Cherax leckii,"Cherax leckii Coughran, 2005",1,0
Charybdis (Charybdis) crosnieri,species,Arthropoda,Malacostraca,Decapoda,Portunidae,Charybdis,442841,797884,5974305,2979066,Charybdis crosnieri,superseded combination,NA,FALSE,NA,"Spiridonov & Türkay, 2001",Charybdis (Charybdis) crosnieri,Charybdis crosnieri,Charybdis crosnieri,"Charybdis crosnieri Spiridonov & Türkay, 2001",0,0
Pacifastacus connectens,species,Arthropoda,Malacostraca,Decapoda,Astacidae,Pacifastacus,885103,798280,2226997,716389,Pacifastacus connectens,accepted,NA,FALSE,NA,"(Faxon, 1914)",Pacifastacus connectens,Pacifastacus connectens,Pacifastacus connectens,"Pacifastacus connectens (Faxon, 1914)",1,0
Gammarus pulex,species,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,234074,153987,2219853,970750,Gammarus pulex,accepted,NA,FALSE,NA,"(Linnaeus, 1758)",Gammarus pulex,Gammarus pulex,Gammarus pulex,"Gammarus pulex (Linnaeus, 1758)",1,0
Niphargus muotae,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,957189,798197,9418290,7119425,Niphargus muotae,accepted,NA,FALSE,NA,"Fišer, Konec, Alther, Švara & Altermatt, 2017",Niphargus muotae,Niphargus muotae,Niphargus muotae,"Niphargus muotae Fišer, Konec, Alther, Švara & Altermatt, 2017",1,0
Tiwaripotamon pluviosum,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Tiwaripotamon,1059697,798455,8858624,7117607,Tiwaripotamon pluviosum,accepted,NA,FALSE,NA,"Do, HT Shih & C Huang, 2016",Tiwaripotamon pluviosum,Tiwaripotamon pluviosum,Tiwaripotamon pluviosum,"Tiwaripotamon pluviosum Do, H.-T.Shih & C.Huang, 2016",1,0
Niphargus multipennatus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545890,753924,4417338,5091669,Niphargus multipennatus,accepted,NA,FALSE,NA,"Sket, 1956",Niphargus multipennatus,Niphargus multipennatus,Niphargus multipennatus,"Niphargus multipennatus Sket, 1956",1,0
Longpotamon lansi,species,Arthropoda,Malacostraca,Decapoda,Potamidae,Longpotamon,1061279,798063,9814218,2977297,Longpotamon lansi,accepted,NA,FALSE,NA,"(Doflein, 1902)",Longpotamon lansi,Longpotamon lansi,Longpotamon lansi,"Longpotamon lansi (Doflein, 1902)",1,0
Niphargus valachicus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,546826,798192,4417257,5091613,Niphargus valachicus,accepted,NA,FALSE,NA,"Dobreanu & Manolache, 1933",Niphargus valachicus,Niphargus valachicus,Niphargus valachicus,"Niphargus valachicus Dobreanu & Manolache, 1933",1,0
Wangiannachiltonia guzikae,species,Arthropoda,Malacostraca,Amphipoda,Chiltoniidae,Wangiannachiltonia,489347,675374,5864095,768729,Wangiannachiltonia guzikae,accepted,NA,FALSE,NA,"King, 2009",Wangiannachiltonia guzikae,Wangiannachiltonia guzikae,Wangiannachiltonia guzikae,"Wangiannachiltonia guzikae King, 2009",1,0
Niphargus longicaudatus,species,Arthropoda,Malacostraca,Amphipoda,Niphargidae,Niphargus,545860,753884,4417260,524259,Niphargus longicaudatus,accepted,NA,FALSE,NA,"(A. Costa, 1851)",Niphargus longicaudatus,Niphargus longicaudatus,Niphargus longicaudatus,"Niphargus longicaudatus (A.Costa, 1851)",1,0
Macrophthalmus (Mareotis) pacificus,species,Arthropoda,Malacostraca,Decapoda,Macrophthalmidae,Macrophthalmus,444956,798127,5799237,399340,Macrophthalmus pacificus,superseded combination,NA,FALSE,NA,"Dana, 1851",Macrophthalmus (Mareotis) pacificus,Macrophthalmus pacificus,Macrophthalmus pacificus,"Macrophthalmus pacificus Dana, 1851",0,0
Solitroides motokawai,species,Arthropoda,Malacostraca,Amphipoda,Arcitalitridae,Solitroides,1057013,932032,9576616,7120491,Solitroides motokawai,accepted,NA,FALSE,NA,"Suzuki, Nakano, Nguyen, Nguyen, Morino & Tomikawa, 2017",Solitroides motokawai,Solitroides motokawai,Solitroides motokawai,"Solitroides motokawai Suzuki, Nakano, Nguyen, Nguyen, Morino & Tomikawa, 2017",0,1
Pseudocrangonyx,genus,Arthropoda,Malacostraca,Amphipoda,Pseudocrangonyctidae,Pseudocrangonyx,550658,657220,2216204,793000,Pseudocrangonyx,accepted,NA,FALSE,NA,"Akatsuka & Komai, 1922",Pseudocrangonyx,Pseudocrangonyx,Pseudocrangonyx,"Pseudocrangonyx Akatsuka & Komai, 1922",1,0
