"","ncbi_sp","original_aphiaid","worms_match","status","ncbi_uid","worms_sciname","worms_aphiaid","unacceptreason","rank","valid_authority","class","order","family","genus","freshwater_only","terrestrial_only","found_taxa"
"10332","Papyrocranus afer",581711,"Papyrocranus afer","accepted","270006","Papyrocranus afer",581711,NA,"species","(Günther, 1868)","Teleostei","Osteoglossiformes","Notopteridae","Papyrocranus","1","0","Papyrocranus afer"
"10333","Centropyge aurantonotus",278829,"Centropyge aurantonotus","accepted","278853","Centropyge aurantonotus",278829,NA,"species","Burgess, 1974","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","0","0","Centropyge aurantonotus"
"10334","Pseudolabrus miles",282439,"Pseudolabrus miles","accepted","98379","Pseudolabrus miles",282439,NA,"species","(Schneider & Forster, 1801)","Teleostei","Eupercaria incertae sedis","Labridae","Pseudolabrus","0","0","Pseudolabrus miles"
"10335","Pseudolabrus biserialis",282432,"Pseudolabrus biserialis","accepted","98380","Pseudolabrus biserialis",282432,NA,"species","(Klunzinger, 1880)","Teleostei","Eupercaria incertae sedis","Labridae","Pseudolabrus","0","0","Pseudolabrus biserialis"
"10336","Notolabrus parilus",281791,"Notolabrus parilus","accepted","248063","Notolabrus parilus",281791,NA,"species","(Richardson, 1850)","Teleostei","Eupercaria incertae sedis","Labridae","Notolabrus","0","0","Notolabrus parilus"
"10337","Knipowitschia panizzae",126901,"Knipowitschia panizzae","accepted","85422","Knipowitschia panizzae",126901,NA,"species","(Verga, 1841)","Teleostei","Gobiiformes","Gobiidae","Knipowitschia","0","0","Knipowitschia panizzae"
"10338","Ninnigobius canestrinii",1605283,"Ninnigobius canestrinii","accepted","257723","Ninnigobius canestrinii",1605283,NA,"species","(Ninni, 1883)","Teleostei","Gobiiformes","Gobiidae","Ninnigobius","0","0","Ninnigobius canestrinii"
"10339","Pomatoschistus pictus",126930,"Pomatoschistus pictus","accepted","257537","Pomatoschistus pictus",126930,NA,"species","(Malm, 1865)","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","0","0","Pomatoschistus pictus"
"10340","Pomatoschistus lozanoi",126925,"Pomatoschistus lozanoi","accepted","159850","Pomatoschistus lozanoi",126925,NA,"species","(de Buen, 1923)","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","0","0","Pomatoschistus lozanoi"
"10341","Pomatoschistus norvegicus",126929,"Pomatoschistus norvegicus","accepted","257538","Pomatoschistus norvegicus",126929,NA,"species","(Collett, 1902)","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","0","0","Pomatoschistus norvegicus"
"10342","Pomatoschistus microps",126927,"Pomatoschistus microps","accepted","225753","Pomatoschistus microps",126927,NA,"species","(Krøyer, 1838)","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","0","0","Pomatoschistus microps"
"10343","Pomatoschistus quagga",126931,"Pomatoschistus quagga","accepted","85420","Pomatoschistus quagga",126931,NA,"species","(Heckel, 1837)","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","0","0","Pomatoschistus quagga"
"10344","Orsinigobius punctatissimus",1535640,"Orsinigobius punctatissimus","unaccepted","85429","Knipowitschia punctatissima",1021039,NA,"species","(Canestrini, 1864)","Teleostei","Gobiiformes","Gobiidae","Orsinigobius","1","0","Knipowitschia punctatissima"
"10345","Gobius auratus",126884,"Gobius auratus","accepted","85415","Gobius auratus",126884,NA,"species","Risso, 1810","Teleostei","Gobiiformes","Gobiidae","Gobius","0","0","Gobius auratus"
"10346","Sebastes marinus",127253,"Sebastes marinus","unaccepted","34821","Sebastes norvegicus",151324,"misapplied name","species","(Ascanius, 1772)","Teleostei","Perciformes","Sebastidae","Sebastes","0","0","Sebastes norvegicus"
"10347","Artedidraco shackletoni",234817,"Artedidraco shackletoni","accepted","136233","Artedidraco shackletoni",234817,NA,"species","Waite, 1911","Teleostei","Perciformes","Artedidraconidae","Artedidraco","0","0","Artedidraco shackletoni"
"10348","Pentaceros wheeleri",313241,"Pentaceros wheeleri","accepted","257887","Pentaceros wheeleri",313241,NA,"species","(Hardy, 1983)","Teleostei","Acropomatiformes","Pentacerotidae","Pentaceros","0","0","Pentaceros wheeleri"
"10349","Epiplatys maeseni",1014811,"Epiplatys maeseni","accepted","52667","Epiplatys maeseni",1014811,NA,"species","(Poll, 1941)","Teleostei","Cyprinodontiformes","Nothobranchiidae","Epiplatys","1","0","Epiplatys maeseni"
"10350","Pachypanchax omalonotus",1020911,"Pachypanchax omalonotus","accepted","1355496","Pachypanchax omalonotus",1020911,NA,"species","(Duméril, 1861)","Teleostei","Cyprinodontiformes","Aplocheilidae","Pachypanchax","1","0","Pachypanchax omalonotus"
"10351","Nothobranchius kirki",1013225,"Nothobranchius kirki","accepted","52583","Nothobranchius kirki",1013225,NA,"species","Jubb, 1969","Teleostei","Cyprinodontiformes","Nothobranchiidae","Nothobranchius","1","0","Nothobranchius kirki"
"10352","Nothobranchius kafuensis",1592276,"Nothobranchius kafuensis","accepted","52582","Nothobranchius kafuensis",1592276,NA,"species","Wildekamp & Rosenstock, 1989","Teleostei","Cyprinodontiformes","Nothobranchiidae","Nothobranchius","1","0","Nothobranchius kafuensis"
"10353","Leptolebias citrinipinnis",1011791,"Leptolebias citrinipinnis","accepted","52672","Leptolebias citrinipinnis",1011791,NA,"species","(Costa, Lacerda & Tanizaki, 1988)","Teleostei","Cyprinodontiformes","Rivulidae","Leptolebias","1","0","Leptolebias citrinipinnis"
"10354","Epiplatys chaperi",1013807,"Epiplatys chaperi","accepted","52657","Epiplatys chaperi",1013807,NA,"species","(Sauvage, 1882)","Teleostei","Cyprinodontiformes","Nothobranchiidae","Epiplatys","1","0","Epiplatys chaperi"
"10355","Epiplatys boulengeri",1624247,"Epiplatys boulengeri","unaccepted","52656","Epiplatys multifasciatus",1016285,"junior synonym","species","(Boulenger, 1913)","Teleostei","Cyprinodontiformes","Nothobranchiidae","Epiplatys","1","0","Epiplatys multifasciatus"
"10356","Hypsolebias antenori",1026443,"Hypsolebias antenori","accepted","941708","Hypsolebias antenori",1026443,NA,"species","(Tulipano, 1973)","Teleostei","Cyprinodontiformes","Rivulidae","Hypsolebias","1","0","Hypsolebias antenori"
"10357","Rasbora wilpita",1011269,"Rasbora wilpita","accepted","244132","Rasbora wilpita",1011269,NA,"species","Kottelat & Pethiyagoda, 1991","Teleostei","Cypriniformes","Cyprinidae","Rasbora","1","0","Rasbora wilpita"
"10358","Rasbora caverii",282549,"Rasbora caverii","accepted","244131","Rasbora caverii",282549,NA,"species","(Jerdon, 1849)","Teleostei","Cypriniformes","Cyprinidae","Rasbora","0","0","Rasbora caverii"
"10359","Lepturacanthus",269670,"Lepturacanthus","accepted","255301","Lepturacanthus",269670,NA,"genus","Fowler, 1905","Teleostei","Scombriformes","Trichiuridae","Lepturacanthus","0","0","Lepturacanthus"
"10360","Hippocampus capensis",212234,"Hippocampus capensis","accepted","109279","Hippocampus capensis",212234,NA,"species","Boulenger, 1900","Teleostei","Syngnathiformes","Syngnathidae","Hippocampus","0","0","Hippocampus capensis"
"10361","Opsanus phobetron",275649,"Opsanus phobetron","accepted","101190","Opsanus phobetron",275649,NA,"species","Walters & Robins, 1961","Teleostei","Batrachoidiformes","Batrachoididae","Opsanus","0","0","Opsanus phobetron"
"10362","Leuciscus idus",154324,"Leuciscus idus","accepted","69811","Leuciscus idus",154324,NA,"species","(Linnaeus, 1758)","Teleostei","Cypriniformes","Cyprinidae","Leuciscus","0","0","Leuciscus idus"
"10363","Alburnus alburnus",154285,"Alburnus alburnus","accepted","54556","Alburnus alburnus",154285,NA,"species","(Linnaeus, 1758)","Teleostei","Cypriniformes","Cyprinidae","Alburnus","0","0","Alburnus alburnus"
"10364","Coryphaenoides mexicanus",272340,"Coryphaenoides mexicanus","accepted","216982","Coryphaenoides mexicanus",272340,NA,"species","(Parr, 1946)","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","0","0","Coryphaenoides mexicanus"
"10365","Coryphaenoides leptolepis",158959,"Coryphaenoides leptolepis","accepted","216981","Coryphaenoides leptolepis",158959,NA,"species","Günther, 1877","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","0","0","Coryphaenoides leptolepis"
"10366","Coryphaenoides filifer",272331,"Coryphaenoides filifer","accepted","216980","Coryphaenoides filifer",272331,NA,"species","(Gilbert, 1896)","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","0","0","Coryphaenoides filifer"
"10367","Coelorinchus occa",280323,"Coelorinchus occa","accepted","216979","Coelorinchus occa",280323,NA,"species","(Goode & Bean, 1885)","Teleostei","Gadiformes","Macrouridae","Coelorinchus","0","0","Coelorinchus occa"
"10368","Pagrus auriga",127061,"Pagrus auriga","accepted","63415","Pagrus auriga",127061,NA,"species","Valenciennes, 1843","Teleostei","Eupercaria incertae sedis","Sparidae","Pagrus","0","0","Pagrus auriga"
"10369","Pagellus bogaraveo",127059,"Pagellus bogaraveo","accepted","98819","Pagellus bogaraveo",127059,NA,"species","(Brünnich, 1768)","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus","0","0","Pagellus bogaraveo"
"10370","Plesiolebias glaucopterus",1011594,"Plesiolebias glaucopterus","accepted","135291","Plesiolebias glaucopterus",1011594,NA,"species","(Costa & Lacerda, 1989)","Teleostei","Cyprinodontiformes","Rivulidae","Plesiolebias","1","0","Plesiolebias glaucopterus"
"10371","Austrolebias cyaneus",1011693,"Austrolebias cyaneus","accepted","135279","Austrolebias cyaneus",1011693,NA,"species","(Amato, 1987)","Teleostei","Cyprinodontiformes","Rivulidae","Austrolebias","1","0","Austrolebias cyaneus"
"10372","Austrolebias cyaneus",1011693,"Austrolebias cyaneus","accepted","135572","Austrolebias cyaneus",1011693,NA,"species","(Amato, 1987)","Teleostei","Cyprinodontiformes","Rivulidae","Austrolebias","1","0","Austrolebias cyaneus"
"10373","Austrolebias nioni",1010672,"Austrolebias nioni","accepted","2496534","Austrolebias nioni",1010672,NA,"species","(Berkenkamp, Reichert & Prieto, 1997)","Teleostei","Cyprinodontiformes","Rivulidae","Austrolebias","1","0","Austrolebias nioni"
"10374","Austrolebias adloffi",1026442,"Austrolebias adloffi","accepted","135277","Austrolebias adloffi",1026442,NA,"species","(Ahl, 1922)","Teleostei","Cyprinodontiformes","Rivulidae","Austrolebias","1","0","Austrolebias adloffi"
"10375","Austrolebias",268465,"Austrolebias","accepted","135570","Austrolebias",268465,NA,"genus","Costa, 1998","Teleostei","Cyprinodontiformes","Rivulidae","Austrolebias","1","0","Austrolebias"
"10376","Devario pathirana",1011469,"Devario pathirana","accepted","46779","Devario pathirana",1011469,NA,"species","(Kottelat & Pethiyagoda, 1990)","Teleostei","Cypriniformes","Cyprinidae","Devario","1","0","Devario pathirana"
"10377","Danio tweediei",1528640,"Danio tweediei","unaccepted","38753","Danio albolineatus",1013988,NA,"species","(Blyth, 1860)","Teleostei","Cypriniformes","Cyprinidae","Danio","1","0","Danio albolineatus"
"10378","Danio pulcher",1015780,"Danio pulcher","unaccepted","38751","Danio albolineatus",1013988,"synonym","species","(Blyth, 1860)","Teleostei","Cypriniformes","Cyprinidae","Danio","1","0","Danio albolineatus"
"10379","Danio kerri",1012676,"Danio kerri","accepted","38750","Danio kerri",1012676,NA,"species","Smith, 1931","Teleostei","Cypriniformes","Cyprinidae","Danio","1","0","Danio kerri"
"10380","Lophotus lacepede",126523,"Lophotus lacepede","accepted","164018","Lophotus lacepede",126523,NA,"species","Giorna, 1809","Teleostei","Lampriformes","Lophotidae","Lophotus","0","0","Lophotus lacepede"
"10381","Lepidomeda copei",1019999,"Lepidomeda copei","accepted","305503","Lepidomeda copei",1019999,NA,"species","(Jordan & Gilbert, 1881)","Teleostei","Cypriniformes","Cyprinidae","Lepidomeda","1","0","Lepidomeda copei"
"10382","Rhinichthys atratulus",159985,"Rhinichthys atratulus","accepted","67556","Rhinichthys atratulus",159985,NA,"species","(Hermann, 1804)","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","1","0","Rhinichthys atratulus"
"10383","Notropis atherinoides",567536,"Notropis atherinoides","accepted","67550","Notropis atherinoides",567536,NA,"species","Rafinesque, 1818","Teleostei","Cypriniformes","Cyprinidae","Notropis","1","0","Notropis atherinoides"
"10384","Margariscus margarita",567534,"Margariscus margarita","accepted","67547","Margariscus margarita",567534,NA,"species","(Cope, 1867)","Teleostei","Cypriniformes","Cyprinidae","Margariscus","1","0","Margariscus margarita"
"10385","Acrocheilus alutaceus",592842,"Acrocheilus alutaceus","accepted","67537","Acrocheilus alutaceus",592842,NA,"species","Agassiz & Pickering, 1855","Teleostei","Cypriniformes","Cyprinidae","Acrocheilus","1","0","Acrocheilus alutaceus"
"10386","Notropis rubellus",1020944,"Notropis rubellus","accepted","33540","Notropis rubellus",1020944,NA,"species","(Agassiz, 1850)","Teleostei","Cypriniformes","Cyprinidae","Notropis","1","0","Notropis rubellus"
"10387","Luxilus cornutus",862600,"Luxilus cornutus","accepted","33539","Luxilus cornutus",862600,NA,"species","(Mitchill, 1817)","Teleostei","Cypriniformes","Cyprinidae","Luxilus","1","0","Luxilus cornutus"
"10388","Anguilla labiata",299369,"Anguilla labiata","accepted","103832","Anguilla labiata",299369,NA,"species","(Peters, 1852)","Teleostei","Anguilliformes","Anguillidae","Anguilla","0","0","Anguilla labiata"
"10389","Hydrocynus",269439,"Hydrocynus","accepted","61321","Hydrocynus",269439,NA,"genus","Cuvier, 1816","Teleostei","Characiformes","Alestidae","Hydrocynus","1","0","Hydrocynus"
"10390","Chaca",268698,"Chaca","accepted","61314","Chaca",268698,NA,"genus","Gray, 1831","Teleostei","Siluriformes","Chacidae","Chaca","1","0","Chaca"
"10391","Distichodus",269006,"Distichodus","accepted","42488","Distichodus",269006,NA,"genus","Müller & Troschel, 1844","Teleostei","Characiformes","Distichodontidae","Distichodus","1","0","Distichodus"
"10392","Patagonotothen brevicauda",234751,"Patagonotothen brevicauda","accepted","159715","Patagonotothen brevicauda",234751,NA,"species","(Lönnberg, 1905)","Teleostei","Perciformes","Nototheniidae","Patagonotothen","0","0","Patagonotothen brevicauda"
"10393","Astyanax altiparanae",1010143,"Astyanax altiparanae","accepted","142828","Astyanax altiparanae",1010143,NA,"species","Garutti & Britski, 2000","Teleostei","Characiformes","Characidae","Astyanax","1","0","Astyanax altiparanae"
"10394","Enneacanthus obesus",1419161,"Enneacanthus obesus","accepted","71677","Enneacanthus obesus",1419161,NA,"species","(Girard, 1854)","Teleostei","Centrarchiformes","Centrarchidae","Enneacanthus","1","0","Enneacanthus obesus"
"10395","Poeciliopsis lucida",1013764,"Poeciliopsis lucida","accepted","56613","Poeciliopsis lucida",1013764,NA,"species","Miller, 1960","Teleostei","Cyprinodontiformes","Poeciliidae","Poeciliopsis","1","0","Poeciliopsis lucida"
"10396","Sparisoma cretense",231441,"Sparisoma cretense","accepted","59664","Sparisoma cretense",231441,NA,"species","(Linnaeus, 1758)","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","0","0","Sparisoma cretense"
"10397","Sparisoma radians",273777,"Sparisoma radians","accepted","51765","Sparisoma radians",273777,NA,"species","(Valenciennes, 1840)","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","0","0","Sparisoma radians"
"10398","Sparisoma atomarium",273771,"Sparisoma atomarium","accepted","59662","Sparisoma atomarium",273771,NA,"species","(Poey, 1861)","Teleostei","Eupercaria incertae sedis","Scaridae","Sparisoma","0","0","Sparisoma atomarium"
"10399","Nicholsina denticulata",276038,"Nicholsina denticulata","accepted","59659","Nicholsina denticulata",276038,NA,"species","(Evermann & Radcliffe, 1917)","Teleostei","Eupercaria incertae sedis","Scaridae","Nicholsina","0","0","Nicholsina denticulata"
"10400","Cobitis simplicispina",1016306,"Cobitis simplicispina","accepted","66301","Cobitis simplicispina",1016306,NA,"species","Hankó, 1925","Teleostei","Cypriniformes","Cobitidae","Cobitis","1","0","Cobitis simplicispina"
"10401","Cobitis elazigensis",1011735,"Cobitis elazigensis","accepted","66806","Cobitis elazigensis",1011735,NA,"species","Coad & Sarieyyüpoglu, 1988","Teleostei","Cypriniformes","Cobitidae","Cobitis","1","0","Cobitis elazigensis"
"10402","Sabanejewia aurata",1020191,"Sabanejewia aurata","accepted","66306","Sabanejewia aurata",1020191,NA,"species","(De Filippi, 1863)","Teleostei","Cypriniformes","Cobitidae","Sabanejewia","1","0","Sabanejewia aurata"
"10403","Cobitis elongata",1021300,"Cobitis elongata","accepted","66304","Cobitis elongata",1021300,NA,"species","Heckel & Kner, 1858","Teleostei","Cypriniformes","Cobitidae","Cobitis","1","0","Cobitis elongata"
"10404","Cobitis bilineata",1019946,"Cobitis bilineata","accepted","66303","Cobitis bilineata",1019946,NA,"species","Canestrini, 1865","Teleostei","Cypriniformes","Cobitidae","Cobitis","1","0","Cobitis bilineata"
"10405","Pagellus bellottii",127058,"Pagellus bellottii","accepted","98818","Pagellus bellottii",127058,NA,"species","Steindachner, 1882","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus","0","0","Pagellus bellottii"
"10406","Scriptaphyosemion banforense",1524175,"Scriptaphyosemion banforense","accepted","129984","Scriptaphyosemion banforense",1524175,NA,"species","(Seegers, 1982)","Teleostei","Cyprinodontiformes","Nothobranchiidae","Scriptaphyosemion","1","0","Scriptaphyosemion banforense"
