"","name","rank","phylum","class","subclass","order","family","genus","species"
"9145",NA,NA,"Entoprocta",NA,NA,NA,"Loxosomatidae","Loxosomella","Loxosomella vancouverensis"
"9146",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Epialtidae","Loxorhynchus",NA
"9147",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Crangonidae","Neocrangon","Neocrangon abyssorum"
"9148",NA,NA,"Chordata","Ascidiacea",NA,"Stolidobranchia","Pyuridae","Pyura","Pyura vittata"
"9149",NA,NA,"Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Polydora","Polydora pygidialis"
"9150",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Synopiidae","Tiron","Tiron biocellata"
"9151",NA,NA,"Annelida","Polychaeta","Errantia","Phyllodocida","Phyllodocidae","Phyllodoce","Phyllodoce pettiboneae"
"9152",NA,NA,"Chordata","Actinopteri","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum crockeri"
"9153",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Corophiidae","Crassicorophium","Crassicorophium crassicorne"
"9154",NA,NA,"Arthropoda","Ostracoda","Myodocopa","Halocyprida","Halocyprididae","Conchoecetta","Conchoecetta giesbrechti"
"9155",NA,NA,"Nemertea","Hoplonemertea",NA,"Monostilifera","Amphiporidae",NA,NA
"9156",NA,NA,"Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Polydora",NA
"9157",NA,NA,"Arthropoda","Copepoda",NA,"Cyclopoida","Oncaeidae","Oncaea","Oncaea glabra"
"9158",NA,NA,"Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Sertularellidae","Sertularella","Sertularella conica"
"9159",NA,NA,"Mollusca","Gastropoda","Vetigastropoda","Trochida","Solariellidae","Solariella","Solariella obscura"
"9160",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Pleustidae","Pleusymtes",NA
"9161",NA,NA,"Chordata","Actinopteri","Teleostei","Stomiiformes","Sternoptychidae","Argyropelecus","Argyropelecus sladeni"
"9162",NA,NA,"Annelida","Polychaeta","Errantia","Phyllodocida","Microphthalmidae","Microphthalmus","Microphthalmus hystrix"
"9163",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Mysida","Mysidae","Exacanthomysis","Exacanthomysis davisi"
"9164",NA,NA,"Mollusca","Bivalvia","Autobranchia","Lucinida","Thyasiridae","Mendicula",NA
"9165",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Ischyroceridae","Ericthonius","Ericthonius brasiliensis"
"9166",NA,NA,"Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Candidae","Pomocellaria","Pomocellaria varians"
"9167",NA,NA,"Echinodermata","Asteroidea","Ambuloasteroidea","Brisingida","Brisingidae","Brisinga","Brisinga synaptoma"
"9168",NA,NA,"Arthropoda","Ostracoda","Myodocopa","Myodocopida","Rutidermatidae","Rutiderma","Rutiderma lomae"
"9169",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Caprellidae","Caprella","Caprella penantis"
"9170",NA,NA,"Mollusca","Gastropoda","Heterobranchia","Nudibranchia","Cadlinidae","Aldisa","Aldisa cooperi"
"9171",NA,NA,"Chordata","Ascidiacea",NA,"Aplousobranchia","Didemnidae","Trididemnum",NA
"9172",NA,NA,"Annelida","Polychaeta","Sedentaria","Sabellida","Sabellidae","Euchone","Euchone limnicola"
"9173",NA,NA,"Gnathostomulida",NA,NA,"Bursovaginoidea","Gnathostomulidae","Chirognathia","Chirognathia dracula"
"9174",NA,NA,"Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Amphiuridae","Amphiura",NA
"9175",NA,NA,"Echinodermata","Ophiuroidea","Myophiuroida","Amphilepidida","Amphiuridae","Amphipholis",NA
"9176",NA,NA,"Bryozoa","Gymnolaemata",NA,"Cheilostomatida","Bugulidae","Bugulina","Bugulina pugeti"
"9177",NA,NA,"Arthropoda","Copepoda",NA,"Harpacticoida","Miraciidae",NA,NA
"9178",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Paraphronimidae","Paraphronima","Paraphronima crassipes"
"9179",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Vibiliidae","Vibilia","Vibilia propinqua"
"9180",NA,NA,"Annelida","Polychaeta","Errantia","Eunicida","Lumbrineridae","Lumbrineris","Lumbrineris similabris"
"9181",NA,NA,"Mollusca","Gastropoda","Caenogastropoda","Neogastropoda","Mangeliidae","Oenopota","Oenopota harpa"
"9182",NA,NA,"Arthropoda","Copepoda",NA,"Calanoida","Aetideidae","Undeuchaeta","Undeuchaeta intermedia"
"9183",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Diogenidae",NA,NA
"9184",NA,NA,"Annelida","Polychaeta","Errantia","Phyllodocida","Syllidae","Proceraea",NA
"9185",NA,NA,"Mollusca","Gastropoda","Heterobranchia",NA,"Hermaeidae","Aplysiopsis",NA
"9186",NA,NA,"Mollusca","Gastropoda","Vetigastropoda","Trochida","Solariellidae","Chonospeira","Chonospeira nuda"
"9187",NA,NA,"Mollusca","Gastropoda","Caenogastropoda","Littorinimorpha","Capulidae","Neoiphinoe","Neoiphinoe kroyeri"
"9188",NA,NA,"Chordata","Elasmobranchii","Neoselachii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja violacea"
"9189",NA,NA,"Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Sertularellidae","Xingyurella","Xingyurella turgida"
"9190",NA,NA,"Mollusca","Bivalvia","Autobranchia","Venerida","Veneridae","Agriopoma",NA
"9191",NA,NA,"Annelida","Polychaeta","Sedentaria","Spionida","Spionidae","Spio","Spio butleri"
"9192",NA,NA,"Porifera","Demospongiae","Heteroscleromorpha","Scopalinida","Scopalinidae","Stylissa",NA
"9193",NA,NA,"Porifera","Demospongiae","Verongimorpha","Chondrillida","Halisarcidae","Halisarca","Halisarca sacra"
"9194",NA,NA,"Arthropoda","Copepoda",NA,"Harpacticoida","Cylindropsyllidae","Stenocaris",NA
"9195",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Decapoda","Acanthephyridae","Hymenodora","Hymenodora glacialis"
"9196",NA,NA,"Annelida","Polychaeta","Sedentaria","Sabellida","Sabellidae","Chone","Chone gracilis"
"9197",NA,NA,"Arthropoda","Malacostraca","Eumalacostraca","Amphipoda","Oedicerotidae","Bathymedon",NA
"9198",NA,NA,"Cnidaria","Anthozoa","Octocorallia","Alcyonacea","Paragorgiidae","Paragorgia","Paragorgia stephencairnsi"
"9199",NA,NA,"Chordata","Ascidiacea",NA,"Stolidobranchia","Pyuridae","Pyura",NA
"9200",NA,NA,"Chordata","Ascidiacea",NA,"Aplousobranchia","Didemnidae","Didemnum",NA
"9201",NA,NA,"Mollusca","Cephalopoda","Coleoidea","Oegopsida","Gonatidae","Gonatus","Gonatus pyros"
"9202",NA,NA,"Cnidaria","Anthozoa","Hexacorallia","Corallimorpharia","Corallimorphidae","Corallimorphus","Corallimorphus pilatus"
"9203",NA,NA,"Arthropoda","Copepoda",NA,"Calanoida","Metridinidae","Pleuromamma","Pleuromamma quadrungulata"
"9204",NA,NA,"Cnidaria","Hydrozoa","Hydroidolina","Leptothecata","Sertulariidae","Abietinaria","Abietinaria filicula"
