"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"864","Guinotia dentata","Guinotia dentata","Guinotia dentata","species",1038193,FALSE,"sibling_higher"
"865","Cambaroides similis","Cambaroides similis","Cambaroides similis","species",534086,FALSE,NA
"866","Cambaroides japonicus","Cambaroides japonicus","Cambaroides japonicus","species",764422,FALSE,NA
"867","Floracarus perrepae","Floracarus perrepae","Floracarus perrepae","species",263948,FALSE,NA
"868","Smeringurus mesaensis","Smeringurus mesaensis","Smeringurus mesaensis","species",422432,FALSE,NA
"869","Gecarcinucus jacquemontii","Gecarcinucus jacquemontii","Gecarcinucus jacquemontii","species",352184,FALSE,"sibling_higher"
"870","Barytelphusa jacquemontii","Barytelphusa jacquemontii","Barytelphusa jacquemontii","species",1057995,FALSE,NA
"871","Barytelphusa","Barytelphusa","Barytelphusa (genus in family Gecarcinucidae)","genus",904280,FALSE,NA
"872","Gubernatoriana gubernatoris","Gubernatoriana gubernatoris","Gubernatoriana gubernatoris","species",1050432,FALSE,NA
"873","Barytelphusa cunicularis","Barytelphusa cunicularis","Barytelphusa cunicularis","species",904279,FALSE,NA
"874","Oziotelphusa senex","Oziotelphusa senex","Oziotelphusa senex","species",1057999,FALSE,NA
"875","Daphnia dubia","Daphnia dubia","Daphnia dubia","species",996292,FALSE,"sibling_higher"
"876","Daphnia muddensis","Daphnia muddensis","Daphnia muddensis","species",163857,FALSE,"sibling_higher"
"877","Daphniaosalinifera","Daphniaosalinifera","Daphnia salinifera",NA,1065629,FALSE,"sibling_higher"
"878","Daphnia citrina","Daphnia citrina","Daphnia citrina","species",163862,FALSE,"sibling_higher"
"879","Daphniaocitrina","Daphniaocitrina","Daphnia citrina",NA,163862,FALSE,"sibling_higher"
"880","Daphnia tibetana","Daphnia tibetana","Daphnia tibetana",NA,738428,FALSE,"sibling_higher"
"881","Daphnia ephemeralis","Daphnia ephemeralis","Daphnia ephemeralis",NA,562146,FALSE,"sibling_higher"
"882","Daphnia studeri","Daphnia studeri","Daphnia studeri","species",738427,FALSE,"sibling_higher"
"883","Daphnia occidentalis","Daphnia occidentalis","Daphnia occidentalis","species",279734,FALSE,"sibling_higher"
"884","Diplacanthus brevispinus","Diplacanthus brevispinus","Diplacanthus brevispinus","species",298562,FALSE,NA
"885","Acanthogammarus victorii","Acanthogammarus victorii","Acanthogammarus victorii","species",321790,FALSE,NA
"886","Brandtia latissima","Brandtia latissima","Brandtia latissima","species",692900,FALSE,NA
"887","Chaetogammarus marinus","Chaetogammarus marinus","Chaetogammarus marinus",NA,209388,FALSE,NA
"888","Chaetogammarus obtusatus","Chaetogammarus obtusatus","Chaetogammarus obtusatus",NA,359782,FALSE,NA
"889","Chaetogammarus stoerensis","Chaetogammarus stoerensis","Chaetogammarus stoerensis",NA,359786,FALSE,NA
"890","Eulimnogammarus cruentus","Eulimnogammarus cruentus","Eulimnogammarus cruentus","species",708922,FALSE,NA
"891","Eulimnogammarus inconspicuous","Eulimnogammarus inconspicuous","Eulimnogammarus inconspicuous",NA,359779,FALSE,NA
"892","Eulimnogammarus maackii","Eulimnogammarus maackii","Eulimnogammarus maackii","species",134636,FALSE,NA
"893","Eulimnogammarus viridis","Eulimnogammarus viridis","Eulimnogammarus viridis","species",798083,FALSE,NA
"894","Eulimnogammarus viridulus","Eulimnogammarus viridulus","Eulimnogammarus viridulus","species",359781,FALSE,NA
"895","Eulimnogammarus vittatus","Eulimnogammarus vittatus","Eulimnogammarus vittatus","species",171000,FALSE,NA
"896","Hakonboekia strauchii","Hakonboekia strauchii","Hakonboekia strauchii",NA,208863,FALSE,NA
"897","Macrohectopus branickii","Macrohectopus branickii","Macrohectopus branickii","species",169883,FALSE,NA
"898","Melitatida","Melitatida","Melittina",NA,3040506,FALSE,"sibling_higher"
"899","Micruropus crassipes","Micruropus crassipes","Micruropus crassipes","species",702002,FALSE,NA
"900","Micruropus fixseni","Micruropus fixseni","Micruropus fixseni",NA,701943,FALSE,NA
"901","Micruropus glaber","Micruropus glaber","Micruropus glaber","species",701931,FALSE,NA
"902","Micruropus wahlii","Micruropus wahlii","Micruropus wahlii","species",298576,FALSE,NA
"903","Odontogammarus calcaratus","Odontogammarus calcaratus","Odontogammarus calcaratus","species",744219,FALSE,NA
"904","Ommatogammarus albinus","Ommatogammarus albinus","Ommatogammarus albinus","species",608359,FALSE,NA
"905","Pallasea cancellus","Pallasea cancellus","Pallasea cancellus","species",676656,FALSE,NA
"906","Pallasea grubei","Pallasea grubei","Pallaseopsis grubii",NA,102579,TRUE,NA
"907","Plesiogammarus brevis","Plesiogammarus brevis","Plesiogammarus brevis","species",85543,FALSE,NA
"908","Poekilogammarus pictoides","Poekilogammarus pictoides","Onychogammarus pictoides",NA,85550,TRUE,NA
"909","Pontogammarus abbreviatus","Pontogammarus abbreviatus","Pontogammarus abbreviatus","species",661732,FALSE,NA
"910","Branchinella affinis","Branchinella affinis","Branchinella affinis","species",622550,FALSE,NA
"911","Branchinella longirostris","Branchinella longirostris","Branchinella longirostris","species",372677,FALSE,NA
"912","Mesamphisopus","Mesamphisopus","Mesamphisopus","genus",431768,FALSE,NA
"913","Mesamphisopus penicillatus","Mesamphisopus penicillatus","Mesamphisopus penicillatus","species",401624,FALSE,NA
"914","Artemia parthenogenetica","Artemia parthenogenetica","Artemia parthenogenetica","species",59090,FALSE,NA
"915","Homalonychus theologus","Homalonychus theologus","Homalonychus theologus","species",996227,FALSE,"incertae_sedis_inherited"
"916","Homalonychus selenopoides","Homalonychus selenopoides","Homalonychus selenopoides","species",150131,FALSE,"incertae_sedis_inherited"
"917","Sphaeromides virei","Sphaeromides virei","Sphaeromides virei","species",304730,FALSE,NA
"918","Astacopsis gouldi","Astacopsis gouldi","Astacopsis gouldi","species",1074909,FALSE,NA
"919","Astacopsis tricornis","Astacopsis tricornis","Astacopsis tricornis","species",872796,FALSE,NA
"920","Cherax cuspidatus","Cherax cuspidatus","Cherax cuspidatus","species",522797,FALSE,NA
"921","Cherax parvus","Cherax parvus","Cherax parvus","species",832419,FALSE,NA
"922","Cherax quadricarinatus","Cherax quadricarinatus","Cherax quadricarinatus","species",46784,FALSE,NA
"923","Euastacus armatus","Euastacus armatus","Euastacus armatus","species",872798,FALSE,NA
"924","Euastacus australasiensis","Euastacus australasiensis","Euastacus australasiensis","species",175364,FALSE,NA
"925","Euastacus balanensis","Euastacus balanensis","Euastacus balanensis","species",408751,FALSE,NA
"926","Euastacus bidawalus","Euastacus bidawalus","Euastacus bidawalus","species",304430,FALSE,NA
"927","Euastacus bindal","Euastacus bindal","Euastacus bindal","species",828522,FALSE,NA
"928","Euastacus brachythorax","Euastacus brachythorax","Euastacus brachythorax","species",828521,FALSE,NA
"929","Euastacus clarkae","Euastacus clarkae","Euastacus clarkae","species",828524,FALSE,NA
"930","Euastacus claytoni","Euastacus claytoni","Euastacus claytoni","species",866255,FALSE,NA
"931","Euastacus crassus","Euastacus crassus","Euastacus crassus","species",828523,FALSE,NA
"932","Euastacus dangadi","Euastacus dangadi","Euastacus dangadi","species",828518,FALSE,NA
"933","Euastacus dharawalus","Euastacus dharawalus","Euastacus dharawalus","species",677194,FALSE,NA
"934","Euastacus diversus","Euastacus diversus","Euastacus diversus","species",828517,FALSE,NA
"935","Euastacus eungella","Euastacus eungella","Euastacus eungella","species",408753,FALSE,NA
"936","Euastacus fleckeri","Euastacus fleckeri","Euastacus fleckeri","species",408752,FALSE,NA
"937","Euastacus gamilaroi","Euastacus gamilaroi","Euastacus gamilaroi","species",828520,FALSE,NA
"938","Euastacus gumar","Euastacus gumar","Euastacus gumar","species",828519,FALSE,NA
"939","Euastacus guwinus","Euastacus guwinus","Euastacus guwinus","species",828516,FALSE,NA
"940","Euastacus hystricosus","Euastacus hystricosus","Euastacus hystricosus","species",166719,FALSE,NA
"941","Euastacus jagara","Euastacus jagara","Euastacus jagara","species",408757,FALSE,NA
"942","Euastacus kershawi","Euastacus kershawi","Euastacus kershawi","species",828515,FALSE,NA
"943","Euastacus maidae","Euastacus maidae","Euastacus maidae","species",408760,FALSE,NA
"944","Euastacus mirangudjin","Euastacus mirangudjin","Euastacus mirangudjin","species",151858,FALSE,NA
"945","Euastacus monteithorum","Euastacus monteithorum","Euastacus monteithorum","species",151859,FALSE,NA
"946","Euastacusohirsutus","Euastacusohirsutus","Euastacus neohirsutus",NA,151860,FALSE,NA
"947","Euastacus polysetosus","Euastacus polysetosus","Euastacus polysetosus","species",151861,FALSE,NA
"948","Euastacus reductus","Euastacus reductus","Euastacus reductus","species",151854,FALSE,NA
"949","Euastacus rieki","Euastacus rieki","Euastacus rieki","species",27324,FALSE,NA
"950","Euastacus robertsi","Euastacus robertsi","Euastacus robertsi","species",934798,FALSE,NA
"951","Euastacus setosus","Euastacus setosus","Euastacus setosus","species",408758,FALSE,NA
"952","Euastacus spinichelatus","Euastacus spinichelatus","Euastacus spinichelatus","species",151857,FALSE,NA
"953","Euastacus spinifer","Euastacus spinifer","Euastacus spinifer","species",27321,FALSE,NA
"954","Euastacus sulcatus","Euastacus sulcatus","Euastacus sulcatus","species",408759,FALSE,NA
"955","Euastacus suttoni","Euastacus suttoni","Euastacus suttoni","species",27322,FALSE,NA
"956","Euastacus urospinosus","Euastacus urospinosus","Euastacus urospinosus","species",408755,FALSE,NA
"957","Euastacus valentulus","Euastacus valentulus","Euastacus valentulus","species",151852,FALSE,NA
"958","Euastacus woiwuru","Euastacus woiwuru","Euastacus woiwuru","species",151853,FALSE,NA
"959","Euastacus yanga","Euastacus yanga","Euastacus yanga","species",674956,FALSE,NA
"960","Euastacus yarraensis","Euastacus yarraensis","Euastacus yarraensis","species",872789,FALSE,NA
"961","Euastacus yigara","Euastacus yigara","Euastacus yigara","species",408754,FALSE,NA
"962","Paranephrops planifrons","Paranephrops planifrons","Paranephrops planifrons","species",600390,FALSE,NA
"963","Paranephrops zealandicus","Paranephrops zealandicus","Paranephrops zealandicus","species",534088,FALSE,NA
"964","Niphargus fontanus","Niphargus fontanus","Niphargus fontanus","species",843605,FALSE,NA
"965","Niphargus rhenorhodanensis","Niphargus rhenorhodanensis","Niphargus rhenorhodanensis","species",503762,FALSE,NA
"966","Niphargus virei","Niphargus virei","Niphargus virei","species",1080410,FALSE,NA
"967","Acartia pacifica","Acartia pacifica","Acartia pacifica","species",828327,FALSE,"sibling_higher"
"968","Saduria entomon","Saduria entomon","Saduria entomon","species",319334,FALSE,NA
"969","Barbicambarus cornutus","Barbicambarus cornutus","Barbicambarus cornutus","species",965595,FALSE,NA
"970","Cambarus batchi","Cambarus batchi","Cambarus batchi","species",965594,FALSE,NA
"971","Cambarus brachydactylus","Cambarus brachydactylus","Cambarus brachydactylus","species",299060,FALSE,NA
"972","Cambarus causeyi","Cambarus causeyi","Cambarus causeyi","species",299056,FALSE,NA
"973","Artemia persimilis","Artemia persimilis","Artemia persimilis","species",1041753,FALSE,NA
"974","Artemia sinica","Artemia sinica","Artemia sinica","species",288536,FALSE,NA
"975","Artemia urmiana","Artemia urmiana","Artemia urmiana","species",581164,FALSE,NA
"976","Liocheles","Liocheles","Liocheles","genus",585604,FALSE,"sibling_higher"
"977","Baikaloasellus","Baikaloasellus","Baikaloasellus","genus",219196,FALSE,NA
"978","Lepidurus apus","Lepidurus apus","Lepidurus apus","species",741419,FALSE,NA
"979","Lepidurus arcticus","Lepidurus arcticus","Lepidurus arcticus","species",25262,FALSE,NA
"980","Lepidurus couesii","Lepidurus couesii","Lepidurus couesii","species",709235,FALSE,NA
"981","Daphnia atkinsoni","Daphnia atkinsoni","Daphnia atkinsoni","species",678735,FALSE,NA
"982","Daphnia bolivari","Daphnia bolivari","Daphnia bolivari",NA,2960398,FALSE,"sibling_higher"
"983","Amblyomma americanum","Amblyomma americanum","Amblyomma americanum","species",621047,FALSE,NA
"984","Ligidium euboicum","Ligidium euboicum","Ligidium euboicum","species",620677,FALSE,"sibling_higher"
"985","Ligidium hypnorum","Ligidium hypnorum","Ligidium hypnorum","species",907472,FALSE,"sibling_higher"
"986","Ligidium beieri","Ligidium beieri","Ligidium beieri","species",201552,FALSE,"sibling_higher"
"987","Ligidium germanicum","Ligidium germanicum","Ligidium germanicum","species",410796,FALSE,"sibling_higher"
"988","Ligidium ghigii","Ligidium ghigii","Ligidium ghigii","species",150379,FALSE,"sibling_higher"
"989","Ligidium werneri","Ligidium werneri","Ligidium werneri","species",150390,FALSE,"sibling_higher"
"990","Ligidium cycladicum","Ligidium cycladicum","Ligidium cycladicum","species",150389,FALSE,"sibling_higher"
"991","Lysiosquillina maculata","Lysiosquillina maculata","Lysiosquillina maculata","species",98210,FALSE,NA
"992","Unionicola foili","Unionicola foili","Unionicola foili","species",709564,FALSE,NA
"993","Unionicola formosa","Unionicola formosa","Unionicola formosa","species",3107,FALSE,NA
"994","Unionicola ypsilophora","Unionicola ypsilophora","Unionicola ypsilophora","species",805885,FALSE,NA
"995","Unionicola dimocki","Unionicola dimocki","Unionicola dimocki","species",552777,FALSE,NA
"996","Unionicola parkeri","Unionicola parkeri","Unionicola parkeri","species",552773,FALSE,NA
"997","Brachypelma albopilosum","Brachypelma albopilosum","Brachypelma albopilosum","species",706116,FALSE,NA
"998","Sericopelma angustum","Sericopelma angustum","Sericopelma angustum","species",387977,FALSE,NA
"999","Brachypelma boehmei","Brachypelma boehmei","Brachypelma boehmei","species",233625,FALSE,NA
"1000","Brachypelma emelia","Brachypelma emelia","Brachypelma emelia",NA,233627,FALSE,NA
"1001","Brachypelma klaasi","Brachypelma klaasi","Brachypelma klaasi","species",233622,FALSE,NA
"1002","Brachypelma smithi","Brachypelma smithi","Brachypelma smithi","species",793531,FALSE,NA
"1003","Brachypelma baumgarteni","Brachypelma baumgarteni","Brachypelma baumgarteni","species",233616,FALSE,NA
"1004","Pyemotes dryas","Pyemotes dryas","Pyemotes dryas","species",242088,FALSE,NA
"1005","Pyemotes","Pyemotes","Pyemotes","genus",621044,FALSE,NA
"1006","Perthia","Perthia","Perthia","genus",92834,FALSE,NA
"1007","Uroctena","Uroctena","Uroctena","genus",562115,FALSE,NA
"1008","Pseudodiaptomus koreanus","Pseudodiaptomus koreanus","Pseudodiaptomus koreanus","species",39141,FALSE,NA
"1009","Molina pleobranchos","Molina pleobranchos","Molina pleobranchos",NA,795017,FALSE,NA
"1010","Chydaekata","Chydaekata","Chydaekata","genus",440566,FALSE,NA
"1011","Paramelitidae","Paramelitidae","Paramelitidae","family",562116,FALSE,NA
"1012","Pilbarus","Pilbarus","Pilbarus","genus",795020,FALSE,NA
"1013","Proasellus remyi","Proasellus remyi","Proasellus remyi","species",562690,FALSE,NA
"1014","Proasellus gjorgjevici","Proasellus gjorgjevici","Proasellus gjorgjevici","species",562688,FALSE,NA
"1015","Proasellus arnautovici","Proasellus arnautovici","Proasellus arnautovici","species",562685,FALSE,NA
"1016","Stereotydeus mollis","Stereotydeus mollis","Stereotydeus mollis","species",1034228,FALSE,NA
"1017","Stereotydeus shoupi","Stereotydeus shoupi","Stereotydeus shoupi","species",278804,FALSE,NA
"1018","Stereotydeus belli","Stereotydeus belli","Stereotydeus belli","species",278803,FALSE,NA
"1019","Stereotydeus villosus","Stereotydeus villosus","Stereotydeus villosus","species",278825,FALSE,NA
"1020","Stereotydeus","Stereotydeus","Stereotydeus","genus",1034229,FALSE,NA
"1021","Triops","Triops","Triops","genus",570422,FALSE,NA
"1022","Triops australiensis","Triops australiensis","Triops australiensis","species",763545,FALSE,NA
"1023","Lynceus","Lynceus","Lynceus","genus",950551,FALSE,NA
"1024","Cyzicus setosa","Cyzicus setosa","Cyzicus setosa",NA,7113872,FALSE,NA
"1025","Caenestheriella","Caenestheriella","Caenestheriella","genus",950557,FALSE,NA
"1026","Limnadia","Limnadia","Limnadia","genus",25271,FALSE,NA
"1027","Cyclestheria hislopi","Cyclestheria hislopi","Cyclestheria hislopi","species",1022212,FALSE,NA
"1028","Ophryoxus gracilis","Ophryoxus gracilis","Ophryoxus gracilis","species",782377,FALSE,NA
"1029","Ilyocryptus","Ilyocryptus","Ilyocryptus","genus",782549,FALSE,"sibling_higher"
"1030","Acantholeberis curvirostris","Acantholeberis curvirostris","Acantholeberis curvirostris","species",496250,FALSE,NA
"1031","Macrothrix","Macrothrix","Macrothrix","genus",548975,FALSE,"sibling_higher"
"1032","Drepanothrix dentata","Drepanothrix dentata","Drepanothrix dentata","species",548969,FALSE,NA
"1033","Chydorus brevilabris","Chydorus brevilabris","Chydorus brevilabris","species",1075393,FALSE,NA
"1034","Alonella exigua","Alonella exigua","Alonella exigua","species",1075391,FALSE,NA
