"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"2537","Diplommatina electa","Diplommatina electa","Diplommatina electa",NA,7944119,FALSE,NA
"2538","Diplommatina plecta","Diplommatina plecta","Diplommatina plecta","species",702943,FALSE,NA
"2539","Diplommatina rubicunda","Diplommatina rubicunda","Diplommatina rubicunda","species",702938,FALSE,NA
"2540","Diplommatina laidlawi","Diplommatina laidlawi","Diplommatina laidlawi","species",702945,FALSE,NA
"2541","Hemitoma panhi","Hemitoma panhi","Montfortista panhi","species",917021,TRUE,NA
"2542","Fissurellabecula","Fissurellabecula","Fissurella latimarginata",NA,418390,FALSE,NA
"2543","Amblychilepasgrita","Amblychilepasgrita","Amblychilepas nigrita",NA,341969,FALSE,NA
"2544","Lampsilis powellii","Lampsilis powellii","Lampsilis powellii","species",103779,FALSE,"sibling_higher"
"2545","Potamilus metnecktayi","Potamilus metnecktayi","Potamilus metnecktayi","species",929386,FALSE,"unplaced_inherited"
"2546","Pyganodon lacustris","Pyganodon lacustris","Pyganodon lacustris","species",929384,FALSE,NA
"2547","Toxolasma paulum","Toxolasma paulum","Toxolasma paulum","species",929392,FALSE,"unplaced_inherited"
"2548","Truncilla macrodon","Truncilla macrodon","Truncilla macrodon","species",929390,FALSE,"unplaced_inherited"
"2549","Utterbackia imbecillis","Utterbackia imbecillis","Utterbackia imbecillis","species",342685,FALSE,NA
"2550","Utterbackia peggyae","Utterbackia peggyae","Utterbackia peggyae","species",929399,FALSE,NA
"2551","Utterbackia peninsularis","Utterbackia peninsularis","Utterbackia peninsularis","species",1004431,FALSE,NA
"2552","Semisulcospira gottschei","Semisulcospira gottschei","Semisulcospira gottschei","species",245944,FALSE,"hidden_inherited"
"2553","Semisulcospira forticosta","Semisulcospira forticosta","Semisulcospira forticosta","species",245945,FALSE,"hidden_inherited"
"2554","Semisulcospira coreana","Semisulcospira coreana","Semisulcospira coreana","species",245946,FALSE,"hidden_inherited"
"2555","Koreanomelaniadifila","Koreanomelaniadifila","Koreanomelania nodifila",NA,245950,FALSE,"hidden_inherited"
"2556","Koreoleptoxis globus","Koreoleptoxis globus","Koreoleptoxis globus","species",245948,FALSE,"hidden_inherited"
"2557","Semisulcospira","Semisulcospira","Semisulcospira","genus",768031,FALSE,"hidden_inherited"
"2558","Koreoleptoxis","Koreoleptoxis","Koreoleptoxis","genus",245949,FALSE,"hidden_inherited"
"2559","Koreanomelania","Koreanomelania","Koreanomelania","genus",5263081,FALSE,"hidden_inherited"
"2560","Phyllodesmium lizardensis","Phyllodesmium lizardensis","Phyllodesmium lizardensis","species",641448,FALSE,NA
"2561","Chelidonurarmani","Chelidonurarmani","Camachoaglaja mariagordae",NA,7497728,FALSE,"sibling_higher"
"2562","Bellamya costulata","Bellamya costulata","Bellamya costulata","species",616715,FALSE,NA
"2563","Bellamya rubicunda","Bellamya rubicunda","Bellamya rubicunda","species",569223,FALSE,NA
"2564","Bellamya monardi","Bellamya monardi","Bellamya monardi","species",616711,FALSE,NA
"2565","Bellamya ecclesi","Bellamya ecclesi","Bellamya ecclesi","species",616713,FALSE,NA
"2566","Baicalia dybowskiana","Baicalia dybowskiana","Baicalia dybowskiana","species",745527,FALSE,NA
"2567","Baicalia rugosa","Baicalia rugosa","Baicalia rugosa","species",951338,FALSE,NA
"2568","Elliptio congaraea","Elliptio congaraea","Elliptio congaraea","species",466657,FALSE,"sibling_higher"
"2569","Elliptio fisheriana","Elliptio fisheriana","Elliptio fisheriana","species",640186,FALSE,"sibling_higher"
"2570","Elliptio folliculata","Elliptio folliculata","Elliptio folliculata","species",466662,FALSE,"sibling_higher"
"2571","Elliptio producta","Elliptio producta","Elliptio producta","species",66958,FALSE,"sibling_higher"
"2572","Elliptio waccamawensis","Elliptio waccamawensis","Elliptio waccamawensis","species",456887,FALSE,"sibling_higher"
"2573","Lampsilis fullerkati","Lampsilis fullerkati","Lampsilis fullerkati","species",66960,FALSE,"sibling_higher"
"2574","Lampsilis radiata","Lampsilis radiata","Lampsilis radiata","species",281722,FALSE,"sibling_higher"
"2575","Leptodea ochracea","Leptodea ochracea","Leptodea ochracea","species",839845,FALSE,NA
"2576","Uniomerus carolinianus","Uniomerus carolinianus","Uniomerus carolinianus","species",342682,FALSE,NA
"2577","Gascoignellakuli","Gascoignellakuli","Gascoignella nukuli",NA,142136,FALSE,NA
"2578","Strubellia paradoxa","Strubellia paradoxa","Strubellia paradoxa","species",664474,FALSE,NA
"2579","Paraganitus ellynnae","Paraganitus ellynnae","Paraganitus ellynnae",NA,142131,FALSE,NA
"2580","Carychium pessimum","Carychium pessimum","Carychium pessimum",NA,2883333,FALSE,"incertae_sedis_inherited"
"2581","Carychium clappi","Carychium clappi","Carychium clappi","species",46454,FALSE,"incertae_sedis_inherited"
"2582","Carychium exiguum","Carychium exiguum","Carychium exiguum","species",72319,FALSE,"incertae_sedis_inherited"
"2583","Carychium exile","Carychium exile","Carychium exile","species",46456,FALSE,"incertae_sedis_inherited"
"2584","Carychium exile/mexicanum","Carychium exile/mexicanum","Carychium mexicanum",NA,46446,FALSE,"incertae_sedis_inherited"
"2585","Carychium floridanum","Carychium floridanum","Carychium floridanum","species",924170,FALSE,"incertae_sedis_inherited"
"2586","Carychium ibazoricum","Carychium ibazoricum","Carychium ibazoricum","species",46458,FALSE,"incertae_sedis_inherited"
"2587","Carychium mexicanum","Carychium mexicanum","Carychium mexicanum","species",46446,FALSE,"incertae_sedis_inherited"
"2588","Carychium minimum","Carychium minimum","Carychium minimum","species",985766,FALSE,"incertae_sedis_inherited"
"2589","Carychiumnnodes","Carychiumnnodes","Carychium nannodes",NA,46450,FALSE,"incertae_sedis_inherited"
"2590","Carychium occidentale","Carychium occidentale","Carychium occidentale","species",619324,FALSE,"incertae_sedis_inherited"
"2591","Carychium","Carychium","Carychium","genus",1096309,FALSE,"incertae_sedis_inherited"
"2592","Carychium stygium","Carychium stygium","Carychium stygium","species",619326,FALSE,"incertae_sedis_inherited"
"2593","Carychium tridentatum","Carychium tridentatum","Carychium tridentatum","species",1096308,FALSE,"incertae_sedis_inherited"
"2594","Zospeum alpestre","Zospeum alpestre","Zospeum alpestre","species",619319,FALSE,"incertae_sedis_inherited"
"2595","Zospeum exiguum","Zospeum exiguum","Zospeum exiguum","species",619318,FALSE,"incertae_sedis_inherited"
"2596","Zospeum frauenfeldii","Zospeum frauenfeldii","Zospeum frauenfeldii",NA,619323,FALSE,"incertae_sedis_inherited"
"2597","Zospeum isselianum","Zospeum isselianum","Zospeum isselianum","species",619321,FALSE,"incertae_sedis_inherited"
"2598","Zospeum pretneri","Zospeum pretneri","Zospeum pretneri","species",619317,FALSE,"incertae_sedis_inherited"
"2599","Zospeum spelaeum","Zospeum spelaeum","Zospeum spelaeum","species",619315,FALSE,"incertae_sedis_inherited"
"2600","Zospeum subobesum","Zospeum subobesum","Zospeum subobesum","species",97846,FALSE,"incertae_sedis_inherited"
"2601","Cincinnatia integra","Cincinnatia integra","Cincinnatia integra","species",888712,FALSE,"incertae_sedis_inherited"
"2602","Cincinnatia","Cincinnatia","Cincinnatia","genus",568392,FALSE,"incertae_sedis"
"2603","Birgella subglobosa","Birgella subglobosa","Birgella subglobosa","species",31517,FALSE,"incertae_sedis_inherited"
"2604","Elliptio dariensis","Elliptio dariensis","Elliptio dariensis","species",460780,FALSE,"sibling_higher"
"2605","Hiona radians","Hiona radians","Hiona radians","species",80065,FALSE,NA
"2606","Partula taeniata","Partula taeniata","Partula taeniata","species",858778,FALSE,NA
"2607","Noricella oreinos","Noricella oreinos","Noricella oreinos","species",7500969,FALSE,NA
"2608","Scapharca gubernaculum","Scapharca gubernaculum","Scapharca gubernaculum","species",695449,FALSE,NA
"2609","Scapharca cornea","Scapharca cornea","Scapharca cornea","species",695451,FALSE,NA
"2610","Arcopsis interplicata","Arcopsis interplicata","Arcopsis interplicata","species",695447,FALSE,NA
"2611","Paraoncidium","Paraoncidium","Onchidina","genus",94434,TRUE,NA
"2612","Cecilioides acicula","Cecilioides acicula","Cecilioides acicula","species",1056523,FALSE,NA
"2613","Allopeas clavulinum","Allopeas clavulinum","Allopeas clavulinum","species",1056533,FALSE,NA
"2614","Curvella usambarensis","Curvella usambarensis","Curvella usambarensis","species",1056530,FALSE,NA
"2615","Pseudopeas yalaense","Pseudopeas yalaense","Pseudopeas yalaense","species",1056520,FALSE,NA
"2616","Subulona clara","Subulona clara","Subulona clara","species",330104,FALSE,NA
"2617","Achatina","Achatina","Achatina","genus",844850,FALSE,NA
"2618","Diaphera wilfordii","Diaphera wilfordii","Diaphera wilfordii","species",330099,FALSE,NA
"2619","Maurennea poutrini","Maurennea poutrini","Maurennea poutrini","species",309424,FALSE,"sibling_higher"
"2620","Ptychotrema pollonerae","Ptychotrema pollonerae","Ptychotrema pollonerae","species",858876,FALSE,NA
"2621","Sinoennea pagodella","Sinoennea pagodella","Sinoennea pagodella","species",330094,FALSE,NA
"2622","Streptostele kilimanjaroensis","Streptostele kilimanjaroensis","Streptostele kilimanjaroensis","species",261806,FALSE,"sibling_higher"
"2623","Streptostele","Streptostele","Streptostele","genus",456700,FALSE,NA
"2624","Varicostele subvaricosa","Varicostele subvaricosa","Varicostele subvaricosa","species",261814,FALSE,NA
"2625","Edentulina ambra","Edentulina ambra","Edentulina ambra","species",1030495,FALSE,NA
"2626","Edentulina ovoideaguru","Edentulina ovoideaguru","Edentulina ovoidea",NA,7977765,FALSE,NA
"2627","Edentulina ovoideaare","Edentulina ovoideaare","Edentulina ovoidea",NA,7977765,FALSE,NA
"2628","Edentulina dussumieri","Edentulina dussumieri","Edentulina dussumieri","species",904511,FALSE,NA
"2629","Edentulina liberiana","Edentulina liberiana","Edentulina liberiana","species",904513,FALSE,NA
"2630","Edentulina martensi","Edentulina martensi","Edentulina martensi","species",904515,FALSE,NA
"2631","Edentulina obesa","Edentulina obesa","Edentulina obesa","species",904502,FALSE,NA
"2632","Edentulina parensis","Edentulina parensis","Edentulina parensis","species",509463,FALSE,NA
"2633","Gibbulinella dewinteri","Gibbulinella dewinteri","Gibbulinella dewinteri","species",359660,FALSE,NA
"2634","Gonaxis camerunensis","Gonaxis camerunensis","Gonaxis camerunensis","species",509461,FALSE,"sibling_higher"
"2635","Gonaxis denticulatusguru","Gonaxis denticulatusguru","Gonaxis denticulatus",NA,7977802,FALSE,"sibling_higher"
"2636","Gonaxis","Gonaxis","Gonaxis","genus",937689,FALSE,NA
"2637","Gonidomus concamerata","Gonidomus concamerata","Gonidomus concamerata","species",458897,FALSE,NA
"2638","Gonospira chloris","Gonospira chloris","Gonospira chloris","species",458899,FALSE,NA
"2639","Gonospira metablata","Gonospira metablata","Gonospira metablata","species",458901,FALSE,NA
"2640","Gonospira palanga","Gonospira palanga","Gonospira palanga","species",458903,FALSE,NA
"2641","Microstrophia clavulata","Microstrophia clavulata","Microstrophia clavulata","species",859397,FALSE,NA
"2642","Priodiscus serratus","Priodiscus serratus","Priodiscus serratus","species",309419,FALSE,NA
"2643","Gonaxis craveni","Gonaxis craveni","Gonaxis craveni","species",1035753,FALSE,"sibling_higher"
"2644","Gonaxis quadrilateralis","Gonaxis quadrilateralis","Gonaxis quadrilateralis","species",937686,FALSE,"sibling_higher"
"2645","Gonaxis latula","Gonaxis latula","Gonaxis latula","species",1035748,FALSE,"sibling_higher"
"2646","Gonaxis vosseleri","Gonaxis vosseleri","Gonaxis vosseleri","species",458893,FALSE,"sibling_higher"
"2647","Gonaxis cavallii","Gonaxis cavallii","Gonaxis cavallii","species",509454,FALSE,"sibling_higher"
"2648","Tayloria amaniensis","Tayloria amaniensis","Tayloria amaniensis","species",785073,FALSE,NA
"2649","Tayloria","Tayloria","Tayloria (genus in Lophotrochozoa)","genus",785075,FALSE,NA
"2650","Gulella aenigmatica","Gulella aenigmatica","Gulella aenigmatica","species",458905,FALSE,"sibling_higher"
"2651","Gulella caryatis","Gulella caryatis","Gulella caryatis","species",359663,FALSE,"sibling_higher"
"2652","Gulella baccataguru","Gulella baccataguru","Gulella baccata",NA,7977906,FALSE,"sibling_higher"
"2653","Gulella pretiosa","Gulella pretiosa","Gulella pretiosa","species",1056148,FALSE,"sibling_higher"
"2654","Gulella decussatula","Gulella decussatula","Gulella decussatula","species",985397,FALSE,"sibling_higher"
"2655","Gulella infans","Gulella infans","Gulella infans","species",408806,FALSE,"sibling_higher"
"2656","Gulella jod","Gulella jod","Gulella jod","species",408800,FALSE,"sibling_higher"
"2657","Gulellaerezae","Gulellaerezae","Gulella reeae",NA,7978229,FALSE,"sibling_higher"
"2658","Gulella kimbozae","Gulella kimbozae","Gulella kimbozae","species",408802,FALSE,"sibling_higher"
"2659","Gulella laevigata","Gulella laevigata","Gulella laevigata","species",408782,FALSE,"sibling_higher"
"2660","Gulella lornae","Gulella lornae","Gulella lornae","species",934856,FALSE,"sibling_higher"
"2661","Gulella menkeana","Gulella menkeana","Gulella menkeana","species",934861,FALSE,"sibling_higher"
"2662","Gulella gwendolinae","Gulella gwendolinae","Gulella gwendolinae","species",408797,FALSE,"sibling_higher"
"2663","Gulella ugandensis","Gulella ugandensis","Gulella ugandensis","species",904092,FALSE,"sibling_higher"
"2664","Gulella peakei","Gulella peakei","Gulella peakei","species",934871,FALSE,"sibling_higher"
"2665","Gulella perlata","Gulella perlata","Gulella perlata","species",934851,FALSE,"sibling_higher"
"2666","Gulella linguifera","Gulella linguifera","Gulella linguifera","species",408784,FALSE,"sibling_higher"
"2667","Gulella","Gulella","Gulella","genus",359665,FALSE,NA
"2668","Gulella usagarica","Gulella usagarica","Gulella usagarica","species",199555,FALSE,"sibling_higher"
"2669","Gulella princei","Gulella princei","Gulella princei","species",359237,FALSE,"sibling_higher"
"2670","Gulella radius","Gulella radius","Gulella radius","species",359239,FALSE,"sibling_higher"
"2671","Gulella sahia","Gulella sahia","Gulella sahia","species",1056159,FALSE,"sibling_higher"
"2672","Gulella sexdentata","Gulella sexdentata","Gulella sexdentata","species",1056138,FALSE,"sibling_higher"
"2673","Gulella cruciata","Gulella cruciata","Gulella cruciata","species",985399,FALSE,"sibling_higher"
"2674","Gulella subringens","Gulella subringens","Gulella subringens","species",883932,FALSE,"sibling_higher"
"2675","Gulella translucida","Gulella translucida","Gulella translucida","species",883929,FALSE,"sibling_higher"
"2676","Gulella usambarica","Gulella usambarica","Gulella usambarica","species",883938,FALSE,"sibling_higher"
"2677","Gulella disseminata","Gulella disseminata","Gulella disseminata","species",408794,FALSE,"sibling_higher"
"2678","Huttonella bicolor","Huttonella bicolor","Gulella bicolor","species",456539,TRUE,"sibling_higher"
"2679","Ptychotrema duseni","Ptychotrema duseni","Ptychotrema duseni","species",859099,FALSE,NA
"2680","Ptychotrema geminatum","Ptychotrema geminatum","Ptychotrema geminatum","species",309410,FALSE,NA
"2681","Ptychotrema runssoranum","Ptychotrema runssoranum","Ptychotrema runssoranum","species",596600,FALSE,NA
"2682","Augustula braueri","Augustula braueri","Augustula braueri","species",330113,FALSE,NA
"2683","Indoartemon","Indoartemon","Indoartemon","genus",114761,FALSE,"extinct, incertae_sedis"
"2684","Seychellaxis souleyetianus","Seychellaxis souleyetianus","Seychellaxis souleyetianus","species",596603,FALSE,NA
"2685","Stereostelevilli","Stereostelevilli","Stereostele nevilli",NA,833824,FALSE,NA
"2686","Streptartemon extraneus","Streptartemon extraneus","Streptartemon extraneus","species",833817,FALSE,NA
"2687","Anacithara lita","Anacithara lita","Anacithara lita",NA,887707,FALSE,NA
"2688","Clathurellagrotincta","Clathurellagrotincta","Lienardia nigrotincta",NA,78088,FALSE,NA
"2689","Uroteuthis sibogae","Uroteuthis sibogae","Uroteuthis sibogae","species",846002,FALSE,NA
"2690","Flabellina babai","Flabellina babai","Flabellina babai","species",44659,FALSE,"sibling_higher"
"2691","Flabellina baetica","Flabellina baetica","Flabellina baetica","species",288917,FALSE,"sibling_higher"
"2692","Flabellina ischitana","Flabellina ischitana","Flabellina ischitana","species",5878,FALSE,"sibling_higher"
"2693","Piseinotecus gaditanus","Piseinotecus gaditanus","Piseinotecus gaditanus",NA,288915,FALSE,NA
"2694","Spurillaapolitana","Spurillaapolitana","Spurilla neapolitana",NA,284204,FALSE,NA
"2695","Otopleuradicincta","Otopleuradicincta","Otopleura nodicincta",NA,338449,FALSE,"incertae_sedis_inherited"
"2696","Siphonariarmalis","Siphonariarmalis","Siphonaria normalis",NA,913212,FALSE,"incertae_sedis_inherited"
"2697","Kerguelenella lateralis","Kerguelenella lateralis","Siphonaria lateralis","species",338452,TRUE,"incertae_sedis_inherited"
"2698","Auriculinella bidentata","Auriculinella bidentata","Auriculinella bidentata","species",141026,FALSE,"incertae_sedis_inherited"
"2699","Laemodonta punctostriata","Laemodonta punctostriata","Laemodonta punctostriata",NA,37391,FALSE,"incertae_sedis_inherited"
"2700","Pythia cecillei","Pythia cecillei","Pythia cecillei",NA,833604,FALSE,"incertae_sedis_inherited"
"2701","Pythia scarabaeus","Pythia scarabaeus","Pythia scarabaeus",NA,191696,FALSE,"incertae_sedis_inherited"
"2702","Pythia","Pythia","Pythia","genus",26490,FALSE,"incertae_sedis_inherited"
