"","taxa_query","taxa","tol_sciname","rank","ott_id","is_synonym","flags"
"272","Squalidus japonicus","Squalidus japonicus","Squalidus japonicus","species",655032,FALSE,NA
"273","Candidia barbata","Candidia barbata","Candidia barbata","species",167329,FALSE,NA
"274","Raiamas senegalensis","Raiamas senegalensis","Raiamas senegalensis","species",655026,FALSE,NA
"275","Paracongertialis","Paracongertialis","Paraconger notialis",NA,349052,FALSE,NA
"276","Amblyrhynchichthys truncatus","Amblyrhynchichthys truncatus","Amblyrhynchichthys truncatus","species",864299,FALSE,NA
"277","Aulopyge huegelii","Aulopyge huegelii","Aulopyge huegelii","species",1041022,FALSE,NA
"278","Barbonymus altus","Barbonymus altus","Barbonymus altus","species",45793,FALSE,NA
"279","Catlocarpio siamensis","Catlocarpio siamensis","Catlocarpio siamensis","species",864288,FALSE,NA
"280","Hampala macrolepidota","Hampala macrolepidota","Hampala macrolepidota","species",110134,FALSE,NA
"281","Sawbwa resplendens","Sawbwa resplendens","Sawbwa resplendens","species",1026924,FALSE,NA
"282","Mystacoleucus marginatus","Mystacoleucus marginatus","Mystacoleucus marginatus","species",361286,FALSE,NA
"283","Labeobarbus intermedius","Labeobarbus intermedius","Labeobarbus intermedius","species",780947,FALSE,NA
"284","Luciobarbus sclateri","Luciobarbus sclateri","Luciobarbus sclateri","species",265992,FALSE,NA
"285","Labeo chrysophekadion","Labeo chrysophekadion","Labeo chrysophekadion","species",600399,FALSE,"sibling_higher"
"286","Garra orientalis","Garra orientalis","Garra orientalis","species",545608,FALSE,NA
"287","Schizothoraxpalensis","Schizothoraxpalensis","Schizothorax nepalensis",NA,870847,FALSE,NA
"288","Schizothorax richardsonii","Schizothorax richardsonii","Schizothorax richardsonii","species",346200,FALSE,NA
"289","Elopichthys bambusa","Elopichthys bambusa","Elopichthys bambusa","species",985355,FALSE,NA
"290","Megalobrama amblycephala","Megalobrama amblycephala","Megalobrama amblycephala","species",837011,FALSE,NA
"291","Metzia lineata","Metzia lineata","Metzia lineata","species",932689,FALSE,NA
"292","Rasbora sumatrana","Rasbora sumatrana","Rasbora sumatrana","species",377351,FALSE,"sibling_higher"
"293","Raiamas guttatus","Raiamas guttatus","Raiamas guttatus","species",211534,FALSE,NA
"294","Salmostoma bacalia","Salmostoma bacalia","Salmostoma bacalia",NA,541598,FALSE,NA
"295","Psilorhynchus homaloptera","Psilorhynchus homaloptera","Psilorhynchus homaloptera","species",156240,FALSE,NA
"296","Xyrauchen texanus","Xyrauchen texanus","Xyrauchen texanus","species",1048754,FALSE,NA
"297","Erimyzon oblongus","Erimyzon oblongus","Erimyzon oblongus","species",421710,FALSE,NA
"298","Gastromyzon zebrinus","Gastromyzon zebrinus","Gastromyzon zebrinus","species",3627884,FALSE,NA
"299","Danio dangila","Danio dangila","Danio dangila","species",292317,FALSE,NA
"300","Carassius cuvieri","Carassius cuvieri","Carassius cuvieri","species",1090373,FALSE,NA
"301","Balantiocheilos melanopterus","Balantiocheilos melanopterus","Balantiocheilos melanopterus","species",885077,FALSE,NA
"302","Sahyadria denisonii","Sahyadria denisonii","Sahyadria denisonii","species",183830,FALSE,NA
"303","Puntius semifasciolatus","Puntius semifasciolatus","Puntius semifasciolatus","species",431956,FALSE,NA
"304","Anematichthys apogon","Anematichthys apogon","Anematichthys apogon",NA,328162,FALSE,NA
"305","Acrossocheilus parallens","Acrossocheilus parallens","Acrossocheilus parallens","species",292284,FALSE,NA
"306","Neolissochilus stracheyi","Neolissochilus stracheyi","Neolissochilus stracheyi","species",98725,FALSE,NA
"307","Coreoleuciscus splendidus","Coreoleuciscus splendidus","Coreoleuciscus splendidus","species",101438,FALSE,NA
"308","Osteobrama cotio","Osteobrama cotio","Osteobrama cotio","species",497422,FALSE,NA
"309","Osteobrama cunma","Osteobrama cunma","Osteobrama cunma","species",5223705,FALSE,NA
"310","Acanthobrama persidis","Acanthobrama persidis","Acanthobrama persidis","species",427778,FALSE,NA
"311","Aspiolucius esocinus","Aspiolucius esocinus","Aspiolucius esocinus","species",3627588,FALSE,NA
"312","Yuriria alta","Yuriria alta","Yuriria alta","species",556015,FALSE,NA
"313","Hybognathuschalis","Hybognathuschalis","Hybognathus nuchalis",NA,592056,FALSE,NA
"314","Couesius plumbeus","Couesius plumbeus","Couesius plumbeus","species",583945,FALSE,NA
"315","Platygobio gracilis","Platygobio gracilis","Platygobio gracilis","species",636305,FALSE,NA
"316","Exoglossum maxillingua","Exoglossum maxillingua","Exoglossum maxillingua","species",411057,FALSE,NA
"317","Pseudochondrostoma polylepis","Pseudochondrostoma polylepis","Pseudochondrostoma polylepis","species",24057,FALSE,NA
"318","Canthophrys gongota","Canthophrys gongota","Canthophrys gongota","species",540655,FALSE,NA
"319","Beaufortia kweichowensis","Beaufortia kweichowensis","Beaufortia kweichowensis","species",377072,FALSE,NA
"320","Gastromyzon scitulus","Gastromyzon scitulus","Gastromyzon scitulus","species",3627863,FALSE,NA
"321","Sinogastromyzon puliensis","Sinogastromyzon puliensis","Sinogastromyzon puliensis","species",1004231,FALSE,NA
"322","Erromyzon sinensis","Erromyzon sinensis","Erromyzon sinensis","species",325546,FALSE,NA
"323","Traccatichthys taeniatus","Traccatichthys taeniatus","Traccatichthys taeniatus","species",266317,FALSE,NA
"324","Aborichthys elongatus","Aborichthys elongatus","Aborichthys elongatus","species",3628386,FALSE,NA
"325","Desmopuntius rhomboocellatus","Desmopuntius rhomboocellatus","Desmopuntius rhomboocellatus","species",848202,FALSE,NA
"326","Chagunius baileyi","Chagunius baileyi","Chagunius baileyi","species",78222,FALSE,NA
"327","Neolissochilus soroides","Neolissochilus soroides","Neolissochilus soroides","species",441478,FALSE,NA
"328","Pethia cumingii","Pethia cumingii","Pethia cumingii","species",1006099,FALSE,NA
"329","Barbonymus schwanefeldii","Barbonymus schwanefeldii","Barbonymus schwanefeldii","species",239124,FALSE,NA
"330","Barbodes lateristriga","Barbodes lateristriga","Barbodes lateristriga","species",789519,FALSE,NA
"331","Barbichthys laevis","Barbichthys laevis","Barbichthys laevis","species",813538,FALSE,NA
"332","Discherodontus ashmeadi","Discherodontus ashmeadi","Discherodontus ashmeadi","species",388887,FALSE,NA
"333","Discherodontus schroederi","Discherodontus schroederi","Discherodontus schroederi","species",388895,FALSE,NA
"334","Labeo dyocheilus","Labeo dyocheilus","Labeo dyocheilus","species",797719,FALSE,"sibling_higher"
"335","Labeo angra","Labeo angra","Labeo angra","species",244815,FALSE,"sibling_higher"
"336","Labiobarbus ocellatus","Labiobarbus ocellatus","Labiobarbus ocellatus","species",78838,FALSE,NA
"337","Sarcocheilichthys parvus","Sarcocheilichthys parvus","Sarcocheilichthys parvus","species",378313,FALSE,NA
"338","Cabdio morar","Cabdio morar","Cabdio morar","species",398144,FALSE,NA
"339","Pangio oblonga","Pangio oblonga","Pangio oblonga","species",101391,FALSE,NA
"340","Kichulchoia multifasciata","Kichulchoia multifasciata","Kichulchoia multifasciata",NA,4138438,FALSE,NA
"341","Koreocobitis rotundicaudata","Koreocobitis rotundicaudata","Koreocobitis rotundicaudata","species",19493,FALSE,NA
"342","Pangio cuneovirgata","Pangio cuneovirgata","Pangio cuneovirgata","species",505762,FALSE,NA
"343","Lepidocephalus macrochir","Lepidocephalus macrochir","Lepidocephalus macrochir","species",505786,FALSE,NA
"344","Kottelatlimia pristes","Kottelatlimia pristes","Kottelatlimia pristes","species",19483,FALSE,NA
"345","Pangio kuhlii","Pangio kuhlii","Pangio kuhlii","species",438241,FALSE,NA
"346","Scaphiodonichthys burmanicus","Scaphiodonichthys burmanicus","Scaphiodonichthys burmanicus","species",3627427,FALSE,NA
"347","Labeo catla","Labeo catla","Labeo catla","species",719907,FALSE,"sibling_higher"
"348","Incisilabeo behri","Incisilabeo behri","Incisilabeo behri","species",388881,FALSE,NA
"349","Schismatorhynchoskta","Schismatorhynchoskta","Schismatorhynchos nukta",NA,144148,FALSE,NA
"350","Phoxinus keumkang","Phoxinus keumkang","Phoxinus keumkang","species",264373,FALSE,NA
"351","Thynnichthys thynnoides","Thynnichthys thynnoides","Thynnichthys thynnoides","species",965144,FALSE,NA
"352","Eirmotus octozona","Eirmotus octozona","Eirmotus octozona","species",296211,FALSE,NA
"353","Puntigrus partipentazona","Puntigrus partipentazona","Puntigrus partipentazona","species",797314,FALSE,NA
"354","Cosmochilus harmandi","Cosmochilus harmandi","Cosmochilus harmandi","species",296202,FALSE,NA
"355","Tor tambroides","Tor tambroides","Tor tambroides","species",122745,FALSE,NA
"356","Chagunius chagunio","Chagunius chagunio","Chagunius chagunio","species",965148,FALSE,NA
"357","Scaphognathops bandanensis","Scaphognathops bandanensis","Scaphognathops bandanensis","species",965159,FALSE,NA
"358","Spinibarbus caldwelli","Spinibarbus caldwelli","Spinibarbus caldwelli","species",186925,FALSE,NA
"359","Barbodes aurotaeniatus","Barbodes aurotaeniatus","Barbodes aurotaeniatus","species",3627332,FALSE,NA
"360","Hypsibarbus vernayi","Hypsibarbus vernayi","Hypsibarbus vernayi","species",1044826,FALSE,NA
"361","Labeo dussumieri","Labeo dussumieri","Labeo dussumieri","species",797715,FALSE,"sibling_higher"
"362","Osteochilus melanopleurus","Osteochilus melanopleurus","Osteochilus melanopleurus",NA,354735,FALSE,NA
"363","Henicorhynchus lineatus","Henicorhynchus lineatus","Henicorhynchus lineatus","species",310579,FALSE,NA
"364","Crossocheilus reticulatus","Crossocheilus reticulatus","Crossocheilus reticulatus","species",310587,FALSE,NA
"365","Cirrhinus molitorella","Cirrhinus molitorella","Cirrhinus molitorella","species",545616,FALSE,NA
"366","Microphysogobio longidorsalis","Microphysogobio longidorsalis","Microphysogobio longidorsalis","species",1089008,FALSE,NA
"367","Nicholsicyprisrmalis","Nicholsicyprisrmalis","Nicholsicypris normalis",NA,945458,FALSE,NA
"368","Yaoshanicus arcus","Yaoshanicus arcus","Yaoshanicus arcus","species",1028708,FALSE,NA
"369","Sundadanio axelrodi","Sundadanio axelrodi","Sundadanio axelrodi","species",247369,FALSE,NA
"370","Microdevariona","Microdevariona","Microdevario",NA,521467,FALSE,"sibling_higher"
"371","Danio margaritatus","Danio margaritatus","Danio margaritatus","species",307754,FALSE,NA
"372","Mesonoemacheilus triangularis","Mesonoemacheilus triangularis","Mesonoemacheilus triangularis","species",398525,FALSE,NA
"373","Clypeobarbus pleuropholis","Clypeobarbus pleuropholis","Clypeobarbus pleuropholis","species",3627507,FALSE,NA
"374","Thynnichthys polylepis","Thynnichthys polylepis","Thynnichthys polylepis","species",3627419,FALSE,NA
"375","Garra poecilura","Garra poecilura","Garra poecilura","species",3626967,FALSE,NA
"376","Schizothorax esocinus","Schizothorax esocinus","Schizothorax esocinus","species",339657,FALSE,NA
"377","Schizothorax plagiostomus","Schizothorax plagiostomus","Schizothorax plagiostomus","species",814400,FALSE,NA
"378","Hemibarbus mylodon","Hemibarbus mylodon","Hemibarbus mylodon","species",263290,FALSE,NA
"379","Hemibarbus umbrifer","Hemibarbus umbrifer","Hemibarbus umbrifer","species",401092,FALSE,NA
"380","Sarcocheilichthys sinensis","Sarcocheilichthys sinensis","Sarcocheilichthys sinensis","species",1038651,FALSE,NA
"381","Microrasbora erythromicron","Microrasbora erythromicron","Microrasbora erythromicron",NA,744612,FALSE,NA
"382","Boraras maculatus","Boraras maculatus","Boraras maculatus","species",196417,FALSE,NA
"383","Trigonostigma heteromorpha","Trigonostigma heteromorpha","Trigonostigma heteromorpha","species",744597,FALSE,NA
"384","Luciosoma setigerum","Luciosoma setigerum","Luciosoma setigerum","species",780676,FALSE,NA
"385","Danionella mirifica","Danionella mirifica","Danionella mirifica","species",307762,FALSE,NA
"386","Devario devario","Devario devario","Devario devario","species",43746,FALSE,NA
"387","Microrasbora rubescens","Microrasbora rubescens","Microrasbora rubescens","species",953568,FALSE,NA
"388","Tanichthys micagemmae","Tanichthys micagemmae","Tanichthys micagemmae","species",746482,FALSE,NA
"389","Rasbora cephalotaenia","Rasbora cephalotaenia","Rasbora cephalotaenia","species",744607,FALSE,"sibling_higher"
"390","Barilius bendelisis","Barilius bendelisis","Barilius bendelisis",NA,389311,FALSE,NA
"391","Psilorhynchus balitora","Psilorhynchus balitora","Psilorhynchus balitora","species",3626533,FALSE,NA
"392","Thoburnia rhothoeca","Thoburnia rhothoeca","Thoburnia rhothoeca","species",1048757,FALSE,NA
"393","Homaloptera parclitella","Homaloptera parclitella","Homaloptera parclitella","species",675601,FALSE,NA
"394","Homaloptera ogilviei","Homaloptera ogilviei","Homaloptera ogilviei","species",3627816,FALSE,NA
"395","Homalosoma hainanensis","Homalosoma hainanensis","Homalosoma hainanensis",NA,974749,FALSE,NA
"396","Schistura pridii","Schistura pridii","Schistura pridii","species",3628321,FALSE,NA
"397","Nemacheilus pallidus","Nemacheilus pallidus","Nemacheilus pallidus","species",746480,FALSE,NA
"398","Schistura corica","Schistura corica","Schistura corica","species",751676,FALSE,NA
"399","Tuberoschistura baenzigeri","Tuberoschistura baenzigeri","Tuberoschistura baenzigeri","species",339650,FALSE,NA
"400","Ellopostoma mystax","Ellopostoma mystax","Ellopostoma mystax","species",1027716,FALSE,NA
"401","Cromerialotica","Cromerialotica","Cromeria nilotica",NA,707096,FALSE,NA
"402","Boulengeromyrus knoepffleri","Boulengeromyrus knoepffleri","Boulengeromyrus knoepffleri",NA,341704,FALSE,NA
"403","Campylomormyrusmenius","Campylomormyrusmenius","Campylomormyrus numenius",NA,812409,FALSE,NA
"404","Isichthys henryi","Isichthys henryi","Isichthys henryi",NA,622893,FALSE,NA
"405","Ivindomyrus marchei","Ivindomyrus marchei","Ivindomyrus marchei","species",341708,FALSE,NA
"406","Marcusenius senegalensis","Marcusenius senegalensis","Marcusenius senegalensis","species",637287,FALSE,NA
"407","Mormyrops anguilloides","Mormyrops anguilloides","Mormyrops anguilloides","species",916692,FALSE,NA
"408","Mormyrus rume","Mormyrus rume","Mormyrus rume",NA,390981,FALSE,NA
"409","Pollimyrus adspersus","Pollimyrus adspersus","Pollimyrus adspersus","species",633260,FALSE,NA
"410","Clupeichthys aesarnensis","Clupeichthys aesarnensis","Clupeichthys aesarnensis","species",419789,FALSE,NA
"411","Clupeichthys perakensis","Clupeichthys perakensis","Clupeichthys perakensis","species",71082,FALSE,NA
"412","Clupeichthys goniognathus","Clupeichthys goniognathus","Clupeichthys goniognathus","species",550267,FALSE,NA
"413","Sundasalanx praecox","Sundasalanx praecox","Sundasalanx praecox","species",122882,FALSE,NA
"414","Odaxothrissa losera","Odaxothrissa losera","Odaxothrissa losera","species",122877,FALSE,NA
"415","Microthrissa royauxi","Microthrissa royauxi","Microthrissa royauxi","species",36983,FALSE,"sibling_higher"
"416","Potamothrissa acutirostris","Potamothrissa acutirostris","Potamothrissa acutirostris","species",122885,FALSE,NA
"417","Microthrissa congica","Microthrissa congica","Microthrissa congica",NA,36977,FALSE,"sibling_higher"
"418","Potamothrissa obtusirostris","Potamothrissa obtusirostris","Potamothrissa obtusirostris","species",36988,FALSE,NA
"419","Colomesus asellus","Colomesus asellus","Colomesus asellus","species",860935,FALSE,NA
"420","Auriglobus modestus","Auriglobus modestus","Auriglobus modestus","species",479634,FALSE,NA
"421","Carinotetraodon lorteti","Carinotetraodon lorteti","Carinotetraodon lorteti","species",860939,FALSE,NA
"422","Carinotetraodon salivator","Carinotetraodon salivator","Carinotetraodon salivator","species",1005677,FALSE,NA
"423","Pao palembangensis","Pao palembangensis","Pao palembangensis","species",860931,FALSE,NA
"424","Monotrete cochinchinensis","Monotrete cochinchinensis","Monotrete cochinchinensis",NA,479673,FALSE,NA
"425","Chelonodontops pleurospilus","Chelonodontops pleurospilus","Chelonodontops pleurospilus",NA,479641,FALSE,NA
"426","Citharinus congicus","Citharinus congicus","Citharinus congicus","species",753352,FALSE,NA
"427","Crenuchus spilurus","Crenuchus spilurus","Crenuchus spilurus","species",278618,FALSE,NA
"428","Curimatopsis evelynae","Curimatopsis evelynae","Curimatopsis evelynae","species",972699,FALSE,NA
"429","Hemiodopsis gracilis","Hemiodopsis gracilis","Hemiodopsis gracilis",NA,78404,FALSE,NA
"430","Hepsetus odoe","Hepsetus odoe","Hepsetus odoe","species",128234,FALSE,NA
"431","Hoplias malabaricus","Hoplias malabaricus","Hoplias malabaricus","species",179348,FALSE,NA
"432","Leporinus affinis","Leporinus affinis","Leporinus affinis","species",374156,FALSE,NA
"433","Lebiasina astrigata","Lebiasina astrigata","Lebiasina astrigata","species",278606,FALSE,NA
"434","Apareiodon affinis","Apareiodon affinis","Apareiodon affinis","species",533482,FALSE,NA
"435","Paracheirodon innesi","Paracheirodon innesi","Paracheirodon innesi","species",783059,FALSE,NA
"436","Pygocentrusttereri","Pygocentrusttereri","Pygocentrus nattereri",NA,649803,FALSE,NA
"437","Amblydoras gonzalezi","Amblydoras gonzalezi","Amblydoras gonzalezi","species",98262,FALSE,NA
"438","Bunocephalus coracoideus","Bunocephalus coracoideus","Bunocephalus coracoideus","species",693715,FALSE,NA
"439","Chaca bankanensis","Chaca bankanensis","Chaca bankanensis","species",428018,FALSE,NA
"440","Diplomysteshuelbutaensis","Diplomysteshuelbutaensis","Diplomystes nahuelbutaensis",NA,634728,FALSE,NA
"441","Hara jerdoni","Hara jerdoni","Hara jerdoni",NA,851188,FALSE,NA
"442","Liobagrus reinii","Liobagrus reinii","Liobagrus reinii","species",804549,FALSE,NA
"443","Pareutropius debauwi","Pareutropius debauwi","Pareutropius debauwi","species",1057296,FALSE,NA
"444","Pangasius larnaudii","Pangasius larnaudii","Pangasius larnaudii","species",334566,FALSE,NA
"445","Pimelodus pictus","Pimelodus pictus","Pimelodus pictus","species",488963,FALSE,NA
"446","Silurus asotus","Silurus asotus","Silurus asotus","species",967323,FALSE,NA
"447","Synodontis schoutedeni","Synodontis schoutedeni","Synodontis schoutedeni","species",367531,FALSE,NA
