"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"1070","Paradoneis lyra","Paradoneis lyra","species",130585,378443,5197134,7490312,"Paradoneis lyra","Paradoneis lyra","Paradoneis lyra","Paradoneis lyra (Southern, 1914)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Southern, 1914)","Animalia",NA,"Paraonidae","Paradoneis","0","0"
"1071","Paradoneis armata","Paradoneis armata","species",130579,923557,5197140,4978036,"Paradoneis armata","Paradoneis armata","Paradoneis armata","Paradoneis armata Glémarec, 1966","Annelida","Polychaeta","accepted",NA,FALSE,"","Glémarec, 1966","Animalia",NA,"Paraonidae","Paradoneis","0","0"
"1072","Cirrophorus nikebianchii","Cirrophorus nikebianchii","species",1035451,923623,9491519,7490306,"Cirrophorus nikebianchii","Cirrophorus nikebianchii","Cirrophorus nikebianchii","Cirrophorus nikebianchii Langeneck, Barbieri, Maltagliati & Castelli, 2017","Annelida","Polychaeta","accepted",NA,FALSE,"","Langeneck, Barbieri, Maltagliati & Castelli, 2017","Animalia",NA,"Paraonidae","Cirrophorus","0","0"
"1073","Paraonis fulgens","Paraonis fulgens","species",146932,923569,2318488,4978048,"Paraonis fulgens","Paraonis fulgens","Paraonis fulgens","Paraonis fulgens (Levinsen, 1884)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Levinsen, 1884)","Animalia",NA,"Paraonidae","Paraonis","0","0"
"1074","Cirrophorus","Cirrophorus","genus",129431,541662,2318431,178304,"Cirrophorus","Cirrophorus","Cirrophorus","Cirrophorus Ehlers, 1908","Annelida","Polychaeta","accepted",NA,FALSE,"","Ehlers, 1908","Animalia",NA,"Paraonidae","Cirrophorus","0","0"
"1075","Protodrilus oculifer","Protodrilus oculifer","species",130851,923564,5197635,4985513,"Protodrilus oculifer","Protodrilus oculifer","Protodrilus oculifer","Protodrilus oculifer Pierantoni, 1908","Annelida","Polychaeta","accepted",NA,FALSE,"hidden_inherited, sibling_higher","Pierantoni, 1908","Animalia",NA,"Protodrilidae","Protodrilus","0","0"
"1076","Protodrilus","Protodrilus","genus",129514,530362,7836639,4165397,"Protodrilus","Proctodrilus","Protodrilus","Protodrilus Hatschek, 1881","Annelida","Polychaeta","accepted",NA,FALSE,"incertae_sedis","Hatschek, 1881","Animalia",NA,"Protodrilidae","Protodrilus","0","0"
"1077","Protodrilus","Proctodrilus","genus",NA,530362,7836639,4165397,NA,"Proctodrilus","Protodrilus","Protodrilus Hatschek, 1881","Annelida","Polychaeta","nomen dubium","junior homonym",FALSE,"incertae_sedis",NA,"Animalia",NA,"Protodrilidae","Protodrilus","0","0"
"1078","Protodriloides symbioticus","Protodriloides symbioticus",NA,NA,NA,NA,444806,NA,"Protodriloides symbioticus",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,"Protodrilidae",NA,NA,NA
"1079","Claudrilus","Claudrilus","genus",995101,923616,8907818,7915985,"Claudrilus","Chacdrilus","Claudrilus","Claudrilus Martínez, Di Domenico, Rouse & Worsaae, 2015","Annelida","Polychaeta","accepted",NA,FALSE,"","Martínez, Di Domenico, Rouse & Worsaae, 2015","Animalia",NA,"Protodrilidae","Claudrilus","0","0"
"1080","Astomus taenioides","Astomus taenioides","species",326681,923576,5197606,120272,"Astomus taenioides","Astomus taenioides","Astomus taenioides","Astomus taenioides Jouin, 1979","Annelida","Polychaeta","accepted",NA,FALSE,"hidden_inherited","Jouin, 1979","Animalia",NA,"Protodrilidae","Astomus","0","0"
"1081","Protodrilus gracilis","Protodrilus gracilis",NA,NA,NA,NA,4985535,NA,"Protodrilus gracilis",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited, sibling_higher",NA,NA,NA,"Protodrilidae",NA,NA,NA
"1082","Protodrilus affinis","Protodrilus affinis","species",130840,923562,5197610,4985526,"Protodrilus affinis","Protodrilus affinis","Protodrilus affinis","Protodrilus affinis Jouin, 1968","Annelida","Polychaeta","accepted",NA,FALSE,"hidden_inherited, sibling_higher","Jouin, 1968","Animalia",NA,"Protodrilidae","Protodrilus","0","0"
"1083","Protodrilus adhaerens","Protodrilus adhaerens",NA,NA,NA,NA,4985529,NA,"Protodrilus adhaerens",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited, sibling_higher",NA,NA,NA,"Protodrilidae",NA,NA,NA
"1084","Protodriloides","Protodriloides",NA,NA,NA,NA,444807,NA,"Protodriloides",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"hidden_inherited",NA,NA,NA,"Protodrilidae",NA,NA,NA
"1085","Psammodrilus curinigallettii","Psammodrilus curinigallettii","species",865762,923610,8410711,5972880,"Psammodrilus curinigallettii","Psammodrilus curinigallettii","Psammodrilus curinigallettii","Psammodrilus curinigallettii Worsaae, Kvindebjerg & Martínez, 2015","Annelida","Polychaeta","accepted",NA,FALSE,"","Worsaae, Kvindebjerg & Martínez, 2015","Animalia",NA,"Psammodrilidae","Psammodrilus","0","0"
"1086","Naineris grubei","Naineris grubei","species",334058,923588,2320036,4977175,"Naineris grubei","Naineris grubei","Naineris grubei","Naineris grubei (Gravier, 1908)","Annelida","Polychaeta","accepted",NA,FALSE,"sibling_higher","(Gravier, 1908)","Animalia",NA,"Orbiniidae","Naineris","0","0"
"1087","Leitoscoloplos bifurcatus","Leitoscoloplos bifurcatus","species",849474,923609,4810732,4977162,"Leitoscoloplos bifurcatus","Leitoscoloplos bifurcatus","Leitoscoloplos bifurcatus","Leitoscoloplos bifurcatus (Hartman, 1957)","Annelida","Polychaeta","accepted",NA,FALSE,"","(Hartman, 1957)","Animalia",NA,"Orbiniidae","Leitoscoloplos","0","0"
"1088","Pristina","Pristina",NA,NA,NA,NA,704414,NA,"Pristina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1089","Branchiodrilus","Branchiodrilus",NA,NA,NA,NA,2847578,NA,"Branchiodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1090","Vejdovskyella comata","Vejdovskyella comata",NA,NA,NA,NA,919320,NA,"Vejdovskyella comata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1091","Ainudrilus pauciseta","Ainudrilus pauciseta","species",395712,923592,5716174,388722,"Ainudrilus pauciseta","Ainudrilus pauciseta","Ainudrilus pauciseta","Ainudrilus pauciseta Wang & Erséus, 2003","Annelida","Clitellata","accepted",NA,FALSE,"","Wang & Erséus, 2003","Animalia","Tubificida","Naididae","Ainudrilus","0","0"
"1092","Limnodrilus grandisetosus","Limnodrilus grandisetosus",NA,NA,NA,NA,7488097,NA,"Limnodrilus grandisetosus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1093","Limnodrilus rubripenis","Limnodrilus rubripenis",NA,NA,NA,NA,2846441,NA,"Limnodrilus rubripenis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1094","Limnodrilus silvani","Limnodrilus silvani",NA,NA,NA,NA,2846436,NA,"Limnodrilus silvani",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1095","Alexandrovia","Alexandrovia",NA,NA,NA,NA,4165454,NA,"Alexandrovia",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1096","Doliodrilus tener","Doliodrilus tener","species",475657,923594,5854715,1020284,"Doliodrilus tener","Doliodrilus tener","Doliodrilus tener","Doliodrilus tener Erséus, 1984","Annelida","Clitellata","accepted",NA,FALSE,"","Erséus, 1984","Animalia","Tubificida","Naididae","Doliodrilus","0","0"
"1097","Epirodrilus pygmaeus","Epirodrilus pygmaeus",NA,NA,NA,NA,139730,NA,"Epirodrilus pygmaeus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1098","Limnodriloides appendiculatus","Limnodriloides appendiculatus","species",137490,923565,2308456,1070792,"Limnodriloides appendiculatus","Limnodriloides appendiculatus","Limnodriloides appendiculatus","Limnodriloides appendiculatus Pierantoni, 1903","Annelida","Clitellata","accepted",NA,FALSE,"","Pierantoni, 1903","Animalia","Tubificida","Naididae","Limnodriloides","0","0"
"1099","Psammoryctides albicola","Psammoryctides albicola","species",476056,923605,4410062,2846425,"Psammoryctides albicola","Psammoryctides albicola","Psammoryctides albicola","Psammoryctides albicola (Michaelsen, 1901)","Annelida","Clitellata","accepted",NA,FALSE,"","(Michaelsen, 1901)","Animalia","Tubificida","Naididae","Psammoryctides","0","0"
"1100","Varichaetadrilus","Varichaetadrilus",NA,NA,NA,NA,650509,NA,"Varichaetadrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1101","Pontobdella","Pontobdella","genus",116943,897768,2307821,801551,"Pontobdella","Pontobdella","Pontobdella","Pontobdella Leach, 1815","Annelida","Clitellata","accepted",NA,FALSE,"sibling_higher","Leach, 1815","Animalia","Rhynchobdellida","Piscicolidae","Pontobdella","0","0"
"1102","Placobdella hollensis","Placobdella hollensis",NA,NA,NA,NA,2847216,NA,"Placobdella hollensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1103","Limnatis paluda","Limnatis paluda",NA,NA,NA,NA,780882,NA,"Limnatis paluda",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"1104","Glossiphonia concolor","Glossiphonia concolor",NA,NA,NA,NA,205091,NA,"Glossiphonia concolor",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1105","Trocheta haskonis","Trocheta haskonis",NA,NA,NA,NA,172134,NA,"Trocheta haskonis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"1106","Salifa","Salifa",NA,NA,NA,NA,631096,NA,"Salifa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"1107","Mimobdella japonica","Mimobdella japonica",NA,NA,NA,NA,700586,NA,"Mimobdella japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Salifidae",NA,NA,NA
"1108","Orobdella","Orobdella",NA,NA,NA,NA,631092,NA,"Orobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Orobdellidae",NA,NA,NA
"1109","Poecilobdella","Poecilobdella",NA,NA,NA,NA,12250,NA,"Poecilobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"1110","Beringobdella rectangulata","Beringobdella rectangulata","species",370605,923329,2307875,360735,"Beringobdella rectangulata","Beringobdella rectangulata","Beringobdella rectangulata","Beringobdella rectangulata (Levinsen, 1881)","Annelida","Clitellata","accepted",NA,FALSE,"","(Levinsen, 1881)","Animalia","Rhynchobdellida","Piscicolidae","Beringobdella","0","0"
"1111","Ozobranchus jantseanus","Ozobranchus jantseanus",NA,NA,NA,NA,2847038,NA,"Ozobranchus jantseanus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Ozobranchidae",NA,NA,NA
"1112","Gastrostomobdella monticola","Gastrostomobdella monticola",NA,NA,NA,NA,700583,NA,"Gastrostomobdella monticola",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Gastrostomobdellidae",NA,NA,NA
"1113","Gastrostomobdella","Gastrostomobdella",NA,NA,NA,NA,153024,NA,"Gastrostomobdella",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Gastrostomobdellidae",NA,NA,NA
"1114","Limnotrachelobdella sinensis","Limnotrachelobdella sinensis","species",740733,923331,7738434,5705896,"Limnotrachelobdella sinensis","Limnotrachelobdella sinensis","Limnotrachelobdella sinensis","Limnotrachelobdella sinensis (Blanchard, 1896)","Annelida","Clitellata","accepted",NA,FALSE,"","(Blanchard, 1896)","Animalia","Rhynchobdellida","Piscicolidae","Limnotrachelobdella","0","0"
"1115","Eisenia","Eisenia","genus",1040050,26353,NA,316447,"Eisenia","Eisenia (genus in Lophotrochozoa)","Eisenia",NA,"Annelida","Clitellata","accepted",NA,FALSE,"","Malm, 1877","Animalia","Crassiclitellata","Lumbricidae","Eisenia","1","1"
"1116","Eisenia andrei","Eisenia andrei",NA,NA,NA,NA,279738,NA,"Eisenia andrei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"1117","Haemadipsa japonica","Haemadipsa japonica",NA,NA,NA,NA,505557,NA,"Haemadipsa japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"1118","Bothrioneurum vejdovskyanum","Bothrioneurum vejdovskyanum",NA,NA,NA,NA,1020273,NA,"Bothrioneurum vejdovskyanum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1119","Haementeria officinalis","Haementeria officinalis",NA,NA,NA,NA,509176,NA,"Haementeria officinalis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"1120","Embolocephalus","Embolocephalus",NA,NA,NA,NA,642960,NA,"Embolocephalus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1121","Aulodrilus pluriseta","Aulodrilus pluriseta",NA,NA,NA,NA,986495,NA,"Aulodrilus pluriseta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1122","Potamothrix hammoniensis","Potamothrix hammoniensis",NA,NA,NA,NA,166757,NA,"Potamothrix hammoniensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1123","Tasserkidrilus","Tasserkidrilus","genus",475538,923415,4405162,2847644,"Tasserkidrilus","Tasserkidrilus","Tasserkidrilus","Tasserkidrilus Holmquist, 1985","Annelida","Clitellata","accepted",NA,FALSE,"","Holmquist, 1985","Animalia","Tubificida","Naididae","Tasserkidrilus","0","0"
"1124","Nais christinae","Nais christinae",NA,NA,NA,NA,269916,NA,"Nais christinae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1125","Pristina jenkinae","Pristina jenkinae",NA,NA,NA,NA,713983,NA,"Pristina jenkinae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"1126","Globulidrilus riparius","Globulidrilus riparius",NA,NA,NA,NA,2846803,NA,"Globulidrilus riparius",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"1127","Ainudrilus","Ainudrilus","genus",391256,920945,7236604,670696,"Ainudrilus","Ainudrilus","Ainudrilus","Ainudrilus Finogenova, 1982","Annelida","Clitellata","accepted",NA,FALSE,"","Finogenova, 1982","Animalia","Tubificida","Naididae","Ainudrilus","0","0"
"1128","Aktedrilus","Aktedrilus","genus",137367,32999,4307769,76680,"Aktedrilus","Aktedrilus","Aktedrilus","Aktedrilus Knöllner, 1935","Annelida","Clitellata","accepted",NA,FALSE,"","Knöllner, 1935","Animalia","Tubificida","Naididae","Aktedrilus","0","0"
"1129","Capilloventer australis","Capilloventer australis","species",993416,923338,4812041,219225,"Capilloventer australis","Capilloventer australis","Capilloventer australis","Capilloventer australis Erséus, 1993","Annelida","Clitellata","accepted",NA,FALSE,"","Erséus, 1993","Animalia","Capilloventrida","Capilloventridae","Capilloventer","0","0"
"1130","Doliodrilus fibrisaccus","Doliodrilus fibrisaccus","species",475654,923593,5958376,2846216,"Doliodrilus fibrisaccus","Doliodrilus fibrisaccus","Doliodrilus fibrisaccus","Doliodrilus fibrisaccus Wang & Erséus, 2004","Annelida","Clitellata","accepted",NA,FALSE,"","Wang & Erséus, 2004","Animalia","Tubificida","Naididae","Doliodrilus","0","0"
"1131","Enchytraeus","Enchytraeus","genus",137347,210933,2308266,840753,"Enchytraeus","Enchytraeus","Enchytraeus","Enchytraeus Henle, 1837","Annelida","Clitellata","accepted",NA,FALSE,"","Henle, 1837","Animalia","Enchytraeida","Enchytraeidae","Enchytraeus","0","0"
"1132","Limnodriloides pierantonii","Limnodriloides pierantonii","species",137494,923566,4307720,2846573,"Limnodriloides pierantonii","Limnodriloides pierantonii","Limnodriloides pierantonii","Limnodriloides pierantonii (Hrabĕ, 1971)","Annelida","Clitellata","accepted",NA,FALSE,"","(Hrabĕ, 1971)","Animalia","Tubificida","Naididae","Limnodriloides","0","0"
"1133","Limnodriloides rubicundus","Limnodriloides rubicundus","species",475824,923598,2308451,1070790,"Limnodriloides rubicundus","Limnodriloides rubicundus","Limnodriloides rubicundus","Limnodriloides rubicundus Erséus, 1982","Annelida","Clitellata","accepted",NA,FALSE,"","Erséus, 1982","Animalia","Tubificida","Naididae","Limnodriloides","0","0"
"1134","Limnodriloides sacculus","Limnodriloides sacculus","species",475825,923599,5958495,2846602,"Limnodriloides sacculus","Limnodriloides sacculus","Limnodriloides sacculus","Limnodriloides sacculus Erséus, 1990","Annelida","Clitellata","accepted",NA,FALSE,"","Erséus, 1990","Animalia","Tubificida","Naididae","Limnodriloides","0","0"
"1135","Limnodriloides","Limnodriloides","genus",137362,656837,2308449,42372,"Limnodriloides","Limnodriloides","Limnodriloides","Limnodriloides Pierantoni, 1903","Annelida","Clitellata","accepted",NA,FALSE,"","Pierantoni, 1903","Animalia","Tubificida","Naididae","Limnodriloides","0","0"
"1136","Macquaridrilus","Macquaridrilus","genus",475525,920954,9409564,2847707,"Macquaridrilus","Macquaridrilus","Macquaridrilus","Macquaridrilus Jamieson, 1968","Annelida","Clitellata","accepted",NA,FALSE,"","Jamieson, 1968","Animalia","Tubificida","Naididae","Macquaridrilus","0","0"
"1137","Thalassodrilides gurwitschi","Thalassodrilides gurwitschi","species",137496,923567,4307727,767195,"Thalassodrilides gurwitschi","Thalassodrilides gurwitschi","Thalassodrilides gurwitschi","Thalassodrilides gurwitschi (Hrabĕ, 1971)","Annelida","Clitellata","accepted",NA,FALSE,"","(Hrabĕ, 1971)","Animalia","Tubificida","Naididae","Thalassodrilides","0","0"
"1138","Propappus volki","Propappus volki",NA,NA,NA,NA,320549,NA,"Propappus volki",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Propappidae",NA,NA,NA
"1139","Pontodrilus","Pontodrilus","genus",137354,33394,7583234,180479,"Pontodrilus","Pontodrilus","Pontodrilus","Pontodrilus Perrier, 1874","Annelida","Clitellata","accepted",NA,FALSE,"","Perrier, 1874","Animalia","Crassiclitellata","Megascolecidae","Pontodrilus","0","0"
"1140","Pelagomacellicephala iliffei","Pelagomacellicephala iliffei","species",330452,920957,2314570,4984841,"Pelagomacellicephala iliffei","Pelagomacellicephala iliffei","Pelagomacellicephala iliffei","Pelagomacellicephala iliffei Pettibone, 1985","Annelida","Polychaeta","accepted",NA,FALSE,"","Pettibone, 1985","Animalia","Phyllodocida","Polynoidae","Pelagomacellicephala","0","0"
"1141","Parergodrilus heideri","Parergodrilus heideri",NA,NA,NA,NA,638596,NA,"Parergodrilus heideri",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Parergodrilidae",NA,NA,NA
"1142","Stygocapitella australis","Stygocapitella australis","species",1008815,923621,9309381,7489567,"Stygocapitella australis","Stygocapitella australis","Stygocapitella australis","Stygocapitella australis Struck, Koczula, Stateczny, Meyer & Purschke, 2017","Annelida","Polychaeta","accepted",NA,FALSE,"","Struck, Koczula, Stateczny, Meyer & Purschke, 2017","Animalia",NA,"Parergodrilidae","Stygocapitella","0","0"
"1143","Stygocapitella subterranea","Stygocapitella subterranea","species",130589,171877,2317844,116803,"Stygocapitella subterranea","Stygocapitella subterranea","Stygocapitella subterranea","Stygocapitella subterranea Knöllner, 1934","Annelida","Polychaeta","accepted",NA,FALSE,"","Knöllner, 1934","Animalia",NA,"Parergodrilidae","Stygocapitella","0","0"
"1144","Riftia pachyptila","Riftia pachyptila","species",266010,181204,2329590,954033,"Riftia pachyptila","Riftia pachyptila","Riftia pachyptila","Riftia pachyptila Jones, 1981","Annelida","Polychaeta","accepted",NA,FALSE,"","Jones, 1981","Animalia","Sabellida","Siboglinidae","Riftia","0","0"
"1145","Escarpia spicata","Escarpia spicata","species",265924,212097,2307341,117877,"Escarpia spicata","Escarpia spicata","Escarpia spicata","Escarpia spicata Jones, 1985","Annelida","Polychaeta","accepted",NA,FALSE,"","Jones, 1985","Animalia","Sabellida","Siboglinidae","Escarpia","0","0"
"1146","Paralvinella","Paralvinella","genus",324591,79692,2324367,386355,"Paralvinella","Paralvinella","Paralvinella","Paralvinella Desbruyères & Laubier, 1982","Annelida","Polychaeta","accepted",NA,FALSE,"","Desbruyères & Laubier, 1982","Animalia","Terebellida","Alvinellidae","Paralvinella","0","0"
"1147","Pisione bulbifera","Pisione bulbifera",NA,NA,NA,NA,4981007,NA,"Pisione bulbifera",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
"1148","Pisione guanche","Pisione guanche",NA,NA,NA,NA,4981023,NA,"Pisione guanche",NA,NA,"Annelida","Polychaeta",NA,NA,FALSE,"",NA,NA,NA,"Pisionidae",NA,NA,NA
