"","species","obisgbif","love2021","hakai2020","hart","hakaiseine","hakaisample","caution","verifiedbc","terrestrial_only","freshwater_only","worms_sciname","class","order","family","genus","status","unacceptreason","is_synonym","worms_aphiaid","bold_id","gbif_key","ott_id"
"1805","Sebastes caurinus",NA,NA,1,1,1,1,NA,NA,"0","0","Sebastes caurinus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274780,33903,2335455,1057078
"1806","Pleuronichthys coenosus",NA,NA,1,0,1,1,NA,NA,"0","0","Pleuronichthys coenosus","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronichthys","accepted",NA,FALSE,282290,33921,2409249,1091692
"1807","Pleuronichthys decurrens",NA,NA,1,0,1,0,NA,NA,"0","0","Pleuronichthys decurrens","Actinopteri","Pleuronectiformes","Pleuronectidae","Pleuronichthys","accepted",NA,FALSE,282292,34549,2409246,1077979
"1808","Pholis laeta",NA,NA,1,1,1,1,NA,NA,"0","0","Pholis laeta","Actinopteri","Perciformes","Pholidae","Pholis","accepted",NA,FALSE,273689,125636,5210424,106653
"1809","Sebastes diaconus",NA,NA,1,0,0,0,NA,NA,"0","0","Sebastes diaconus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,1384909,NA,8957040,7650657
"1810","Chirolophis decoratus",NA,NA,1,1,0,0,NA,NA,"0","0","Chirolophis decoratus","Actinopteri","Perciformes","Stichaeidae","Chirolophis","accepted",NA,FALSE,254576,125569,2394964,290384
"1811","Salvelinus malma",NA,NA,1,1,1,1,NA,NA,"0","0","Salvelinus malma","Actinopteri","Salmoniformes","Salmonidae","Salvelinus","accepted",NA,FALSE,254570,88751,4284020,688336
"1812","Sebastes ciliatus",NA,NA,1,1,0,0,NA,NA,"0","0","Sebastes ciliatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274782,140880,2335476,1057071
"1813","Parophrys vetulus",NA,NA,1,0,1,1,NA,NA,"0","0","Parophrys vetulus","Actinopteri","Pleuronectiformes","Pleuronectidae","Parophrys","accepted",NA,FALSE,254393,33893,2409370,835838
"1814","Myoxocephalus polyacanthocephalus",NA,NA,1,1,1,0,NA,NA,"0","0","Myoxocephalus polyacanthocephalus","Actinopteri","Perciformes","Cottidae","Myoxocephalus","accepted",NA,FALSE,254528,101094,2333818,582925
"1815","Rhamphocottus richardsonii",NA,NA,1,0,0,1,NA,NA,"0","0","Rhamphocottus richardsonii","Actinopteri","Perciformes","Rhamphocottidae","Rhamphocottus","accepted",NA,FALSE,282578,125517,2336938,706152
"1816","Clupea pallasi",NA,NA,1,0,0,0,NA,NA,"0","0","Clupea pallasii pallasii","Actinopteri","Clupeiformes","Clupeidae","Clupea","unaccepted","misspelling",TRUE,293568,NA,4284074,421318
"1817","Anoplarchus purpurescens",NA,NA,1,1,1,0,NA,NA,"0","0","Anoplarchus purpurescens","Actinopteri","Perciformes","Stichaeidae","Anoplarchus","accepted",NA,FALSE,279633,78132,2394914,865045
"1818","Rimicola muscarum",NA,NA,1,1,1,1,NA,NA,"0","0","Rimicola muscarum","Actinopteri","Gobiesociformes","Gobiesocidae","Rimicola","accepted",NA,FALSE,282617,99728,5214482,584437
"1819","Hexagrammos decagrammus",NA,NA,1,1,1,1,NA,NA,"0","0","Hexagrammos decagrammus","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",NA,FALSE,240732,33916,2336472,305854
"1820","Brachyistius frenatus",NA,NA,1,1,1,1,NA,NA,"0","0","Brachyistius frenatus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Brachyistius","accepted",NA,FALSE,240721,99711,2389277,29170
"1821","Ophiodon elongatus",NA,NA,1,1,1,1,NA,NA,"0","0","Ophiodon elongatus","Actinopteri","Perciformes","Hexagrammidae","Ophiodon","accepted",NA,FALSE,240745,17835,2336521,849032
"1822","Synchirus gilli",NA,NA,1,1,1,0,NA,NA,"0","0","Synchirus gilli","Actinopteri","Perciformes","Cottidae","Synchirus","accepted",NA,FALSE,282921,125638,2334298,170497
"1823","Engraulis mordax",NA,NA,1,0,1,1,NA,NA,"0","0","Engraulis mordax","Actinopteri","Clupeiformes","Engraulidae","Engraulis","accepted",NA,FALSE,272286,33922,2414024,29754
"1824","Gobiesox maeandricus",NA,NA,1,1,1,1,NA,NA,"0","0","Gobiesox maeandricus","Actinopteri","Gobiesociformes","Gobiesocidae","Gobiesox","accepted",NA,FALSE,275671,125653,2411287,622499
"1825","Gadus macrocephalus",NA,NA,1,1,1,1,NA,NA,"0","0","Gadus macrocephalus","Actinopteri","Gadiformes","Gadidae","Gadus","accepted",NA,FALSE,254538,19837,2415853,56885
"1826","Oxylebius pictus",NA,NA,1,1,1,1,NA,NA,"0","0","Oxylebius pictus","Actinopteri","Perciformes","Hexagrammidae","Oxylebius","accepted",NA,FALSE,240743,76502,2336510,131554
"1827","Citharichthys sordidus",NA,NA,1,0,1,0,NA,NA,"0","0","Citharichthys sordidus","Actinopteri","Pleuronectiformes","Paralichthyidae","Citharichthys","accepted",NA,FALSE,275694,11803,2408726,776754
"1828","Artedius fenestralis",NA,NA,1,1,1,1,NA,NA,"0","0","Artedius fenestralis","Actinopteri","Perciformes","Cottidae","Artedius","accepted",NA,FALSE,279700,142500,2333969,830121
"1829","Trichodon trichodon",NA,NA,1,1,1,1,NA,NA,"0","0","Trichodon trichodon","Actinopteri","Perciformes","Trichodontidae","Trichodon","accepted",NA,FALSE,283043,34016,5210437,1009635
"1830","Apodichthys flavidus",NA,NA,1,1,1,1,NA,NA,"0","0","Apodichthys flavidus","Actinopteri","Perciformes","Pholidae","Apodichthys","accepted",NA,FALSE,279664,125580,2390392,628665
"1831","Rhacochilus vacca",NA,NA,1,1,1,0,NA,NA,"0","0","Phanerodon vacca","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Rhacochilus","superseded combination",NA,FALSE,1577347,33902,2389313,841788
"1832","Oncorhynchus gorbuscha",NA,NA,1,1,1,1,NA,NA,"0","0","Oncorhynchus gorbuscha","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","accepted",NA,FALSE,127182,48257,5204037,739927
"1833","Cottus asper",NA,NA,1,0,1,0,NA,NA,"0","0","Cottus asper","Actinopteri","Perciformes","Cottidae","Cottus","accepted",NA,FALSE,274368,88721,2334177,996489
"1834","Odontopyxis trispinosa",NA,NA,1,1,1,0,NA,NA,"0","0","Odontopyxis trispinosa","Actinopteri","Perciformes","Agonidae","Odontopyxis","accepted",NA,FALSE,281836,10690,2337272,865043
"1835","Sebastes maliger",NA,NA,1,1,1,0,NA,NA,"0","0","Sebastes maliger","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274815,52780,2335438,9601
"1836","Ptilichthys goodei",NA,NA,1,0,1,0,NA,NA,"0","0","Ptilichthys goodei","Actinopteri","Perciformes","Ptilichthyidae","Ptilichthys","accepted",NA,FALSE,282508,302399,2390025,728254
"1837","Hydrolagus colliei",NA,NA,1,0,0,0,NA,NA,"0","0","Hydrolagus colliei","Holocephali","Chimaeriformes","Chimaeridae","Hydrolagus","accepted",NA,NA,271406,33914,5215461,NA
"1838","Chitonotus pugetensis",NA,NA,1,1,1,1,NA,NA,"0","0","Chitonotus pugetensis","Actinopteri","Perciformes","Cottidae","Chitonotus","accepted",NA,FALSE,280162,33905,2333761,706157
"1839","Hemilepidotus hemilepidotus",NA,NA,1,1,1,1,NA,NA,"0","0","Hemilepidotus hemilepidotus","Actinopteri","Perciformes","Cottidae","Hemilepidotus","accepted",NA,FALSE,254521,125589,2333949,568667
"1840","Amphistichus rhodoterus",NA,NA,1,1,1,1,NA,NA,"0","0","Amphistichus rhodoterus","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Amphistichus","accepted",NA,FALSE,279596,76472,2389252,698628
"1841","Hexagrammos lagocephalus",NA,NA,1,1,1,0,NA,NA,"0","0","Hexagrammos lagocephalus","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",NA,FALSE,240735,125616,2336464,185870
"1842","Xiphister mucosus",NA,NA,1,0,1,0,NA,NA,"0","0","Xiphister mucosus","Actinopteri","Perciformes","Stichaeidae","Xiphister","accepted",NA,FALSE,283195,78130,2394809,557670
"1843","Lepidopsetta bilineata",NA,NA,1,0,1,1,NA,NA,"0","0","Lepidopsetta bilineata","Actinopteri","Pleuronectiformes","Pleuronectidae","Lepidopsetta","accepted",NA,FALSE,281305,33919,5213939,206083
"1844","Ammodytes hexapterus",NA,NA,1,1,1,0,NA,NA,"0","0","Ammodytes hexapterus","Actinopteri","Perciformes","Ammodytidae","Ammodytes","accepted",NA,FALSE,254510,101085,2389995,9661
"1845","Sardinops sagax",NA,NA,1,1,1,0,NA,NA,"0","0","Sardinops sagax","Actinopteri","Clupeiformes","Clupeidae","Sardinops","accepted",NA,FALSE,217452,10866,2412583,382323
"1846","Oligocottus rimensis",NA,NA,1,1,1,0,NA,NA,"0","0","Oligocottus rimensis","Actinopteri","Perciformes","Cottidae","Oligocottus","accepted",NA,FALSE,281873,125659,2333744,735818
"1847","Psettichthys melanostictus",NA,NA,1,0,1,1,NA,NA,"0","0","Psettichthys melanostictus","Actinopteri","Pleuronectiformes","Pleuronectidae","Psettichthys","accepted",NA,FALSE,282396,33913,2409051,282295
"1848","Nautichthys oculofasciatus",NA,NA,1,1,1,1,NA,NA,"0","0","Nautichthys oculofasciatus",NA,"Scorpaeniformes","Hemitripteridae","Nautichthys","accepted",NA,FALSE,254542,99713,2335124,786112
"1849","Cymatogaster aggregata",NA,NA,1,1,1,1,NA,NA,"0","0","Cymatogaster aggregata","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Cymatogaster","accepted",NA,FALSE,280461,11121,2389234,493362
"1850","Clinocottus acuticeps",NA,NA,1,1,1,0,NA,NA,"0","0","Clinocottus acuticeps","Actinopteri","Perciformes","Cottidae","Clinocottus","accepted",NA,FALSE,280218,125646,2333873,212219
"1851","Blepsias cirrhosus",NA,NA,1,1,1,1,NA,NA,"0","0","Blepsias cirrhosus",NA,"Scorpaeniformes","Hemitripteridae","Blepsias","accepted",NA,FALSE,279417,125608,2335095,446859
"1852","Anoplarchus insignis",NA,NA,1,1,1,0,NA,NA,"0","0","Anoplarchus insignis","Actinopteri","Perciformes","Stichaeidae","Anoplarchus","accepted",NA,FALSE,279632,125605,2394916,967630
"1853","Artedius lateralis",NA,NA,1,1,1,1,NA,NA,"0","0","Artedius lateralis","Actinopteri","Perciformes","Cottidae","Artedius","accepted",NA,FALSE,279702,76453,2333966,401750
"1854","Lumpenus sagitta",NA,NA,1,1,1,1,NA,NA,"0","0","Lumpenus sagitta","Actinopteri","Perciformes","Stichaeidae","Lumpenus","accepted",NA,FALSE,254579,13990,5211330,786101
"1855","Citharichthys stigmaeus",NA,NA,1,0,1,0,NA,NA,"0","0","Citharichthys stigmaeus","Actinopteri","Pleuronectiformes","Paralichthyidae","Citharichthys","accepted",NA,FALSE,275696,125498,2408737,776738
"1856","Sebastes brevispinis",NA,NA,1,1,0,0,NA,NA,"0","0","Sebastes brevispinis","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274778,10780,2335560,1057081
"1857","Oncorhynchus mykiss",NA,NA,1,0,1,0,NA,NA,"0","0","Oncorhynchus mykiss","Actinopteri","Salmoniformes","Salmonidae","Oncorhynchus","accepted",NA,FALSE,127185,16550,5204019,165368
"1858","Platichthys stellatus",NA,NA,1,0,1,1,NA,NA,"0","0","Platichthys stellatus","Actinopteri","Pleuronectiformes","Pleuronectidae","Platichthys","accepted",NA,FALSE,154781,33910,2409327,296735
"1859","Gibbonsia metzi",NA,NA,1,1,1,0,NA,NA,"0","0","Gibbonsia metzi","Actinopteri","Blenniiformes","Clinidae","Gibbonsia","accepted",NA,FALSE,280835,606344,5209312,433324
"1860","Embiotoca lateralis",NA,NA,1,1,1,1,NA,NA,"0","0","Embiotoca lateralis","Actinopteri","Ovalentaria incertae sedis","Embiotocidae","Embiotoca","accepted",NA,FALSE,240740,76474,2389287,1090031
"1861","Leptocottus armatus",NA,NA,1,1,1,1,NA,NA,"0","0","Leptocottus armatus","Actinopteri","Perciformes","Cottidae","Leptocottus","accepted",NA,FALSE,254345,59606,2333923,520272
"1862","Hypomesus pretiosus",NA,NA,1,0,1,1,NA,NA,"0","0","Hypomesus pretiosus","Actinopteri","Osmeriformes","Osmeridae","Hypomesus","accepted",NA,FALSE,279422,125619,2410871,227596
"1863","Gasterosteus aculeatus",NA,NA,1,1,1,0,NA,NA,"0","0","Gasterosteus aculeatus","Actinopteri","Perciformes","Gasterosteidae","Gasterosteus","accepted",NA,FALSE,126505,30387,4286327,401066
"1864","Oligocottus maculosus",NA,NA,1,1,1,1,NA,NA,"0","0","Oligocottus maculosus","Actinopteri","Perciformes","Cottidae","Oligocottus","accepted",NA,FALSE,281872,101369,2333746,365186
"1865","Sebastes nigrocintus",NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","Microgadus proximus",NA,NA,1,1,1,1,NA,NA,"0","0","Microgadus proximus","Actinopteri","Gadiformes","Gadidae","Microgadus","accepted",NA,FALSE,275873,15708,2415888,56889
"1867","Aulorhynchus flavidus",NA,NA,1,1,1,1,NA,NA,"0","0","Aulorhynchus flavidus","Actinopteri","Perciformes","Aulorhynchidae","Aulorhynchus","accepted",NA,FALSE,279839,99726,2356481,591249
"1868","Pallasina barbata",NA,NA,1,0,1,1,NA,NA,"0","0","Pallasina barbata","Actinopteri","Perciformes","Agonidae","Pallasina","accepted",NA,FALSE,254396,110751,5201645,170501
"1869","Sebastes miniatus",NA,NA,1,1,1,0,NA,NA,"0","0","Sebastes miniatus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274820,33917,2335381,9611
"1870","Theragra chalcogramma",NA,NA,1,1,0,0,NA,NA,"0","0","Gadus chalcogrammus","Actinopteri","Gadiformes","Gadidae","Theragra","unaccepted",NA,TRUE,300735,NA,2415762,1056842
"1871","Hexagrammos stelleri",NA,NA,1,1,1,1,NA,NA,"0","0","Hexagrammos stelleri","Actinopteri","Perciformes","Hexagrammidae","Hexagrammos","accepted",NA,FALSE,254545,125577,2336480,185873
"1872","Anarrhichthys ocellatus",NA,NA,1,0,0,0,NA,NA,"0","0","Anarrhichthys ocellatus","Actinopteri","Perciformes","Anarhichadidae","Anarrhichthys","accepted",NA,FALSE,279605,140350,2392219,714035
"1873","Sebastes flavidus",NA,NA,1,1,1,1,NA,NA,"0","0","Sebastes flavidus","Actinopteri","Perciformes","Sebastidae","Sebastes","accepted",NA,FALSE,274795,10709,2335500,531059
"1874","Agonopsis emmelane",NA,NA,0,1,0,0,NA,NA,"0","0","Agonopsis vulsa","Actinopteri","Perciformes","Agonidae","Agonopsis","unaccepted",NA,TRUE,279522,NA,5201656,467091
"1875","Agonus acipenserinus",NA,NA,0,1,0,0,NA,NA,"0","0","Podothecus accipenserinus","Actinopteri","Perciformes","Agonidae","Agonus","unaccepted","misspelling",TRUE,254501,NA,2337133,290399
