"","taxa_query","found_taxa","rank","worms_aphiaid","bold_id","gbif_key","ott_id","worms_sciname","tol_sciname","bold_taxon","gbif_sciname","phylum","class","status","unacceptreason","is_synonym","flags","valid_authority","kingdom","order","family","genus","freshwater_only","terrestrial_only"
"330","Amynthas omeimontis","Amynthas omeimontis",NA,NA,NA,NA,5705689,NA,"Amynthas omeimontis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"331","Amynthas szechuanensis","Amynthas szechuanensis",NA,NA,NA,NA,5705702,NA,"Amynthas szechuanensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"332","Amynthas triastriatus","Amynthas triastriatus",NA,NA,NA,NA,690145,NA,"Amynthas triastriatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"333","Drawida japonica","Drawida japonica",NA,NA,NA,NA,21134,NA,"Drawida japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Moniligastridae",NA,NA,NA
"334","Metaphire exilis","Metaphire exilis",NA,NA,NA,NA,5705679,NA,"Metaphire exilis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"335","Potamothrix bedoti","Potamothrix bedoti",NA,NA,NA,NA,2846177,NA,"Potamothrix bedoti",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"336","Potamothrix vejdovskyi","Potamothrix vejdovskyi",NA,NA,NA,NA,2846184,NA,"Potamothrix vejdovskyi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"337","Enchytraeus crypticus","Enchytraeus crypticus",NA,NA,NA,NA,249077,NA,"Enchytraeus crypticus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"338","Enchytraeus luxuriosus","Enchytraeus luxuriosus",NA,NA,NA,NA,843477,NA,"Enchytraeus luxuriosus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"339","Megascolex cochinensis","Megascolex cochinensis",NA,NA,NA,NA,851178,NA,"Megascolex cochinensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"340","Buchholzia fallax","Buchholzia fallax",NA,NA,NA,NA,1020271,NA,"Buchholzia fallax",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"341","Mesenchytraeus straminicolus","Mesenchytraeus straminicolus",NA,NA,NA,NA,874110,NA,"Mesenchytraeus straminicolus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"342","Amynthas phaselus","Amynthas phaselus",NA,NA,NA,NA,1051640,NA,"Amynthas phaselus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"343","Amynthas tokioensis","Amynthas tokioensis",NA,NA,NA,NA,593462,NA,"Amynthas tokioensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"344","Amynthas vittatus","Amynthas vittatus",NA,NA,NA,NA,191497,NA,"Amynthas vittatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"345","Metaphire soulensis","Metaphire soulensis",NA,NA,NA,NA,1051645,NA,"Metaphire soulensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"346","Enchytraeus japonensis","Enchytraeus japonensis",NA,NA,NA,NA,152979,NA,"Enchytraeus japonensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"347","Metaphire agrestis","Metaphire agrestis",NA,NA,NA,NA,593450,NA,"Metaphire agrestis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"348","Duplodicodrilus acinctus","Duplodicodrilus acinctus",NA,NA,NA,NA,512409,NA,"Duplodicodrilus acinctus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"349","Metaphire megascolidioides","Metaphire megascolidioides",NA,NA,NA,NA,72069,NA,"Metaphire megascolidioides",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"350","Amynthas tappensis","Amynthas tappensis",NA,NA,NA,NA,593464,NA,"Amynthas tappensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"351","Metaphire communissima","Metaphire communissima",NA,NA,NA,NA,72063,NA,"Metaphire communissima",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"352","Amynthas micronarius","Amynthas micronarius",NA,NA,NA,NA,895388,NA,"Amynthas micronarius",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"353","Amynthas purpuratus","Amynthas purpuratus",NA,NA,NA,NA,593460,NA,"Amynthas purpuratus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"354","Eisenia japonica","Eisenia japonica",NA,NA,NA,NA,1051638,NA,"Eisenia japonica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"355","Metaphire servina","Metaphire servina",NA,NA,NA,NA,72054,NA,"Metaphire servina",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"356","Amynthas fuscatus","Amynthas fuscatus",NA,NA,NA,NA,370234,NA,"Amynthas fuscatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"357","Metaphire yamadai","Metaphire yamadai",NA,NA,NA,NA,72067,NA,"Metaphire yamadai",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"358","Amynthas yambaruensis","Amynthas yambaruensis",NA,NA,NA,NA,593456,NA,"Amynthas yambaruensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"359","Metaphire vesiculata","Metaphire vesiculata",NA,NA,NA,NA,72057,NA,"Metaphire vesiculata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"360","Octodrilus juvyi","Octodrilus juvyi",NA,NA,NA,NA,647850,NA,"Octodrilus juvyi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"361","Enchytraeus buchholzi","Enchytraeus buchholzi",NA,NA,NA,NA,621681,NA,"Enchytraeus buchholzi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"362","Eiseniona albolineata","Eiseniona albolineata",NA,NA,NA,NA,4165394,NA,"Eiseniona albolineata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"363","Eiseniona gerardoi","Eiseniona gerardoi",NA,NA,NA,NA,5501677,NA,"Eiseniona gerardoi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"364","Xana omodeoi","Xana omodeoi",NA,NA,NA,NA,272861,NA,"Xana omodeoi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"365","Hormogaster joseantonioi","Hormogaster joseantonioi",NA,NA,NA,NA,5705821,NA,"Hormogaster joseantonioi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"366","Clitellio arenarius","Clitellio arenarius",NA,NA,NA,NA,887883,NA,"Clitellio arenarius",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"367","Chamaedrilus cognettii","Chamaedrilus cognettii",NA,NA,NA,NA,382710,NA,"Chamaedrilus cognettii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"368","Chamaedrilus glandulosus","Chamaedrilus glandulosus",NA,NA,NA,NA,407584,NA,"Chamaedrilus glandulosus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"369","Chamaedrilus lapponicus","Chamaedrilus lapponicus",NA,NA,NA,NA,5492562,NA,"Chamaedrilus lapponicus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"370","Chamaedrilus chalupskyi","Chamaedrilus chalupskyi",NA,NA,NA,NA,5705872,NA,"Chamaedrilus chalupskyi",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"371","Chamaedrilus sphagnetorum","Chamaedrilus sphagnetorum",NA,NA,NA,NA,407580,NA,"Chamaedrilus sphagnetorum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"372","Chamaedrilus pseudosphagnetorum","Chamaedrilus pseudosphagnetorum",NA,NA,NA,NA,5705871,NA,"Chamaedrilus pseudosphagnetorum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"373","Potamothrix heuscheri","Potamothrix heuscheri",NA,NA,NA,NA,2846190,NA,"Potamothrix heuscheri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"374","Hoplochaetella stuarti","Hoplochaetella stuarti",NA,NA,NA,NA,875475,NA,"Hoplochaetella stuarti",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Octochaetidae",NA,NA,NA
"375","Amynthas taiwumontis","Amynthas taiwumontis",NA,NA,NA,NA,5705715,NA,"Amynthas taiwumontis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"376","Haplotaxis gordioides","Haplotaxis gordioides",NA,NA,NA,NA,276962,NA,"Haplotaxis gordioides",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"377","Eudrilus eugeniae","Eudrilus eugeniae",NA,NA,NA,NA,522303,NA,"Eudrilus eugeniae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Eudrilidae",NA,NA,NA
"378","Glyphidrilus annandalei","Glyphidrilus annandalei",NA,NA,NA,NA,5224413,NA,"Glyphidrilus annandalei",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Almidae",NA,NA,NA
"379","Psammoryctides barbatus","Psammoryctides barbatus",NA,NA,NA,NA,201041,NA,"Psammoryctides barbatus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"380","Tonoscolex birmanicus","Tonoscolex birmanicus",NA,NA,NA,NA,5262671,NA,"Tonoscolex birmanicus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"381","Amynthas amis","Amynthas amis",NA,NA,NA,NA,4165190,NA,"Amynthas amis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"382","Dendrobaena veneta","Dendrobaena veneta",NA,NA,NA,NA,854788,NA,"Dendrobaena veneta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"383","Amynthas nhonmontis","Amynthas nhonmontis",NA,NA,NA,NA,5705686,NA,"Amynthas nhonmontis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"384","Chamaedrilus varisetosus","Chamaedrilus varisetosus",NA,NA,NA,NA,5705870,NA,"Chamaedrilus varisetosus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"385","Eisenia ebneri","Eisenia ebneri",NA,NA,NA,NA,5723651,NA,"Eisenia ebneri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"386","Eisenia lucens","Eisenia lucens",NA,NA,NA,NA,389420,NA,"Eisenia lucens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"387","Eisenia oreophila","Eisenia oreophila (species in Opisthokonta)",NA,NA,NA,NA,5723637,NA,"Eisenia oreophila (species in Opisthokonta)",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"388","Eisenia spelaea","Eisenia spelaea",NA,NA,NA,NA,5723654,NA,"Eisenia spelaea",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"389","Eisenia storkani","Eisenia storkani",NA,NA,NA,NA,5723647,NA,"Eisenia storkani",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"390","Hormogaster praetiosa","Hormogaster praetiosa",NA,NA,NA,NA,368539,NA,"Hormogaster praetiosa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"391","Hormogaster redii","Hormogaster redii",NA,NA,NA,NA,1048533,NA,"Hormogaster redii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"392","Hormogaster samnitica","Hormogaster samnitica",NA,NA,NA,NA,512547,NA,"Hormogaster samnitica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"393","Limnodrilus udekemianus","Limnodrilus udekemianus",NA,NA,NA,NA,42373,NA,"Limnodrilus udekemianus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"394","Nais bretscheri","Nais bretscheri",NA,NA,NA,NA,549852,NA,"Nais bretscheri",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"395","Nais communis","Nais communis",NA,NA,NA,NA,1070786,NA,"Nais communis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"396","Piguetiella blanci","Piguetiella blanci",NA,NA,NA,NA,139727,NA,"Piguetiella blanci",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"397","Tubifex montanus","Tubifex montanus",NA,NA,NA,NA,4974451,NA,"Tubifex montanus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Naididae",NA,NA,NA
"398","Amynthas hongyehensis","Amynthas hongyehensis",NA,NA,NA,NA,4165189,NA,"Amynthas hongyehensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"399","Amynthas mutabilitas","Amynthas mutabilitas",NA,NA,NA,NA,4165195,NA,"Amynthas mutabilitas",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"400","Amynthas aspergillus","Amynthas aspergillus",NA,NA,NA,NA,264560,NA,"Amynthas aspergillus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"401","Amynthas wujhouensis","Amynthas wujhouensis",NA,NA,NA,NA,700456,NA,"Amynthas wujhouensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"402","Amynthas wuhumontis","Amynthas wuhumontis",NA,NA,NA,NA,700458,NA,"Amynthas wuhumontis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"403","Amynthas kinmenensis","Amynthas kinmenensis",NA,NA,NA,NA,700457,NA,"Amynthas kinmenensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Megascolecidae",NA,NA,NA
"404","Marionina nothachaeta","Marionina nothachaeta",NA,NA,NA,NA,729765,NA,"Marionina nothachaeta",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Enchytraeidae",NA,NA,NA
"405","Vignysa vedovinii","Vignysa vedovinii",NA,NA,NA,NA,512555,NA,"Vignysa vedovinii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"406","Hemigastrodrilus monicae","Hemigastrodrilus monicae",NA,NA,NA,NA,512553,NA,"Hemigastrodrilus monicae",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"407","Hormogaster najaformis","Hormogaster najaformis",NA,NA,NA,NA,1089441,NA,"Hormogaster najaformis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"408","Vignysa teres","Vignysa teres",NA,NA,NA,NA,512557,NA,"Vignysa teres",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"409","Hormogaster","Hormogaster",NA,NA,NA,NA,573153,NA,"Hormogaster",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"410","Hormogaster sylvestris","Hormogaster sylvestris",NA,NA,NA,NA,512550,NA,"Hormogaster sylvestris",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"411","Hormogaster oroeli","Hormogaster oroeli",NA,NA,NA,NA,1089443,NA,"Hormogaster oroeli",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"412","Hormogaster eserana","Hormogaster eserana",NA,NA,NA,NA,791656,NA,"Hormogaster eserana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"413","Hormogaster huescana","Hormogaster huescana",NA,NA,NA,NA,1089445,NA,"Hormogaster huescana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"414","Hormogaster castillana","Hormogaster castillana",NA,NA,NA,NA,791645,NA,"Hormogaster castillana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"415","Hormogaster arenicola","Hormogaster arenicola",NA,NA,NA,NA,791643,NA,"Hormogaster arenicola",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hormogastridae",NA,NA,NA
"416","Metaphire magna","Metaphire magna",NA,NA,NA,NA,1046973,NA,"Metaphire magna",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Megascolecidae",NA,NA,NA
"417","Limnodrilus claparedianus","Limnodrilus claparedianus",NA,NA,NA,NA,166766,NA,"Limnodrilus claparedianus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"418","Dina lineata","Dina lineata",NA,NA,NA,NA,227459,NA,"Dina lineata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Erpobdellidae",NA,NA,NA
"419","Dendrodrilus","Dendrodrilus",NA,NA,NA,NA,390570,NA,"Dendrodrilus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbricidae",NA,NA,NA
"420","Rhynchelmis tetratheca","Rhynchelmis tetratheca",NA,NA,NA,NA,818842,NA,"Rhynchelmis tetratheca",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"421","Rhyacodrilus coccineus","Rhyacodrilus coccineus",NA,NA,NA,NA,139726,NA,"Rhyacodrilus coccineus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Naididae",NA,NA,NA
"422","Stylodrilus heringianus","Stylodrilus heringianus",NA,NA,NA,NA,487763,NA,"Stylodrilus heringianus",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Lumbriculidae",NA,NA,NA
"423","Glossiphonia complanata","Glossiphonia complanata",NA,NA,NA,NA,774615,NA,"Glossiphonia complanata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"424","Placobdella parasitica","Placobdella parasitica",NA,NA,NA,NA,251553,NA,"Placobdella parasitica",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"425","Haemadipsa sylvestris","Haemadipsa sylvestris",NA,NA,NA,NA,495863,NA,"Haemadipsa sylvestris",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"426","Macrobdella decora","Macrobdella decora",NA,NA,NA,NA,902887,NA,"Macrobdella decora",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"427","Placobdella phalera","Placobdella phalera",NA,NA,NA,NA,401384,NA,"Placobdella phalera",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"428","Theromyzon pallens","Theromyzon pallens",NA,NA,NA,NA,401387,NA,"Theromyzon pallens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"429","Haementeria gracilis","Haementeria gracilis",NA,NA,NA,NA,401396,NA,"Haementeria gracilis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"430","Haementeria ghilianii","Haementeria ghilianii",NA,NA,NA,NA,902892,NA,"Haementeria ghilianii",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"431","Haementeria tuberculifera","Haementeria tuberculifera",NA,NA,NA,NA,624350,NA,"Haementeria tuberculifera",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"432","Helobdella fusca","Helobdella fusca",NA,NA,NA,NA,51293,NA,"Helobdella fusca",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"433","Helobdella lineata","Helobdella lineata",NA,NA,NA,NA,51292,NA,"Helobdella lineata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"434","Helobdella transversa","Helobdella transversa",NA,NA,NA,NA,51286,NA,"Helobdella transversa",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"435","Helobdella bolivianita","Helobdella bolivianita",NA,NA,NA,NA,51295,NA,"Helobdella bolivianita",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"436","Helobdella triserialis","Helobdella triserialis",NA,NA,NA,NA,509186,NA,"Helobdella triserialis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"437","Haemopis sanguisuga","Haemopis sanguisuga",NA,NA,NA,NA,98147,NA,"Haemopis sanguisuga",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemopidae",NA,NA,NA
"438","Haemopis caeca","Haemopis caeca",NA,NA,NA,NA,1060339,NA,"Haemopis caeca",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemopidae",NA,NA,NA
"439","Theromyzon tessulatum","Theromyzon tessulatum",NA,NA,NA,NA,619255,NA,"Theromyzon tessulatum",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"440","Placobdella papillifera","Placobdella papillifera",NA,NA,NA,NA,1056221,NA,"Placobdella papillifera",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"441","Placobdella pediculata","Placobdella pediculata",NA,NA,NA,NA,156519,NA,"Placobdella pediculata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"442","Placobdella transluscens","Placobdella transluscens",NA,NA,NA,NA,156518,NA,"Placobdella transluscens",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Glossiphoniidae",NA,NA,NA
"443","Americobdella valdiviana","Americobdella valdiviana",NA,NA,NA,NA,558321,NA,"Americobdella valdiviana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Americobdellidae",NA,NA,NA
"444","Haemadipsa sumatrana","Haemadipsa sumatrana",NA,NA,NA,NA,89384,NA,"Haemadipsa sumatrana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Haemadipsidae",NA,NA,NA
"445","Hirudinaria","Hirudinaria (genus in Holozoa)",NA,NA,NA,NA,870766,NA,"Hirudinaria (genus in Holozoa)",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"sibling_higher",NA,NA,NA,"Hirudinidae",NA,NA,NA
"446","Aliolimnatis africana","Aliolimnatis africana",NA,NA,NA,NA,89387,NA,"Aliolimnatis africana",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"447","Macrobdella ditetra","Macrobdella ditetra",NA,NA,NA,NA,89389,NA,"Macrobdella ditetra",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
"448","Mesobdella gemmata","Mesobdella gemmata",NA,NA,NA,NA,89380,NA,"Mesobdella gemmata",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Xerobdellidae",NA,NA,NA
"449","Oxyptychus braziliensis","Oxyptychus braziliensis",NA,NA,NA,NA,663523,NA,"Oxyptychus braziliensis",NA,NA,"Annelida","Clitellata",NA,NA,FALSE,"",NA,NA,NA,"Hirudinidae",NA,NA,NA
